,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons
0,Try Seventeen,2002,R,01 Apr 2003,93 min,"Comedy, Drama",Jeffrey Porter,Charles Kephart,"Elijah Wood, Franka Potente, Mandy Moore, Chris William Martin",The story of a young man who enters college only to discover that he can learn more about life and love from his neighbors in the apartment building where he lives.,"English, German","Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTM2MDA2NTYxMV5BMl5BanBnXkFtZTcwMjUwNDAwMQ@@._V1_SX300.jpg,N/A,6.0,"5,819",tt0311941,movie,16 Sep 2003,N/A,Sony Pictures Home Entertainment,N/A,True,6.0/10,0%,,
0,Kingdom Hospital,2004,N/A,03 Mar 2004,608 min,"Drama, Fantasy, Horror, Mystery",N/A,Stephen King,"Jamie Harrold, Diane Ladd, Bruce Davison, Jack Coleman","Stephen King's take on the masterpiece series by Lars von Trier. A great disaster threatens a haunted hospital in Lewiston, Maine, built on the site of a Civil War-era mill fire in which many children died.",English,"USA, Canada",Nominated for 2 Primetime Emmys. Another 2 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BYjQzMmYxNjEtOWYyYi00NmFjLThjMmYtODkwMDViZTZmY2FmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.8,"6,939",tt0324864,series,,,,,True,6.8/10,,,1
0,Article 99,1992,R,13 Mar 1992,100 min,"Drama, Comedy",Howard Deutch,Ron Cutler,"Ray Liotta, Kiefer Sutherland, Forest Whitaker, Lea Thompson",A group of doctors in a veteran's hospital must contend with their hopeless situation: too many patients and not enough beds. The main cause of their problems is bureaucratic ...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjk2NjM4ZjItNmY3Ny00ZTA5LWI5MmYtYmY3ZWI0OTY0YzVjXkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_SX300.jpg,N/A,6.1,"2,838",tt0101371,movie,16 Sep 2003,N/A,Orion Home Video,N/A,True,6.1/10,43%,,
0,Picture This,2008,PG-13,13 Jul 2008,92 min,"Comedy, Drama, Romance",Stephen Herek,Temple Mathews,"Ashley Tisdale, Kevin Pollak, Lauren Collins, Shenae Grimes-Beech","A high school girl is invited to a party by the most popular boy in school -- only trouble is, she's grounded.","English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMjI4MTQ0MTU2N15BMl5BanBnXkFtZTcwMjMwMDU2NA@@._V1_SX300.jpg,N/A,5.3,"9,565",tt1076252,movie,N/A,N/A,N/A,N/A,True,5.3/10,,,
0,Eureka,2006–2012,TV-14,18 Jul 2006,60 min,"Adventure, Comedy, Drama, Romance, Sci-Fi",N/A,"Andrew Cosby, Jaime Paglia","Colin Ferguson, Salli Richardson-Whitfield, Erica Cerra, Neil Grayston",A U.S. Marshall becomes the sheriff of a remote cozy little Northwestern town of Eureka where the best minds in the US have secretly been tucked away to build futuristic inventions for the government which often go disastrously wrong.,English,USA,Nominated for 1 Primetime Emmy. Another 2 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTkyMDQ0NDY1M15BMl5BanBnXkFtZTcwOTU1Njk3MQ@@._V1_SX300.jpg,N/A,7.9,"46,493",tt0796264,series,,,,,True,7.9/10,,,5
0,Oleanna,1994,Not Rated,04 Nov 1994,89 min,"Drama, Thriller",David Mamet,"David Mamet (play), David Mamet (screenplay)","William H. Macy, Debra Eisenstadt","When a student visits her professor to discuss how she failed his course, the discussion takes an awkward turn.",English,"UK, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BZDRlMmVlNzctNTYxMi00MDVhLTkwNTktYjI1NmJjZTVmM2JkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,61,6.6,"2,913",tt0110722,movie,N/A,N/A,N/A,N/A,True,6.6/10,53%,61/100,
0,Chattahoochee,1989,R,20 Apr 1990,97 min,"Biography, Drama",Mick Jackson,James Cresson,"Gary Oldman, Dennis Hopper, Frances McDormand, Pamela Reed","In 1955 Florida, a Korean vet has a breakdown and is incarcerated in a ""maximum security"" mental health prison, where patients are abused.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTIyMDU5NTI2OV5BMl5BanBnXkFtZTcwNTAwOTkyMQ@@._V1_SX300.jpg,N/A,6.4,"1,707",tt0099242,movie,N/A,N/A,N/A,N/A,True,6.4/10,14%,,
0,Tough Guys Don't Dance,1987,R,18 Sep 1987,110 min,"Comedy, Crime, Drama, Mystery, Thriller",Norman Mailer,"Norman Mailer (screenplay by), Norman Mailer (based on his novel)","Ryan O'Neal, Isabella Rossellini, Debra Stipe, Wings Hauser","Writer, ex-con and 40-something bottle-baby Tim Madden, who is prone to black-outs, awakens from a two-week bender to discover a pool of blood in his car, a blond woman's severed head in ...",English,USA,1 win & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMjI1MDk4NjE0OV5BMl5BanBnXkFtZTcwMjExODM5NA@@._V1_SX300.jpg,N/A,4.9,"1,169",tt0094169,movie,N/A,N/A,N/A,N/A,True,4.9/10,38%,,
0,There Goes My Baby,1994,R,02 Sep 1994,99 min,"Comedy, Drama",Floyd Mutrux,Floyd Mutrux,"Dermot Mulroney, Ricky Schroder, Kelli Williams, Noah Wyle",Graduates of a Los Angeles high school in 1965 see America's culture and politics gradually change.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ2NjM5ODM5M15BMl5BanBnXkFtZTcwMjQ2NzI5NA@@._V1_SX300.jpg,N/A,6.4,904,tt0108320,movie,N/A,N/A,N/A,N/A,True,6.4/10,,,
0,Kingdom of the Spiders,1977,PG,01 Nov 1977,97 min,"Horror, Sci-Fi",John 'Bud' Cardos,"Richard Robinson (screenplay), Alan Caillou (screenplay), Jeffrey M. Sneller (original story), Stephen Lodge (original story)","William Shatner, Tiffany Bolling, Woody Strode, Lieux Dressler","In rural Arizona, countless killer tarantulas are migrating through a farm town, killing every living thing in their path. The town's veterinarian will do everything in his power to survive the onslaught.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BZmY4Yjk4M2MtMTUyYi00YWNmLTkxNmMtY2M3N2Y2NzU2MGM4XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,N/A,5.8,"4,289",tt0076271,movie,N/A,N/A,N/A,N/A,True,5.8/10,44%,,
0,Scrooge,1970,G,01 Dec 1970,113 min,"Drama, Family, Fantasy, Musical, Romance, Thriller",Ronald Neame,"Charles Dickens (based on ""A Christmas Carol"" by), Leslie Bricusse (screenplay)","Albert Finney, Edith Evans, Kenneth More, Laurence Naismith","A musical retelling of Charles Dickens' classic novel about an old bitter miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions.",English,UK,Nominated for 4 Oscars. Another 1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMGFmYjgwZDctMzQ5OC00NmMwLTg2OGEtODUzZjU1MDQ4ZjliL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,58,7.5,"8,743",tt0066344,movie,N/A,N/A,N/A,N/A,True,7.5/10,74%,58/100,
0,Leap of Faith,1992,PG-13,18 Dec 1992,108 min,"Comedy, Drama, Romance",Richard Pearce,Janus Cercone,"Steve Martin, Debra Winger, Lolita Davidovich, Liam Neeson",Fake faith healer Jonas Nightingale is stranded in a small town where he finds he can't fool all of the people all of the time.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZGIwMjYyMjgtZjMyMC00ZDZhLTliMmYtOWIxZjljYzFlYTE4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.1,"11,837",tt0104695,movie,N/A,N/A,N/A,N/A,True,6.1/10,62%,,
0,Gas Food Lodging,1992,R,10 Jul 1992,101 min,"Drama, Romance",Allison Anders,"Richard Peck (novel), Allison Anders (screenplay)","Brooke Adams, Ione Skye, Fairuza Balk, James Brolin","In the boring desert of New Mexico, a single mother raises her two teenage daughters, Shade and Trudi, whose deepest desire is to leave the dead calm town. Shade is the type to escape in ...","English, Spanish",USA,4 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BOTAwNGI0MTUtZmYyYi00ZWUyLWFmNTAtMmE5NjBiN2JhYTA0XkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,N/A,6.7,"3,346",tt0104321,movie,N/A,N/A,N/A,N/A,True,6.7/10,81%,,
0,In Cold Blood,1967,R,07 Mar 1968,134 min,"Biography, Crime, Drama, History",Richard Brooks,"Truman Capote (based on the book by), Richard Brooks (written for the screen by)","Robert Blake, Scott Wilson, John Forsythe, Paul Stewart","After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity.",English,USA,Nominated for 4 Oscars. Another 4 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BOTg4OGY2NmEtZTZlMy00ZjM3LWIyZjAtMzQzMjI1MmI1OTRhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,89,7.9,"22,754",tt0061809,movie,N/A,N/A,N/A,N/A,True,7.9/10,84%,89/100,
0,Campus Man,1987,PG,10 Apr 1987,94 min,Comedy,Ron Casden,"Matt Dorff (story), Aleks Horvat (story), Matt Dorff (screenplay), Geoffrey Baere (screenplay), Aleks Horvat (screenplay)","John Dye, Steven Lyon, Kim Delaney, Kathleen Wilhoite","Todd Barret is an aspiring businessman. He's got what it takes, but what he doesn't have is enough money to stay in college. So he cooks up a plan to make the first ever all male sports ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZjFkNDk5MDktOTZjYS00Y2FjLWJmNTYtYjNlMGU4ZDdmMTlkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,4.8,475,tt0092717,movie,23 Sep 2003,N/A,Paramount Home Video,N/A,True,4.8/10,,,
0,The Bedford Incident,1965,Approved,12 Nov 1965,102 min,"Drama, Thriller",James B. Harris,"Mark Rascovich (novel), James Poe (screenplay)","Richard Widmark, Sidney Poitier, James MacArthur, Martin Balsam",An American destroyer Captain is determined to confront a Soviet submarine caught violating territorial waters. Perhaps too determined.,"English, Russian","UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BZGM5YjAwY2MtM2ViZS00YzlhLWFhMTQtYzg2YWU2YzVjMzFmL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,N/A,7.4,"4,409",tt0058962,movie,23 Sep 2003,N/A,Sony Pictures Entertainment,N/A,True,7.4/10,86%,,
0,Murderous Maids,2000,N/A,22 Nov 2000,94 min,"Biography, Crime, Drama",Jean-Pierre Denis,"Jean-Pierre Denis, Paulette Houdyer (novel), Michèle Pétin","Sylvie Testud, Julie-Marie Parmentier, Isabelle Renauld, Dominique Labourier",Based on the true story of two chambermaids (the Papin sisters) of 1930s France who murdered their employer and her daughter.,French,France,4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTIzMTgzMDUyNF5BMl5BanBnXkFtZTYwNzA2Mjk5._V1_SX300.jpg,78,7.0,"1,082",tt0216578,movie,N/A,N/A,N/A,N/A,True,7.0/10,91%,78/100,
0,Yankee Doodle Dandy,1942,Passed,06 Jun 1942,126 min,"Biography, Drama, Musical",Michael Curtiz,"Robert Buckner (screen play), Edmund Joseph (screen play), Robert Buckner (original story)","James Cagney, Joan Leslie, Walter Huston, Richard Whorf","The life of the renowned musical composer, playwright, actor, dancer, and singer George M. Cohan.",English,USA,Won 3 Oscars. Another 3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNDQ2MWJjNjUtYmVlNS00YjUzLWFkMDEtYzE2MjkxOTljMmI1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,89,7.7,"13,395",tt0035575,movie,N/A,N/A,N/A,N/A,True,7.7/10,93%,89/100,
0,Ninja Scroll,1993,Not Rated,05 Jun 1993,94 min,"Animation, Action, Adventure, Fantasy, Thriller",Yoshiaki Kawajiri,Yoshiaki Kawajiri (original story and screenplay),"Kôichi Yamadera, Emi Shinohara, Takeshi Aono, Osamu Saka",A vagabond swordsman is aided by a beautiful ninja girl and a crafty spy in confronting a demonic clan of killers - with a ghost from his past as their leader - who are bent on overthrowing the Tokugawa Shogunate.,Japanese,Japan,1 win.,https://m.media-amazon.com/images/M/MV5BOTMyZGI4N2YtMzdkNi00MDZmLTg4NmItMzg0ODY5NjdhZjYwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,N/A,7.9,"33,131",tt0107692,movie,N/A,N/A,N/A,N/A,True,7.9/10,94%,,
0,Knife in the Water,1962,Not Rated,28 Oct 1963,94 min,"Drama, Thriller",Roman Polanski,"Jakub Goldberg (scenario), Roman Polanski (scenario), Jerzy Skolimowski (dialogue), Jerzy Skolimowski (scenario)","Leon Niemczyk, Jolanta Umecka, Zygmunt Malanowicz","On their way to a sailing trip, an aging husband and wife invite along an emphatic young hitchhiker out of sheer patronization.",Polish,Poland,Nominated for 1 Oscar. Another 1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYzBlZGQ4MjctNmQwZS00YjgwLWFhMWUtMzRhYjg1NzRlNzQ4XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,N/A,7.5,"19,199",tt0056291,movie,N/A,N/A,N/A,N/A,True,7.5/10,100%,,
0,The Devil and Daniel Webster,1941,Passed,17 Oct 1941,107 min,"Comedy, Drama, Fantasy",William Dieterle,"Stephen Vincent Benet (story ""The Devil and Daniel Webster""), Dan Totheroh (screen play), Stephen Vincent Benet (screen play)","Edward Arnold, Walter Huston, Jane Darwell, Simone Simon",A nineteenth-century New Hampshire farmer who makes a pact with Satan for economic success enlists Daniel Webster to extract him from his contract.,English,USA,Won 1 Oscar. Another 1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMzRjNzk3NDUtNDU1Mi00NDA1LWI2Y2YtZjk0ZmJiZjZkN2FkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,N/A,7.7,"4,143",tt0033532,movie,N/A,N/A,N/A,N/A,True,7.7/10,100%,,
0,Mobsters,1991,R,26 Jul 1991,104 min,"Crime, Drama",Michael Karbelnikoff,"Michael Mahern (story), Michael Mahern (screenplay), Nicholas Kazan (screenplay)","Christian Slater, Rodney Eastman, Costas Mandylor, Richard Grieco","From start to finish, it's a story of friendship between four street-wise males who don't mind using violence to achieve the lives that they want. They trust no one but each other, which is vital to their success as mobsters.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYmU1ZmQ1ODgtMmNhYy00ODE2LTgxZWQtZjA2ZjI1OTllMDlmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.0,"8,169",tt0102460,movie,N/A,N/A,N/A,N/A,True,6.0/10,6%,,
0,Charlotte Sometimes,2002,R,11 Mar 2002,85 min,"Drama, Romance",Eric Byler,"Eric Byler (screenplay), Eric Byler (story), Jeff Liu (story)","Jacqueline Kim, Eugenia Yuan, Michael Aki, Matt Westmore","Michael, a young mechanic, is forced to choose between a daring tryst with an alluring stranger and the habitual comfort of his bittersweet obsession: his beautiful young tenant.","English, Japanese, Mandarin",USA,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2NTI4Nzc2Nl5BMl5BanBnXkFtZTcwMDk2MDAwMQ@@._V1_SX300.jpg,72,6.0,"1,009",tt0284478,movie,N/A,N/A,N/A,N/A,True,6.0/10,81%,72/100,
0,Out of Time,2003,PG-13,03 Oct 2003,105 min,"Crime, Drama, Mystery, Thriller",Carl Franklin,David Collard,"Denzel Washington, Eva Mendes, Sanaa Lathan, Dean Cain",A Florida police chief must solve a vicious double homicide before he himself falls under suspicion.,English,USA,5 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMjAxMTMzNTI5Ml5BMl5BanBnXkFtZTcwNDAwMTQ2NA@@._V1_SX300.jpg,63,6.5,"55,395",tt0313443,movie,08 Nov 2005,N/A,N/A,N/A,True,6.5/10,,63/100,
0,School of Rock,2003,PG-13,03 Oct 2003,109 min,"Comedy, Music",Richard Linklater,Mike White,"Jack Black, Adam Pascal, Lucas Papaelias, Chris Stack","After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.",English,"USA, Germany",Nominated for 1 Golden Globe. Another 8 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMjEwOTMzNjYzMl5BMl5BanBnXkFtZTcwNjczMTQyMQ@@._V1_SX300.jpg,82,7.1,"257,714",tt0332379,movie,N/A,N/A,N/A,N/A,True,7.1/10,91%,82/100,
0,Concert for George,2003,PG-13,03 Mar 2004,146 min,"Documentary, Music",David Leland,N/A,"Joe Brown, Eric Clapton, Jools Holland, Sam Brown","George Harrison's friends, family, and bandmates unite for a tribute concert on the one-year anniversary of his death.",English,"UK, USA",2 wins.,https://m.media-amazon.com/images/M/MV5BMTYwODMyMTM1NV5BMl5BanBnXkFtZTcwNzEwMTYyMQ@@._V1_SX300.jpg,82,8.6,"1,740",tt0380275,movie,N/A,N/A,N/A,N/A,True,8.6/10,95%,82/100,
0,Lemony Snicket's A Series of Unfortunate Events,2004,PG,17 Dec 2004,108 min,"Adventure, Comedy, Family, Fantasy",Brad Silberling,"Robert Gordon (screenplay), Daniel Handler (books)","Jim Carrey, Liam Aiken, Emily Browning, Kara Hoffman","When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.",English,"Germany, USA",Won 1 Oscar. Another 9 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BMjE3MDM4NTg0NV5BMl5BanBnXkFtZTcwNjI4MTczMw@@._V1_SX300.jpg,62,6.8,"190,898",tt0339291,movie,N/A,N/A,N/A,N/A,True,6.8/10,72%,62/100,
0,9 Dead Gay Guys,2002,R,19 Sep 2003,83 min,"Comedy, Crime",Lab Ky Mo,Lab Ky Mo,"Glen Mulhern, Brendan Mackey, Steven Berkoff, Michael Praed",Two Irish lads stumble through London's gay scene.,English,UK,2 wins.,https://m.media-amazon.com/images/M/MV5BNTE5NDc2MDE1NF5BMl5BanBnXkFtZTcwMjQ2NTAwMQ@@._V1_SX300.jpg,21,6.3,"1,384",tt0336910,movie,N/A,N/A,N/A,N/A,True,6.3/10,22%,21/100,
0,The Station Agent,2003,R,05 Dec 2003,89 min,"Comedy, Drama",Tom McCarthy,Tom McCarthy,"Peter Dinklage, Paul Benjamin, Jase Blankfort, Paula Garcés","When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.","English, Spanish",USA,Won 1 BAFTA Film Award. Another 28 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMTUzNDgyMzg3Ml5BMl5BanBnXkFtZTcwMzIxNTAwMQ@@._V1_SX300.jpg,81,7.6,"66,226",tt0340377,movie,N/A,N/A,N/A,N/A,True,7.6/10,94%,81/100,
0,Wonderland,2003,R,24 Oct 2003,104 min,"Crime, Drama, Mystery, Thriller",James Cox,"James Cox, Captain Mauzner, Todd Samovitz, D. Loriston Scott","Kate Bosworth, Carrie Fisher, Val Kilmer, Kim Marriner","In the police investigation of a brutal crime scene, one man was at the center of it all: legendary porn star John Holmes.",English,"Canada, USA",3 nominations.,https://m.media-amazon.com/images/M/MV5BY2YyOWQ2NWUtM2VhYS00MGEyLTg0ZDAtOThiNDcyNWE2NzE4L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,43,6.6,"20,828",tt0335563,movie,N/A,N/A,N/A,N/A,True,6.6/10,34%,43/100,
0,Bus 174,2002,R,30 Aug 2003,122 min,"Documentary, Crime","José Padilha, Felipe Lacerda(co-director)","Bráulio Mantovani, José Padilha","Anonymous, Maria Aparecida, Captain Batista, Luanna Belmon","On June 12, 2000, a young man with a gun took the passengers aboard Bus 174 in Rio de Janeiro, Brazil hostage. This documentary examines the event itself, the resulting media frenzy, the police response, and the perpetrator's background.","Portuguese, Spanish",Brazil,22 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTI4OTM5ODkwMl5BMl5BanBnXkFtZTcwNjQyMTQyMQ@@._V1_SX300.jpg,83,7.8,"7,651",tt0340468,movie,20 Jul 2004,"$140,901",ThinkFilm Inc,N/A,True,7.8/10,97%,83/100,
0,Mystic River,2003,R,15 Oct 2003,138 min,"Crime, Drama, Mystery, Thriller",Clint Eastwood,"Brian Helgeland (screenplay), Dennis Lehane (novel)","Sean Penn, Tim Robbins, Kevin Bacon, Laurence Fishburne",The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,English,"USA, Australia",Won 2 Oscars. Another 55 wins & 142 nominations.,https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_SX300.jpg,84,7.9,"406,711",tt0327056,movie,N/A,N/A,N/A,N/A,True,7.9/10,88%,84/100,
0,Good Boy,2003,PG,10 Oct 2003,87 min,"Comedy, Drama, Family, Fantasy, Sci-Fi",John Hoffman,"Zeke Richardson (story ""Dogs from Outer Space""), Zeke Richardson (screen story), John Hoffman (screen story), John Hoffman (screenplay)","Molly Shannon, Liam Aiken, Kevin Nealon, Brittany Moldowan","An intergalactic dog pilot from Sirius (the dog star), visits Earth to verify the rumors that dogs have failed to take over the planet.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTU2NzAzNzM4MV5BMl5BanBnXkFtZTYwMDE2MzQ3._V1_SX300.jpg,49,5.1,"3,968",tt0326900,movie,02 Mar 2004,"$37,566,230",MGM,N/A,True,5.1/10,44%,49/100,
0,House of the Dead,2003,R,10 Oct 2003,90 min,"Action, Adventure, Horror",Uwe Boll,"Mark A. Altman (story), Dan Bates (story), Dave Parker (screenplay), Mark A. Altman (screenplay)","Jonathan Cherry, Tyron Leitso, Clint Howard, Ona Grauer","A group of college students travels to a mysterious island to attend a rave, which is soon taken over by bloodthirsty zombies.",English,"Germany, Canada, USA",2 wins.,https://m.media-amazon.com/images/M/MV5BNzlmNTFlN2QtM2IxZi00NDc0LTgyMTQtNDNjNTBmODQzZDVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,15,2.0,"35,323",tt0317676,movie,N/A,N/A,N/A,N/A,True,2.0/10,3%,15/100,
0,Intolerable Cruelty,2003,PG-13,10 Oct 2003,100 min,"Comedy, Crime, Romance","Joel Coen, Ethan Coen","Robert Ramsey (story), Matthew Stone (story), John Romano (story), Robert Ramsey (screenplay), Matthew Stone (screenplay), Ethan Coen (screenplay), Joel Coen (screenplay)","George Clooney, Catherine Zeta-Jones, Geoffrey Rush, Cedric the Entertainer",A beautiful gold digger matches wits with a shrewd Beverly Hills divorce lawyer who is increasingly attracted to her.,"English, French",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTU2OTc5Mjc0N15BMl5BanBnXkFtZTYwMDYyMjg3._V1_SX300.jpg,71,6.2,"88,298",tt0138524,movie,N/A,N/A,N/A,N/A,True,6.2/10,75%,71/100,
0,Kill Bill: Vol. 2,2004,R,16 Apr 2004,137 min,"Action, Crime, Thriller",Quentin Tarantino,"Quentin Tarantino, Quentin Tarantino (character The Bride), Uma Thurman (character The Bride)","Vivica A. Fox, Ambrosia Kelley, Michael Parks, James Parks","The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.","English, Cantonese, Mandarin, Spanish",USA,Nominated for 2 Golden Globes. Another 22 wins & 82 nominations.,https://m.media-amazon.com/images/M/MV5BNmFiYmJmN2QtNWQwMi00MzliLThiOWMtZjQxNGRhZTQ1MjgyXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,83,8.0,"657,553",tt0378194,movie,N/A,N/A,N/A,N/A,True,8.0/10,84%,83/100,
0,Dopamine,2003,R,23 Jan 2003,79 min,"Comedy, Drama, Romance",Mark Decena,"Mark Decena, Timothy Breitbach","John Livingston, Sabrina Lloyd, Bruno Campos, Rueben Grundy",A San Franciscan computer programmer falls in love with a schoolteacher in the days after the dot.com boom.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTg1NzMzMDQwNV5BMl5BanBnXkFtZTcwODQyNjAwMQ@@._V1_SX300.jpg,52,6.0,"1,058",tt0342300,movie,13 Apr 2004,N/A,The Sundance Channel,N/A,True,6.0/10,52%,52/100,
0,The Flower of Evil,2003,R,19 Feb 2003,104 min,Drama,Claude Chabrol,"Caroline Eliacheff (original scenario), Louise L. Lambrichs (original scenario), Claude Chabrol (adaptation)","Nathalie Baye, Benoît Magimel, Suzanne Flon, Bernard Le Coq","Three generations of a wealthy Bordeaux family are caught in the crossfire when Anne decides to run for mayor, thanks to a political pamphlet that revives an old murder scandal.",French,France,2 nominations.,https://ia.media-imdb.com/images/M/MV5BODA1ODJmY2ItOWNiMC00MjA0LWE4NTYtMWU3NGQzNTlmMDQ2XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,67,6.6,"2,739",tt0322289,movie,N/A,N/A,N/A,N/A,True,6.6/10,64%,67/100,
0,Girls Will Be Girls,2003,R,05 Jul 2006,79 min,"Comedy, Romance",Richard Day,Richard Day,"Jack Plotnick, Clinton Leupp, Jeffery Roberson, Ron Mathews","Three actresses at various places on the Hollywood food chain navigate the minefield of love, aging, and ambition. Oh, and they're all played by men!",English,USA,5 wins.,https://m.media-amazon.com/images/M/MV5BZWI5OTc3OTctMzMxZC00YjFkLWI2YzUtN2EyMDljNmU0MzI0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,52,6.9,"1,341",tt0339071,movie,N/A,N/A,N/A,N/A,True,6.9/10,58%,52/100,
0,Runaway Jury,2003,PG-13,17 Oct 2003,127 min,"Crime, Drama, Thriller",Gary Fleder,"John Grisham (novel), Brian Koppelman (screenplay), David Levien (screenplay), Rick Cleveland (screenplay), Matthew Chapman (screenplay)","John Cusack, Gene Hackman, Dustin Hoffman, Rachel Weisz",A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,"English, French, Italian",USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BOTcwMmE5YWItNDkzMi00Yjk2LTk5ZjItMmY5ZDhhNWE0ZWRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,61,7.1,"88,352",tt0313542,movie,N/A,N/A,N/A,N/A,True,7.1/10,73%,61/100,
0,The Texas Chainsaw Massacre,2003,R,17 Oct 2003,98 min,Horror,Marcus Nispel,"Kim Henkel, Tobe Hooper, Scott Kosar (screenplay)","Jessica Biel, Jonathan Tucker, Erica Leerhsen, Mike Vogel","After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.",English,USA,4 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BZDg2NDJkOGYtMjM3My00Mzc2LWJiYjktODFlMzBjNmQwMTEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,38,6.2,"126,975",tt0324216,movie,N/A,N/A,N/A,N/A,True,6.2/10,37%,38/100,
