,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Big Bully,1996,PG,26 Jan 1996,90 min,"Comedy, Thriller",Steve Miner,Mark Steven Johnson,"Rick Moranis, Tom Arnold, Julianne Phillips, Carol Kane","A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",English,USA,3 wins.,https://m.media-amazon.com/images/M/MV5BNDdhZTdiOTAtMWNiMC00NDRmLTllZWItYWMzOWZjNDY3ZmRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,4.7,"4,425",tt0115676,movie,23 May 2000,N/A,Warner Home Video,N/A,True,4.7/10,0%,,,,,
0,Screamers,1995,R,26 Jan 1996,108 min,"Horror, Sci-Fi, Thriller",Christian Duguay,"Philip K. Dick (short story ""Second Variety""), Dan O'Bannon (screenplay), Miguel Tejada-Flores (screenplay)","Peter Weller, Roy Dupuis, Jennifer Rubin, Andrew Lauer",Soldiers attempting to negotiate the end to a long-running war discover the robots they built to assassinate enemy combatants have gained sentience and are plotting against both sides.,English,"Canada, USA, UK, Japan",3 nominations.,https://m.media-amazon.com/images/M/MV5BM2M2ZGM0NDUtODRhNS00MjcxLTg3ZWYtYjkyZDJkYmVjOWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.4,"24,278",tt0114367,movie,N/A,N/A,N/A,N/A,True,6.4/10,30%,,,,,
0,Nico Icon,1995,N/A,16 Nov 1995,67 min,"Documentary, Biography, Music",Susanne Ofteringer,Susanne Ofteringer (screenplay),"Nico, Tina Aumont, Christian Päffgen, Edith Boulogne","A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item,...","English, German","Germany, USA",4 wins.,https://m.media-amazon.com/images/M/MV5BNTY2MDM2NzcyM15BMl5BanBnXkFtZTcwMjk3MzcyMQ@@._V1_SX300.jpg,N/A,7.2,637,tt0113973,movie,N/A,N/A,N/A,N/A,True,7.2/10,88%,,,,,
0,The Crossing Guard,1995,R,16 Nov 1995,111 min,"Drama, Thriller",Sean Penn,Sean Penn,"Jack Nicholson, David Morse, Anjelica Huston, Robin Wright",Freddy Gale is a seedy jeweller who has sworn to kill the drunk driver who killed his little girl.,English,USA,Nominated for 1 Golden Globe. Another 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjkwNWMyZjQtNmU5MS00ZWE1LWE3NzMtNGZjNTlhYzcwNjIzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,46,6.3,"12,321",tt0112744,movie,N/A,N/A,N/A,N/A,True,6.3/10,75%,46/100,,,,
0,The Juror,1996,R,02 Feb 1996,118 min,"Crime, Drama, Thriller",Brian Gibson,"George Dawes Green (novel), Ted Tally (screenplay)","Demi Moore, Alec Baldwin, Joseph Gordon-Levitt, James Gandolfini",A juror in a Mafia trial is forced to convince the other jurors to vote not guilty by an obsessive mob enforcer.,"English, Spanish",USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYTMzNjAyZTktNzRjMS00ZThmLTk5ODEtZWI5ZmYyZGNiNzMxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,N/A,5.7,"16,346",tt0116731,movie,N/A,N/A,N/A,N/A,True,5.7/10,18%,,,,,
0,The White Balloon,1995,Unrated,27 Nov 1995,85 min,"Drama, Family",Jafar Panahi,"Abbas Kiarostami, Jafar Panahi (original idea), Parviz Shahbazi (original idea)","Aida Mohammadkhani, Mohsen Kafili, Fereshteh Sadre Orafaiy, Anna Borkowska",Several people try to help a little girl to find the money her mom gave her to buy a goldfish with.,Persian,Iran,5 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BN2QzOTY0MjAtMDQ4MC00MTQ3LWIxM2UtZjc5MzkxYjRhZjdjXkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_SX300.jpg,N/A,7.7,"6,183",tt0112445,movie,N/A,N/A,N/A,N/A,True,7.7/10,81%,,,,,
0,Things to Do in Denver When You're Dead,1995,R,01 Dec 1995,115 min,"Crime, Drama, Thriller",Gary Fleder,Scott Rosenberg,"Andy Garcia, Christopher Lloyd, William Forsythe, Bill Nunn",Five different criminals face imminent death after botching a job quite badly.,English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BMzI0OWEzZmItOGUyOC00M2Y2LWIzNDEtY2EzYzAwNWI0ZDkyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,46,6.8,"25,407",tt0114660,movie,N/A,N/A,N/A,N/A,True,6.8/10,33%,46/100,,,,
0,Antonia's Line,1995,R,02 Feb 1996,102 min,"Comedy, Drama",Marleen Gorris,Marleen Gorris,"Willeke van Ammelrooy, Els Dottermans, Dora van der Groen, Veerle van Overloop","A Dutch matron establishes and, for several generations, oversees a close-knit, matriarchal community where feminism and liberalism thrive.",Dutch,"Netherlands, Belgium, UK, France",Won 1 Oscar. Another 7 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BNDVmNjdhMzEtNDMzMy00NzI0LWI1ZmUtNjJiNGEzMDExZDY5XkEyXkFqcGdeQXVyMjM5NDQzNTk@._V1_SX300.jpg,N/A,7.4,"7,889",tt0112379,movie,N/A,N/A,N/A,N/A,True,7.4/10,67%,,,,,
0,Once Upon a Time... When We Were Colored,1995,PG,26 Jan 1996,115 min,"Drama, Romance",Tim Reid,"Clifton L. Taulbert (book), Paul W. Cooper (screenplay)","Al Freeman Jr., Phylicia Rashad, Leon, Paula Kelly",A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,English,USA,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTI4NDk2MDcyNV5BMl5BanBnXkFtZTcwMTQxNTMyMQ@@._V1_SX300.jpg,N/A,7.0,462,tt0114039,movie,18 Dec 2001,N/A,Republic Pictures Home Video,N/A,True,7.0/10,71%,,,,,
0,Last Summer in the Hamptons,1995,R,15 Sep 1996,108 min,"Comedy, Drama",Henry Jaglom,"Henry Jaglom, Victoria Foyt","Victoria Foyt, Viveca Lindfors, Jon Robin Baitz, Savannah Smith Boucher","Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the ...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTY2OTM4MDI2OV5BMl5BanBnXkFtZTcwNTQxMTYxMQ@@._V1_SX300.jpg,N/A,6.0,341,tt0113612,movie,N/A,N/A,N/A,N/A,True,6.0/10,64%,,,,,
0,Angels and Insects,1995,R,26 Jan 1996,116 min,"Drama, Romance",Philip Haas,"A.S. Byatt (novel), Belinda Haas (screenplay), Philip Haas (screenplay)","Mark Rylance, Kristin Scott Thomas, Patsy Kensit, Jeremy Kemp",In the 1800s a naturalist marries into a family of British country gentry.,English,"UK, USA",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZTc1MzY1ODAtMDhlMS00NjgyLTlkNTEtZTUwYTM4MzFkNWNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,N/A,6.8,"4,268",tt0112365,movie,N/A,N/A,N/A,N/A,True,6.8/10,71%,,,,,
0,White Squall,1996,PG-13,02 Feb 1996,129 min,"Adventure, Drama",Ridley Scott,"Charles Gieg Jr. (book), Felix Sutton (book), Todd Robinson","Jeff Bridges, Caroline Goodall, John Savage, Scott Wolf",Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,"English, Danish, Spanish","USA, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BNzdlZTBmYjgtZWRlZC00MDI0LTkxNzUtODdhYWYwYmJiMjY3XkEyXkFqcGdeQXVyMTY4MjE1MDA@._V1_SX300.jpg,53,6.6,"20,443",tt0118158,movie,N/A,N/A,N/A,N/A,True,6.6/10,60%,53/100,,,,
0,Dunston Checks In,1996,PG,12 Jan 1996,88 min,"Comedy, Adventure, Family",Ken Kwapis,"John Hopkins (story), John Hopkins (screenplay), Bruce Graham (screenplay)","Jason Alexander, Faye Dunaway, Eric Lloyd, Rupert Everett",A young boy befriends a larcenous orangutan in a luxury hotel.,"English, French",USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BN2RhOTA4YzAtNTg3NC00NmYxLWI1YjQtYzM4NTJlYzVhZGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,54,5.4,"11,585",tt0116151,movie,N/A,N/A,N/A,N/A,True,5.4/10,12%,54/100,,,,
0,Black Sheep,2006,Not Rated,29 Mar 2007,87 min,"Comedy, Horror, Sci-Fi",Jonathan King,Jonathan King,"Matthew Chamberlain, Nick Fenton, Sam Clarke, Eli Kent",An experiment in genetic engineering turns harmless sheep into bloodthirsty killers that terrorize a sprawling New Zealand farm.,English,New Zealand,5 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNzcwMTA1MjEzMl5BMl5BanBnXkFtZTcwNzE0MzQ0MQ@@._V1_SX300.jpg,62,5.8,"38,276",tt0779982,movie,N/A,N/A,N/A,N/A,True,5.8/10,72%,62/100,,,,
0,Nick of Time,1995,R,22 Nov 1995,90 min,"Action, Crime, Drama, Thriller",John Badham,Patrick Sheane Duncan,"Johnny Depp, Courtney Chase, Charles S. Dutton, Christopher Walken","An unimpressive, everyday man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODg1ODNjMzItYjRkMS00NmExLTkxNWUtMWYwNWM2NDU1YzU1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,6.3,"37,916",tt0113972,movie,N/A,N/A,N/A,N/A,True,6.3/10,32%,,,,,
0,The Journey of August King,1995,PG-13,26 Jan 1996,91 min,Drama,John Duigan,"John Ehle (novel), John Ehle","Jason Patric, Thandie Newton, Larry Drake, Sam Waterston","The Journey of August King is a multi-dimensional drama about a North Carolina farmer in April 1815. August King, a widower, is on his way home as he does every year after selling his ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTM2ZmQzYmItY2M3Ny00MDQ1LWEzZTgtYWQ2MGE0MGQ3ODMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,6.6,861,tt0113490,movie,N/A,N/A,N/A,N/A,True,6.6/10,57%,,,,,
0,Mary Reilly,1996,R,23 Feb 1996,108 min,"Drama, Horror, Romance, Thriller",Stephen Frears,"Valerie Martin (novel), Christopher Hampton (screenplay)","Julia Roberts, John Malkovich, George Cole, Michael Gambon","A housemaid falls in love with Dr. Henry Jekyll (John Malkovich) and his darkly mysterious counterpart, Mr. Edward Hyde.",English,"USA, UK",6 nominations.,https://m.media-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,44,5.8,"13,619",tt0117002,movie,N/A,N/A,N/A,N/A,True,5.8/10,26%,44/100,,,,
0,Vampire in Brooklyn,1995,R,27 Oct 1995,100 min,"Comedy, Fantasy, Horror, Romance",Wes Craven,"Eddie Murphy (story), Vernon Lynch (story), Charlie Murphy (story), Charlie Murphy (screenplay), Michael Lucker (screenplay), Chris Parker (screenplay)","Eddie Murphy, Angela Bassett, Allen Payne, Kadeem Hardison","A ship sails into Brooklyn with all its crew dead. But something gets off and the killing continues on land. The vampire is looking for a specific woman - half-human, half-vampire. Rita's the cop detective investigating the many killings.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNWFlYjJiYzUtNWE1YS00YzM5LTkxYzMtN2FlMjI4NTNlNzExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,27,4.6,"20,810",tt0114825,movie,N/A,N/A,N/A,N/A,True,4.6/10,10%,27/100,,,,
0,Beautiful Girls,1996,R,09 Feb 1996,112 min,"Comedy, Drama, Romance",Ted Demme,Scott Rosenberg,"Matt Dillon, Noah Emmerich, Annabeth Gish, Lauren Holly",A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.,English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,64,7.1,"30,674",tt0115639,movie,N/A,N/A,N/A,N/A,True,7.1/10,79%,64/100,,,,
0,Broken Arrow,1996,R,09 Feb 1996,108 min,"Action, Adventure, Thriller",John Woo,Graham Yost,"John Travolta, Christian Slater, Samantha Mathis, Delroy Lindo",Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,61,6.0,"88,398",tt0115759,movie,N/A,N/A,N/A,N/A,True,6.0/10,53%,61/100,,,,
0,A Midwinter's Tale,1995,R,16 Feb 1996,99 min,Comedy,Kenneth Branagh,Kenneth Branagh,"Richard Briers, Hetta Charnley, Joan Collins, Nicholas Farrell","A group of theater actors plays ""Hamlet"" in a provincial village, faced with their own temptations, disappointments, and joys.",English,UK,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTIyMDEwMDAyMl5BMl5BanBnXkFtZTYwOTUwNTk4._V1_SX300.jpg,N/A,7.2,"2,274",tt0113403,movie,22 Oct 1996,N/A,N/A,N/A,True,7.2/10,81%,,,,,
0,La Haine,1995,Not Rated,23 Feb 1996,98 min,"Crime, Drama",Mathieu Kassovitz,Mathieu Kassovitz,"Vincent Cassel, Hubert Koundé, Saïd Taghmaoui, Abdel Ahmed Ghili",24 hours in the lives of three young men in the French suburbs the day after a violent riot.,French,France,8 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,8.1,"140,882",tt0113247,movie,N/A,N/A,N/A,N/A,True,8.1/10,100%,,,,,
0,Going Shopping,2005,PG-13,30 Sep 2005,106 min,"Drama, Romance",Henry Jaglom,"Victoria Foyt, Henry Jaglom","Victoria Foyt, Rob Morrow, Lee Grant, Mae Whitman",A clothing designer tries to save her struggling boutique store by having a tumultuous weekend sale of her shop's inventory by playing on the addictions of shopping for the women of Beverly Hills.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTc5MTQ3MzA0M15BMl5BanBnXkFtZTcwNzk4MDE0MQ@@._V1_SX300.jpg,56,5.0,115,tt0295605,movie,20 Feb 2007,N/A,MTI Home Video,N/A,True,5.0/10,40%,56/100,,,,
0,Heidi Fleiss: Hollywood Madam,1995,Not Rated,09 Feb 1996,106 min,"Documentary, Biography",Nick Broomfield,N/A,"Nick Broomfield, Nina Xining Zuo, Madam Alex, Corinne Bohrer","A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the ...",English,"UK, Germany, USA, Canada",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1_SX300.jpg,N/A,6.6,623,tt0113283,movie,18 Jan 2000,N/A,BMG,N/A,True,6.6/10,75%,,,,,
0,City Hall,1996,R,16 Feb 1996,111 min,"Drama, Thriller",Harold Becker,"Ken Lipper, Paul Schrader, Nicholas Pileggi, Bo Goldman","Al Pacino, John Cusack, Bridget Fonda, Danny Aiello","The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNDlhNDc3MmEtODJkMS00YmVlLWI4MTUtNDRkMTFhYjk1NDdlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,6.2,"19,152",tt0115907,movie,N/A,N/A,N/A,N/A,True,6.2/10,56%,,,,,
0,Bottle Rocket,1996,R,21 Feb 1996,91 min,"Comedy, Crime, Drama",Wes Anderson,"Owen Wilson, Wes Anderson","Luke Wilson, Owen Wilson, Ned Dowd, Shea Fowler",Three friends plan to pull off a simple robbery and go on the run.,"English, Spanish",USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZWJlOWExNzctYjIzMC00OTU4LThjZDEtZjgwMzJjM2QyMGY5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,66,7.0,"67,393",tt0115734,movie,N/A,N/A,N/A,N/A,True,7.0/10,85%,66/100,,,,
0,Mr. Wrong,1996,PG-13,16 Feb 1996,96 min,Comedy,Nick Castle,"Chris Matheson, Kerry Ehrin, Craig Munson","Ellen DeGeneres, Bill Pullman, Joan Cusack, Dean Stockwell","A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZTIwOThjZmQtMWExMC00NzIwLWI0YzAtMWIzNTNlODdjNjg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,3.9,"4,715",tt0117102,movie,N/A,N/A,N/A,N/A,True,3.9/10,7%,,,,,
0,Unforgettable,1996,R,23 Feb 1996,117 min,"Drama, Mystery, Sci-Fi, Thriller",John Dahl,Bill Geddie,"Ray Liotta, Linda Fiorentino, Peter Coyote, Christopher McDonald","A medical examiner, who was suspected of murdering his wife, is trying an experimental drug to retrieve his wife's and others' memory and maybe find the killer and the mass murderer in a related present case.","English, Spanish",USA,1 win.,https://m.media-amazon.com/images/M/MV5BMjQxODM0MjY2Nl5BMl5BanBnXkFtZTgwOTkwMDcyMTI@._V1_SX300.jpg,N/A,6.0,"4,736",tt0118040,movie,N/A,N/A,N/A,N/A,True,6.0/10,21%,,,,,
0,Happy Gilmore,1996,PG-13,16 Feb 1996,92 min,"Comedy, Sport",Dennis Dugan,"Tim Herlihy, Adam Sandler","Adam Sandler, Christopher McDonald, Julie Bowen, Frances Bay",A rejected hockey player puts his skills to the golf course to save his grandmother's house.,English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,31,7.0,"188,880",tt0116483,movie,N/A,N/A,N/A,N/A,True,7.0/10,61%,31/100,,,,
0,The Bridges of Madison County,1995,PG-13,02 Jun 1995,135 min,"Drama, Romance",Clint Eastwood,"Richard LaGravenese (screenplay), Robert James Waller (novel)","Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak",Photographer Robert Kincaid (Clint Eastwood) wanders into the life of housewife Francesca Johnson (Meryl Streep) for four days in the 1960s.,English,USA,Nominated for 1 Oscar. Another 7 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BNmRiZDZkN2EtNWI5ZS00ZDg3LTgyNDItMWI5NjVlNmE5ODJiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,66,7.6,"70,021",tt0112579,movie,N/A,N/A,N/A,N/A,True,7.6/10,90%,66/100,,,,
0,Nobody Loves Me,1994,N/A,12 Jan 1995,104 min,"Comedy, Drama",Doris Dörrie,"Doris Dörrie (screenplay), Doris Dörrie (short story)","Maria Schrader, Pierre Sanoussi-Bliss, Michael von Au, Elisabeth Trissenaar","On the brink of her 30th birthday, Fanny feels the door to marital happiness closing up on her. She is obsessed with death, even visits evening classes on dying and so it seems fitting, ...",German,Germany,3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1_SX300.jpg,N/A,7.3,"1,075",tt0110251,movie,N/A,N/A,N/A,N/A,True,7.3/10,67%,,,,,
0,Muppet Treasure Island,1996,G,16 Feb 1996,99 min,"Action, Adventure, Comedy, Family, Musical, Romance","Brian Henson, David Lane","Robert Louis Stevenson (novel), Jerry Juhl (screenplay), Kirk R. Thatcher (screenplay), James V. Hart (screenplay)","Tim Curry, Billy Connolly, Jennifer Saunders, Kevin Bishop",The Muppets' twist on the classic tale.,English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,64,7.0,"20,639",tt0117110,movie,N/A,N/A,N/A,N/A,True,7.0/10,73%,64/100,,,,
0,Braveheart,1995,R,24 May 1995,178 min,"Biography, Drama, History, War",Mel Gibson,Randall Wallace,"James Robinson, Sean Lawlor, Sandy Nelson, James Cosmo","When his secret bride is executed for assaulting an English soldier who tried to rape her, William Wallace begins a revolt against King Edward I of England.","English, French, Latin, Scottish Gaelic, Italian",USA,Won 5 Oscars. Another 28 wins & 32 nominations.,https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,68,8.3,"932,306",tt0112573,movie,N/A,N/A,N/A,N/A,True,8.3/10,77%,68/100,,,,
0,Taxi Driver,1976,R,09 Feb 1976,114 min,"Crime, Drama",Martin Scorsese,Paul Schrader,"Diahnne Abbott, Frank Adu, Victor Argo, Gino Ardito","A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.","English, Spanish",USA,Nominated for 4 Oscars. Another 21 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,94,8.3,"691,354",tt0075314,movie,N/A,N/A,N/A,N/A,True,8.3/10,95%,94/100,,,,
0,Rumble in the Bronx,1995,R,23 Feb 1996,87 min,"Action, Comedy, Crime, Thriller",Stanley Tong,"Edward Tang, Fibe Ma","Jackie Chan, Anita Mui, Françoise Yip, Bill Tung",A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,"Cantonese, English",Hong Kong,2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,61,6.8,"37,638",tt0113326,movie,N/A,N/A,N/A,N/A,True,6.8/10,80%,61/100,,,,
0,Before and After,1996,PG-13,23 Feb 1996,108 min,"Crime, Drama, Mystery",Barbet Schroeder,"Rosellen Brown (book), Ted Tally (screenplay)","Meryl Streep, Liam Neeson, Edward Furlong, Julia Weldon",Two parents deal with the effects when their son is accused of murdering his girlfriend.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.1,"7,939",tt0115645,movie,06 Apr 2004,N/A,Disney,N/A,True,6.1/10,32%,,,,,
0,Margaret's Museum,1995,R,26 Jan 1996,114 min,Drama,Mort Ransen,"Sheldon Currie (story ""The Glace Bay Miner's Museum""), Gerald Wexler, Mort Ransen","Helena Bonham Carter, Clive Russell, Craig Olejnik, Kate Nelligan","Margaret MacNiel, a girl living in a Cape Breton coal mining town, finds her life changing when she meets Neil Currie, a cheerful bagpipe-playing dishwasher. Unfortunately, neither of them are able to escape the industry around them.","English, Scottish Gaelic, Cantonese","Canada, UK",10 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTc3NjY0Mjk4MV5BMl5BanBnXkFtZTcwNTAzMzUyMQ@@._V1_SX300.jpg,N/A,7.1,"1,264",tt0113774,movie,N/A,N/A,N/A,N/A,True,7.1/10,67%,,,,,
0,Happiness Is in the Field,1995,N/A,31 Jan 1997,106 min,Comedy,Étienne Chatiliez,Florence Quentin,"Michel Serrault, Eddy Mitchell, Sabine Azéma, Carmen Maura","Francis, the boss of a small plumbing supply company, is harassed by tax collectors, striking employees, and an impossible wife and daughter. His only joy is sharing lunch with his friend ...",French,France,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNWVlZDI1MTEtNGMxMS00ZWUyLWE4MDAtYzE5MzY0YjA2ZWM0XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,N/A,7.0,"2,513",tt0112556,movie,N/A,N/A,N/A,N/A,True,7.0/10,,,,,,
0,Anne Frank Remembered,1995,PG,08 Jun 1995,117 min,"Documentary, Biography, War",Jon Blair,"Jon Blair, Anne Frank (diary)","Kenneth Branagh, Janny Brandes-Brilslijper, Glenn Close, Rose De Liema","Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first ...","English, German","UK, USA, Netherlands",Won 1 Oscar. Another 8 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ3NjcxMjEwMV5BMl5BanBnXkFtZTYwODMwNTc4._V1_SX300.jpg,N/A,8.0,992,tt0112373,movie,06 Apr 2004,N/A,Sony Pictures Home Entertainment,N/A,True,8.0/10,97%,,,,,
0,The Young Poisoner's Handbook,1995,R,23 Feb 1996,99 min,"Crime, Drama",Benjamin Ross,"Jeff Rawle, Benjamin Ross","Tobias Arnold, Ruth Sheen, Roger Lloyd Pack, Hugh O'Conor","This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes ...",English,"UK, Germany, France",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@._V1_SX300.jpg,N/A,7.1,"3,315",tt0115033,movie,05 Apr 2005,N/A,Cabin Fever Entertainment,N/A,True,7.1/10,86%,,,,,
0,If Lucy Fell,1996,R,08 Mar 1996,92 min,"Comedy, Romance",Eric Schaeffer,"Eric Schaeffer (story), Tony Spiridakis (story), Eric Schaeffer (screenplay)","Sarah Jessica Parker, Eric Schaeffer, Ben Stiller, Elle Macpherson","Two NYC roomies have a pact to jump off Brooklyn Bridge, if they haven't found life partners before she's 30. That's less than a month away.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,4.9,"3,684",tt0116606,movie,N/A,N/A,N/A,N/A,True,4.9/10,18%,,,,,
