,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons
0,August Rush,2007,PG,21 Nov 2007,114 min,"Drama, Music",Kirsten Sheridan,"Nick Castle (screenplay), James V. Hart (screenplay), Paul Castro (story), Nick Castle (story)","Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard",An orphaned musical prodigy uses his gift to try to find his birth parents.,English,USA,Nominated for 1 Oscar. Another 4 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNDIwNjE3NjU2NV5BMl5BanBnXkFtZTcwNTQ2NjQzMw@@._V1_SX300.jpg,38,7.5,"101,666",tt0426931,movie,N/A,N/A,N/A,N/A,True,7.5/10,36%,38/100,
0,Death Defying Acts,2007,PG,13 Mar 2008,97 min,"Drama, History, Romance, Thriller",Gillian Armstrong,"Tony Grisoni, Brian Ward","Guy Pearce, Catherine Zeta-Jones, Timothy Spall, Saoirse Ronan","On a tour of Britain in 1926, Harry Houdini (Guy Pearce) enters into a passionate affair with a psychic out to con him.","English, Hungarian","UK, Australia",5 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTI0MDA4MzM4MV5BMl5BanBnXkFtZTcwNjE3Nzc3MQ@@._V1_SX300.jpg,48,5.8,"9,587",tt0472071,movie,N/A,N/A,N/A,N/A,True,5.8/10,42%,48/100,
0,Water Lilies,2007,N/A,15 Aug 2007,85 min,"Drama, Romance",Céline Sciamma,Céline Sciamma,"Pauline Acquart, Louise Blachère, Adèle Haenel, Warren Jacquin","After meeting at a local pool over their summer break, a love triangle forms between three adolescent girls, which proves difficult to sustain as they each desire the love of another.",French,France,4 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BZDNjODQ5MGQtZmUxZS00MzVjLWIxNDktY2IwNzg3YmU0MWE2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,65,6.7,"9,275",tt0869977,movie,N/A,N/A,N/A,N/A,True,6.7/10,80%,65/100,
0,Just Another Love Story,2007,Not Rated,24 Aug 2007,100 min,"Crime, Drama, Thriller",Ole Bornedal,Ole Bornedal,"Anders W. Berthelsen, Rebecka Hemse, Nikolaj Lie Kaas, Charlotte Fich","Life in the suburbs as a father of two has worn down Jonas. When a victim of a car crash mistakes him for her boyfriend Sebastian, things take a very dramatic turn as the line between truth and deception is erased.",Danish,Denmark,5 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTY4NDcwNjY1M15BMl5BanBnXkFtZTcwMzgxNzkzMg@@._V1_SX300.jpg,69,7.2,"4,465",tt1024942,movie,N/A,N/A,N/A,N/A,True,7.2/10,74%,69/100,
0,Heartbeat Detector,2007,Not Rated,12 Sep 2007,143 min,"Drama, History, Music, War",Nicolas Klotz,"François Emmanuel (story), Elisabeth Perceval","Mathieu Amalric, Michael Lonsdale, Edith Scob, Lou Castel",A psychologist discovers troubling links between Nazism and modern-day big business.,French,France,6 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTYwMjI3NzgxNF5BMl5BanBnXkFtZTcwMDE2NDM3MQ@@._V1_SX300.jpg,68,6.2,"1,127",tt0765141,movie,29 Apr 2008,N/A,New Yorker,N/A,True,6.2/10,80%,68/100,
0,Moving McAllister,2007,PG-13,14 Sep 2007,89 min,"Adventure, Comedy, Romance",Andrew Black,Benjamin Gourley,"Benjamin Gourley, Mila Kunis, Jon Heder, Rutger Hauer","Rick Robinson is a ladder-climbing law intern from Miami with four days until the Bar Exam. Desperate to score points with his boss (McAllister), he commits to a favor he can't afford. He ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQwMDI5NDM0Nl5BMl5BanBnXkFtZTcwNDI4ODE1MQ@@._V1_SX300.jpg,N/A,5.3,"3,600",tt0444672,movie,29 Jan 2008,N/A,First Independent Pictures,N/A,True,5.3/10,10%,,
0,Transsiberian,2008,R,05 Sep 2008,111 min,"Crime, Drama, Mystery, Thriller",Brad Anderson,"Brad Anderson, Will Conroy","Woody Harrelson, Emily Mortimer, Ben Kingsley, Kate Mara",A Transsiberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.,"English, Russian, Spanish, Mandarin, French","UK, Germany, Spain, Lithuania",2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTI1MDU0NTI2Ml5BMl5BanBnXkFtZTcwNTkyNjY3MQ@@._V1_SX300.jpg,72,6.7,"49,369",tt0800241,movie,N/A,N/A,N/A,N/A,True,6.7/10,92%,72/100,
0,Space Chimps,2008,G,18 Jul 2008,81 min,"Animation, Adventure, Comedy, Family, Sci-Fi",Kirk DeMicco,"Kirk DeMicco (screenplay), Robert Moreland (screenplay), Kirk DeMicco (story), Jason Mayland (additional screenplay material)","Andy Samberg, Cheryl Hines, Jeff Daniels, Patrick Warburton",Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNDU0MDY1OTQzOV5BMl5BanBnXkFtZTcwNzQ3ODI3MQ@@._V1_SX300.jpg,36,4.5,"10,460",tt0482603,movie,N/A,N/A,N/A,N/A,True,4.5/10,33%,36/100,
0,The Last Mistress,2007,Unrated,18 Jul 2008,114 min,"Drama, Romance",Catherine Breillat,"Jules-Amédée Barbey d'Aurevilly (novel), Catherine Breillat (adaptation)","Asia Argento, Fu'ad Aït Aattou, Roxane Mesquida, Claude Sarraute","Secrets, rumors and betrayals surround the upcoming marriage between a young dissolute man and virtuous woman of the French aristocracy.",French,"France, Italy",2 nominations.,https://m.media-amazon.com/images/M/MV5BMjA3NTAxOTc0NV5BMl5BanBnXkFtZTcwODQyNzI3MQ@@._V1_SX300.jpg,78,6.2,"3,213",tt0437526,movie,N/A,N/A,N/A,N/A,True,6.2/10,76%,78/100,
0,Stargate: Continuum,2008,Not Rated,29 Jul 2008,98 min,"Action, Adventure, Drama, Fantasy, Sci-Fi",Martin Wood,Brad Wright,"Ben Browder, Amanda Tapping, Christopher Judge, Michael Shanks",Ba'al travels back in time and prevents the Stargate program from being started. SG-1 must somehow restore history.,English,"Canada, USA",3 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4MTc1NTYyNF5BMl5BanBnXkFtZTcwMjExNDI3NA@@._V1_SX300.jpg,N/A,7.5,"22,298",tt0929629,movie,N/A,N/A,N/A,N/A,True,7.5/10,,,
0,Conspiracy,2008,R,15 Feb 2008,90 min,"Action, Drama, Mystery, Thriller, War",Adam Marcus,"Adam Marcus, Debra Sullivan","Val Kilmer, Gary Cole, Jennifer Esposito, Jay Jablonski",A seasoned senior enlisted special operations (spec ops) United States Marine is wounded during combat operations in Iraq. He is retired from the Marine Corps and visits a friend on a ranch...,"English, Spanish, Russian, Arabic, French",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ0MDM2NzMzNF5BMl5BanBnXkFtZTcwNzk4MTE2MQ@@._V1_SX300.jpg,N/A,4.6,"3,673",tt1043838,movie,N/A,N/A,N/A,N/A,True,4.6/10,,,
0,Steal a Pencil for Me,2007,Not Rated,10 Mar 2007,94 min,"Documentary, Romance",Michèle Ohayon,Michèle Ohayon,"J.P. Gillain, Jeroen Krabbé, Marieke Oudejans, Jack Polak",STEAL A PENCIL FOR ME is a compelling documentary feature film by Academy Award® nominee Michèle Ohayon about the power of love and the ability of humankind to rise above unimaginable ...,"English, Dutch",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTYzNDkxODEwMF5BMl5BanBnXkFtZTcwMDcxMjU1MQ@@._V1_SX300.jpg,69,7.5,333,tt1045889,movie,N/A,N/A,N/A,N/A,True,7.5/10,95%,69/100,
0,Shotgun Stories,2007,PG-13,26 Mar 2008,92 min,"Drama, Thriller",Jeff Nichols,Jeff Nichols,"Michael Shannon, Douglas Ligon, Barlow Jacobs, Michael Abbott Jr.","Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these ...",English,USA,5 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1NDU1MzktNDQ2Ny00ZTM0LThmY2MtYmJlYWVhYzU3NDg1XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,76,7.2,"9,599",tt0952682,movie,N/A,N/A,N/A,N/A,True,7.2/10,90%,76/100,
0,Blast of Silence,1961,Not Rated,17 Aug 1962,77 min,"Crime, Drama, Thriller",Allen Baron,"Allen Baron (screenplay), Waldo Salt (narration written by)","Allen Baron, Molly McCarthy, Larry Tucker, Peter Clune","A hired killer from Cleveland has a job to do on a second-string mob boss in New York. But a special girl from his past, and a fat gun dealer with pet rats, each gets in his way.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BM2Q0NmUwZGItYmQwMC00OWMwLTlmNzMtMDg3M2NhODYzNzcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.6,"3,514",tt0054687,movie,N/A,N/A,N/A,N/A,True,7.6/10,85%,,
0,Felon,2008,R,17 Jul 2008,104 min,"Crime, Drama",Ric Roman Waugh,Ric Roman Waugh,"Stephen Dorff, Marisol Nichols, Vincent Miller, Anne Archer",A family man convicted of killing an intruder must cope with life afterward in the violent penal system.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZmNhYjNlNDQtYjdlMS00NzM4LThjMzctOTA2ODE4YTk4ZTA5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,58,7.4,"73,497",tt1117385,movie,N/A,N/A,N/A,N/A,True,7.4/10,63%,58/100,
0,Step Brothers,2008,R,25 Jul 2008,98 min,Comedy,Adam McKay,"Will Ferrell (screenplay), Adam McKay (screenplay), Will Ferrell (story), Adam McKay (story), John C. Reilly (story)","Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins",Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,"English, Spanish",USA,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BODViZDg3ZjYtMzhiYS00YTVkLTk4MzktYWUxMTlkYjc1NjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,51,6.9,"260,137",tt0838283,movie,N/A,N/A,N/A,N/A,True,6.9/10,55%,51/100,
0,Brideshead Revisited,2008,PG-13,15 Aug 2008,133 min,"Drama, Romance",Julian Jarrold,"Andrew Davies, Jeremy Brock, Evelyn Waugh (novel)","Matthew Goode, Thomas Morrison, David Barrass, Anna Madeley",A poignant story of forbidden love and the loss of innocence set in England prior to World War II.,"English, Italian, Arabic, Latin, French","UK, Italy, Morocco",11 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ4MTU5MjAyN15BMl5BanBnXkFtZTcwOTcxMzE3MQ@@._V1_SX300.jpg,64,6.7,"11,788",tt0412536,movie,N/A,N/A,N/A,N/A,True,6.7/10,63%,64/100,
0,The X Files: I Want to Believe,2008,PG-13,25 Jul 2008,104 min,"Crime, Drama, Horror, Mystery, Sci-Fi, Thriller",Chris Carter,"Frank Spotnitz, Chris Carter, Chris Carter (television series ""The X-Files"")","David Duchovny, Gillian Anderson, Amanda Peet, Billy Connolly",Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.,"English, Russian, Czech","USA, Canada",N/A,https://m.media-amazon.com/images/M/MV5BOTk5MThhOTQtZTY5OC00MzgwLWE4MTctNTI4OGEwNjU3YTZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,47,5.9,"87,573",tt0443701,movie,N/A,N/A,N/A,N/A,True,5.9/10,31%,47/100,
0,American Teen,2008,PG-13,15 Aug 2008,95 min,Documentary,Nanette Burstein,Nanette Burstein,"Jake Tusing, Megan Krizmanich, Colin Clemens, Mitch Reinholt",A documentary on seniors at a high school in a small Indiana town and their various cliques.,English,USA,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2ODc1ODk5Nl5BMl5BanBnXkFtZTcwNjQ3Mjg3MQ@@._V1_SX300.jpg,66,6.4,"4,018",tt0486259,movie,N/A,N/A,N/A,N/A,True,6.4/10,70%,66/100,
0,Man on Wire,2008,PG-13,29 Aug 2008,94 min,"Documentary, Biography, History",James Marsh,"Philippe Petit (based on the book ""To Reach the Clouds"" by)","Philippe Petit, Jean François Heckel, Jean-Louis Blondeau, Annie Allix","A look at tightrope walker Philippe Petit's daring, but illegal, high-wire routine performed between New York City's World Trade Center's twin towers in 1974, what some consider, ""the artistic crime of the century"".","English, French","UK, USA",Won 1 Oscar. Another 45 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTMxNTk3NDY1NV5BMl5BanBnXkFtZTcwNDk0ODg3MQ@@._V1_SX300.jpg,89,7.7,"51,295",tt1155592,movie,N/A,N/A,N/A,N/A,True,7.7/10,100%,89/100,
0,Pathology,2008,R,11 Apr 2008,95 min,"Crime, Thriller",Marc Schölermann,"Mark Neveldine, Brian Taylor","Milo Ventimiglia, Michael Weston, Alyssa Milano, Lauren Lee Smith",A group of medical students devise a deadly game: to see which one of them can commit the perfect murder.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTkzMTI1NzYyMV5BMl5BanBnXkFtZTcwODkyMTM2MQ@@._V1_SX300.jpg,55,6.0,"30,696",tt0964539,movie,N/A,N/A,N/A,N/A,True,6.0/10,45%,55/100,
0,The Edge of Love,2008,R,20 Jun 2008,110 min,"Biography, Drama, Romance, War",John Maybury,"Sharman Macdonald, Rebekah Gilbertson (idea by)","Simon Armstrong, Ben Batt, Geoffrey Beevers, Rachel Bell","Two feisty, free-spirited women are connected by the brilliant, charismatic poet who loves them both.","English, Welsh",UK,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BODIwMmZjZTYtMWM0MC00NGUyLWE0NTktMTc4NDFiZGZmMDQ4XkEyXkFqcGdeQXVyNDE4OTY5NzI@._V1_SX300.jpg,39,6.3,"16,103",tt0819714,movie,N/A,N/A,N/A,N/A,True,6.3/10,37%,39/100,
0,The Mummy: Tomb of the Dragon Emperor,2008,PG-13,01 Aug 2008,112 min,"Action, Adventure, Fantasy, Horror, Thriller",Rob Cohen,"Alfred Gough, Miles Millar","Brendan Fraser, Jet Li, Maria Bello, John Hannah","In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.","English, Mandarin, Sanskrit","USA, Germany, China, Canada",2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTU4NDIzMDY1OV5BMl5BanBnXkFtZTcwNjQxMzk3MQ@@._V1_SX300.jpg,31,5.2,"146,730",tt0859163,movie,N/A,N/A,N/A,N/A,True,5.2/10,13%,31/100,
0,Swing Vote,2008,PG-13,01 Aug 2008,120 min,"Comedy, Drama",Joshua Michael Stern,"Jason Richman, Joshua Michael Stern, David Giammarco (additional dialogue)","Kevin Costner, Madeline Carroll, Paula Patton, Kelsey Grammer","In a remarkable turn-of-events, the result of the presidential election comes down to one man's vote.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAwMTQyNzkwNV5BMl5BanBnXkFtZTcwNTgyMzE3MQ@@._V1_SX300.jpg,47,6.1,"17,300",tt1027862,movie,N/A,N/A,N/A,N/A,True,6.1/10,38%,47/100,
0,The Midnight Meat Train,2008,R,16 May 2008,100 min,"Horror, Mystery, Thriller",Ryûhei Kitamura,"Jeff Buhler (screenplay), Clive Barker (short story ""The Midnight Meat Train"")","Bradley Cooper, Leslie Bibb, Brooke Shields, Vinnie Jones","A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways imaginable.",English,USA,2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTEwNTk0NDUwNDdeQTJeQWpwZ15BbWU3MDQ3NzcyNjE@._V1_SX300.jpg,58,6.1,"58,076",tt0805570,movie,N/A,N/A,N/A,N/A,True,6.1/10,72%,58/100,
0,Frozen River,2008,R,05 Sep 2008,97 min,"Crime, Drama",Courtney Hunt,Courtney Hunt,"Melissa Leo, Misty Upham, Charlie McDermott, Michael O'Keefe","A mom looks for another source of income, when her husband leaves with the money meant for the new mobile home. A nearby Indian territory stretches across the border to Canada with a drivable frozen river between. Smuggling?","English, French, Chinese, Urdu, Mohawk",USA,Nominated for 2 Oscars. Another 32 wins & 37 nominations.,https://m.media-amazon.com/images/M/MV5BMTk2NjMwMDgzNF5BMl5BanBnXkFtZTcwMDY0NDY3MQ@@._V1_SX300.jpg,82,7.1,"24,235",tt0978759,movie,N/A,N/A,N/A,N/A,True,7.1/10,88%,82/100,
0,Sixty Six,2006,PG-13,03 Nov 2006,93 min,"Biography, Comedy, Drama",Paul Weiland,"Peter Straughan (screenplay), Bridget O'Connor (screenplay), Paul Weiland (story)","Charlie Clark, Nick Shirm, Thomas Drewson, Gregg Sulkin",A boy's barmitzvah looks set to be a disaster when it coincides with the 1966 World Cup Final.,English,"France, UK",N/A,https://m.media-amazon.com/images/M/MV5BMTAyNDY1ODk5OTleQTJeQWpwZ15BbWU3MDYwMjk3NzE@._V1_SX300.jpg,57,6.7,"2,519",tt0493450,movie,N/A,N/A,N/A,N/A,True,6.7/10,65%,57/100,
0,Bottle Shock,2008,PG-13,05 Sep 2008,110 min,"Comedy, Drama",Randall Miller,"Jody Savin (screenplay), Randall Miller (screenplay), Ross Schwartz (screenplay), Ross Schwartz (story), Lannette Pabon (story), Jody Savin (story), Randall Miller (story)","Chris Pine, Hal B. Klein, Alan Rickman, Jean-Michel Richaud","The story of the early days of California wine making featuring the now infamous, blind Paris wine tasting of 1976 that has come to be known as ""Judgment of Paris"".","English, French, German",USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTI5NjgzMzI0MV5BMl5BanBnXkFtZTcwMTI3MTc3MQ@@._V1_SX300.jpg,56,6.8,"14,651",tt0914797,movie,N/A,N/A,N/A,N/A,True,6.8/10,48%,56/100,
0,Vicky Cristina Barcelona,2008,PG-13,15 Aug 2008,96 min,"Comedy, Drama, Romance",Woody Allen,Woody Allen,"Rebecca Hall, Scarlett Johansson, Christopher Evan Welch, Chris Messina","Two friends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.","English, Spanish","Spain, USA",Won 1 Oscar. Another 31 wins & 53 nominations.,https://m.media-amazon.com/images/M/MV5BNjVkZGE1OWItYjMzNC00ZTcwLThiODAtYmYwNzJkMjk5OTVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,70,7.1,"236,771",tt0497465,movie,N/A,N/A,N/A,N/A,True,7.1/10,81%,70/100,
0,Eve and the Fire Horse,2005,N/A,01 Jan 2006,92 min,Drama,Julia Kwan,"Julia Kwan, Yipeng Ben Lu (translation)","Phoebe Kut, Hollie Lo, Vivian Wu, Chit-Man Chan","Chinese-Canadian Eve Eng was born in 1966, in the year of the fire horse. In Chinese culture, fire horse children are notorious for being troublesome. In 1975, nine year old Eve is looking ...","English, Cantonese",Canada,11 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5MTA1NTAyNF5BMl5BanBnXkFtZTcwMjA1MTE1MQ@@._V1_SX300.jpg,N/A,7.1,524,tt0431045,movie,N/A,N/A,N/A,N/A,True,7.1/10,77%,,
0,The End of Summer,1961,N/A,01 Feb 1962,103 min,Drama,Yasujirô Ozu,"Kôgo Noda (screenplay), Yasujirô Ozu (screenplay)","Ganjirô Nakamura, Setsuko Hara, Yôko Tsukasa, Michiyo Aratama",The family of an older man who runs a small sake brewery become concerned with his finances and his health after they discover him visiting an old mistress from his youth.,"Japanese, English",Japan,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNmY1ODNhYzMtYzcyMS00MWI3LWFjNDgtMjBlMzhjOTYzMjRmXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg,N/A,8.0,"3,072",tt0055052,movie,N/A,N/A,N/A,N/A,True,8.0/10,100%,,
0,The Walker,2007,R,10 Aug 2007,108 min,"Crime, Drama, Mystery",Paul Schrader,Paul Schrader,"Woody Harrelson, Kristin Scott Thomas, Lauren Bacall, Ned Beatty","An escort who caters to Washington, D.C.'s society ladies becomes involved in a murder case.",English,"USA, UK, Isle Of Man",1 win.,https://m.media-amazon.com/images/M/MV5BMmVmM2JkMTItOWNjZC00N2Q5LThiZWMtZjE1N2ZhMDU1OTEwXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,51,5.8,"5,134",tt0783608,movie,22 Apr 2008,"$43,189",ThinkFilm,N/A,True,5.8/10,52%,51/100,
0,Pineapple Express,2008,R,06 Aug 2008,111 min,"Action, Comedy, Crime",David Gordon Green,"Seth Rogen (screenplay), Evan Goldberg (screenplay), Judd Apatow (story), Seth Rogen (story), Evan Goldberg (story)","Seth Rogen, James Franco, Danny McBride, Kevin Corrigan",A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.,"English, Cantonese, Korean",USA,Nominated for 1 Golden Globe. Another 2 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTY1MTE4NzAwM15BMl5BanBnXkFtZTcwNzg3Mjg2MQ@@._V1_SX300.jpg,64,6.9,"307,820",tt0910936,movie,N/A,N/A,N/A,N/A,True,6.9/10,,64/100,
0,Silent Light,2007,Not Rated,12 Oct 2007,136 min,"Drama, Romance",Carlos Reygadas,Carlos Reygadas,"Cornelio Wall, Miriam Toews, Maria Pankratz, Peter Wall","In a Mennonite community in Mexico, a father's faith is tested when he falls in love with a new woman.","Low German, Spanish, French, English","Mexico, France, Netherlands, Germany",30 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BZjcxZGFmZDMtNzQ5OC00YTJiLWJlMzYtNTRiMzhkZWFjZGFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,79,7.2,"5,788",tt0841925,movie,N/A,N/A,N/A,N/A,True,7.2/10,88%,79/100,
0,Expired,2007,R,15 Aug 2008,107 min,"Comedy, Drama, Romance",Cecilia Miniucchi,Cecilia Miniucchi,"Samantha Morton, Anthony John Crane, Gina St. John, Ron King",A turbulent and intriguing love story between two parking officers in the city of Los Angeles.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTU4MDIwOTM5Nl5BMl5BanBnXkFtZTcwMTAzNzc5MQ@@._V1_SX300.jpg,62,6.1,"1,356",tt0488535,movie,N/A,N/A,N/A,N/A,True,6.1/10,59%,62/100,
0,The Sisterhood of the Traveling Pants 2,2008,PG-13,06 Aug 2008,119 min,"Comedy, Drama, Romance",Sanaa Hamri,"Elizabeth Chandler (screenplay), Ann Brashares (novel)","Amber Tamblyn, Alexis Bledel, America Ferrera, Blake Lively",Four college freshmen and best friends find that it may take more than a shared pair of jeans to help them stay in touch as their lives go in different directions.,"English, Greek",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTMwNDYyMTY5Nl5BMl5BanBnXkFtZTcwNzAwMjY2MQ@@._V1_SX300.jpg,63,6.2,"26,444",tt1018785,movie,N/A,N/A,N/A,N/A,True,6.2/10,65%,63/100,
0,Hell Ride,2008,R,17 Jan 2009,84 min,"Action, Drama, Thriller",Larry Bishop,Larry Bishop,"Julia Jones, Larry Bishop, Leonor Varela, Austin Galuppo","Two rival bikers gangs, the Victors and the Six-Six-Six's, refuel their decades-old rivalry.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTY0MTMwODkwN15BMl5BanBnXkFtZTcwMzE1OTc1MQ@@._V1_SX300.jpg,25,5.1,"15,197",tt0411475,movie,N/A,N/A,N/A,N/A,True,5.1/10,10%,25/100,
0,Elegy,2008,R,18 Apr 2008,112 min,"Drama, Romance",Isabel Coixet,"Nicholas Meyer (screenplay), Philip Roth (novel)","Penélope Cruz, Ben Kingsley, Dennis Hopper, Patricia Clarkson","Cultural critic David Kepesh finds his life, which he indicates is a state of ""emancipated manhood"", thrown into tragic disarray by Consuela Castillo, a well-mannered student who awakens a sense of sexual possessiveness in her teacher.","English, Spanish",USA,3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTIxOTQ4OTEwN15BMl5BanBnXkFtZTcwNzI5ODc3MQ@@._V1_SX300.jpg,66,6.7,"21,463",tt0974554,movie,N/A,N/A,N/A,N/A,True,6.7/10,75%,66/100,
0,High School Musical,2006,TV-G,20 Jan 2006,98 min,"Comedy, Drama, Family, Music, Musical, Romance",Kenny Ortega,Peter Barsocchini,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel",A popular high school athlete and an academically gifted girl get roles in the school musical and develop a friendship that threatens East High's social order.,"English, Spanish",USA,Won 2 Primetime Emmys. Another 8 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BZmQ3MWEyNTYtOTY1OC00MTljLWI3OGUtMmU1ZDc2OTYxNDQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_SX300.jpg,N/A,5.4,"77,328",tt0475293,movie,N/A,N/A,N/A,N/A,True,5.4/10,63%,,
0,Tropic Thunder,2008,R,13 Aug 2008,107 min,"Action, Comedy, War",Ben Stiller,"Justin Theroux (screenplay), Ben Stiller (screenplay), Etan Cohen (screenplay), Ben Stiller (story), Justin Theroux (story)","Jeff Kahn, Robert Downey Jr., Anthony Ruivivar, Jack Black","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","English, Mandarin","USA, UK, Germany",Nominated for 1 Oscar. Another 10 wins & 46 nominations.,https://m.media-amazon.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_SX300.jpg,71,7.0,"368,666",tt0942385,movie,N/A,N/A,N/A,N/A,True,7.0/10,82%,71/100,
0,Star Wars: The Clone Wars,2008,PG,15 Aug 2008,98 min,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",Dave Filoni,"Henry Gilroy, Steven Melching, Scott Murphy","Matt Lanter, Ashley Eckstein, James Arnold Taylor, Dee Bradley Baker","After the Republic's victory on Christophsis, Anakin and his new apprentice Ahsoka Tano must rescue the kidnapped son of Jabba the Hutt. Political intrigue complicates their mission.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTI1MDIwMTczOV5BMl5BanBnXkFtZTcwNTI4MDE3MQ@@._V1_SX300.jpg,35,5.9,"53,973",tt1185834,movie,N/A,N/A,N/A,N/A,True,5.9/10,18%,35/100,
0,Henry Poole Is Here,2008,PG,15 Aug 2008,99 min,"Comedy, Drama",Mark Pellington,Albert Torres,"Luke Wilson, Radha Mitchell, Adriana Barraza, George Lopez","Henry Poole moves in to a house in his old neighborhood, to spend what he believes are his remaining days alone. The discovery of a ""miracle"" by a nosy neighbor ruptures his solitude and restores his faith in life.","English, Spanish",USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTI5ODIwNzg0NV5BMl5BanBnXkFtZTcwOTE0NDY3MQ@@._V1_SX300.jpg,44,6.4,"12,102",tt1029120,movie,N/A,N/A,N/A,N/A,True,6.4/10,39%,44/100,
