,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Quinceañera,2006,R,05 Jul 2006,90 min,Drama,"Richard Glatzer, Wash Westmoreland","Richard Glatzer, Wash Westmoreland","Jesus Castanos, Araceli Guzman-Rico, Emily Rios, J.R. Cruz","As Magdalena's 15th birthday approaches, her simple, blissful life is complicated by the discovery that she's pregnant. Kicked out of her house, she finds a new family with her great-granduncle and gay cousin.","Spanish, English",USA,7 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTk0NzExMzU3Ml5BMl5BanBnXkFtZTcwNDQ5NTMzMQ@@._V1_SX300.jpg,72,7.0,"3,955",tt0451176,movie,N/A,N/A,N/A,N/A,True,7.0/10,86%,72/100,,,,
0,The Puffy Chair,2005,R,27 Apr 2007,85 min,"Comedy, Drama, Romance","Jay Duplass, Mark Duplass","Mark Duplass, Jay Duplass","Mark Duplass, Katie Aselton, Rhett Wilkins, Julie Fischer",Josh Sagers drives cross-country on a mission to deliver his father's birthday gift - a giant purple LazyBoy.,English,USA,3 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMzM1OTc5NzAyMl5BMl5BanBnXkFtZTcwNzMzOTkzMQ@@._V1_SX300.jpg,73,6.5,"4,744",tt0436689,movie,N/A,N/A,N/A,N/A,True,6.5/10,,73/100,,,,
0,Lassie,1994,PG,22 Jul 1994,94 min,"Family, Adventure",Daniel Petrie,"Eric Knight (character of Lassie), Matthew Jacobs, Gary Ross, Elizabeth Anderson","Tom Guiry, Helen Slater, Jon Tenney, Brittany Boyd","Determined to start a new life in the country, the Turner Family - Dad, stepmom, little Jennifer and teenager Matt - leaves the city for the wilds of Virginia. The move creates problems for...",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMGMyZjAzZGItY2ZkZi00Y2YwLTk4M2QtNTRmNWEzYjU1NDVlXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_SX300.jpg,N/A,5.9,"4,941",tt0110305,movie,12 Mar 2002,N/A,Paramount Pictures,N/A,True,5.9/10,88%,,,,,
0,The Wicker Man,1973,R,07 Aug 1974,88 min,"Horror, Mystery, Thriller",Robin Hardy,Anthony Shaffer (screenplay),"Edward Woodward, Christopher Lee, Diane Cilento, Britt Ekland",A puritan Police Sergeant is sent to a Scottish island village in search of a missing girl who the townsfolk claim never existed; stranger still are the pagan rites that take place there.,English,UK,2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BOWIzY2QyNDQtOWI3Ni00MjEwLTlhYTgtZTgyMThiY2JkMTY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,87,7.5,"65,155",tt0070917,movie,N/A,N/A,N/A,N/A,True,7.5/10,89%,87/100,,,,
0,Crossover,2006,PG-13,01 Sep 2006,95 min,"Action, Sport",Preston A. Whitmore II,Preston A. Whitmore II,"Anthony Mackie, Wesley Jonathan, Eva Marcille, Wayne Brady","A naturally talented basketball player, Noah Cruise is determined to become a doctor using his basketball scholarship to UCLA pre-med, rather than succumb to the lure of former sports agent...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU4NDg4MjUyMV5BMl5BanBnXkFtZTcwNzIzNTQzMQ@@._V1_SX300.jpg,30,2.1,"8,888",tt0473024,movie,N/A,N/A,N/A,N/A,True,2.1/10,2%,30/100,,,,
0,The Quiet,2005,R,25 Aug 2006,96 min,"Crime, Drama, Thriller",Jamie Babbit,"Abdi Nazemian, Micah Schraft","Elisha Cuthbert, Camilla Belle, Edie Falco, Martin Donovan","Following the unexpected death of her father, a deaf teenager moves in with her godparents, where she discovers the cruel behaviour of their daughter may be indicative of a dark secret within the family.","English, American Sign Language",USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTQ4NDA4NDIyOV5BMl5BanBnXkFtZTcwNDM5OTQzMQ@@._V1_SX300.jpg,29,6.2,"15,269",tt0414951,movie,N/A,N/A,N/A,N/A,True,6.2/10,22%,29/100,,,,
0,Sketches of Frank Gehry,2005,PG-13,27 Sep 2006,83 min,"Documentary, Biography",Sydney Pollack,N/A,"Charles Arnoldi, Barry Diller, Michael Eisner, Rolf Fehlbaum",A look at the life and work of the renown architect.,English,"Germany, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTY0MTYxMjUzMV5BMl5BanBnXkFtZTcwMjc3NjgzMQ@@._V1_SX300.jpg,71,7.1,1463,tt0446784,episode,,,,,True,7.1/10,82%,71/100,,20,7,tt0364151
0,The Wind that Shakes the Barley,2006,Not Rated,23 Mar 2007,127 min,"Drama, War",Ken Loach,Paul Laverty,"Cillian Murphy, Pádraic Delaney, Liam Cunningham, Orla Fitzgerald","Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.","English, Irish, Latin","Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland, Netherlands",7 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BYTE0ZGE4YTItZTE2NC00MzZjLTkyMWUtMTZiODAwNTRlNDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,82,7.5,"44,765",tt0460989,movie,N/A,N/A,N/A,N/A,True,7.5/10,90%,82/100,,,,
0,Fateless,2005,R,10 Feb 2005,140 min,"Drama, Romance, War",Lajos Koltai,"Imre Kertész (novel), Imre Kertész (screenplay)","Marcell Nagy, Béla Dóra, Bálint Péntek, Áron Dimény","Fourteen-year-old György's life is torn apart in World War II Hungary, as he is sent to a concentration camp, where he is forced to become a man, and learns to find happiness in the midst of hatred, and what it really means to be Jewish.","Hungarian, German, English, Yiddish, Hebrew, Polish","Hungary, Germany, UK, Israel, France, USA",5 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTA3MTg1MDk4NTleQTJeQWpwZ15BbWU3MDQ1NTg1MzE@._V1_SX300.jpg,87,7.0,"6,225",tt0367082,movie,N/A,N/A,N/A,N/A,True,7.0/10,94%,87/100,,,,
0,Severance,2006,R,25 Aug 2006,96 min,"Comedy, Horror, Thriller",Christopher Smith,"James Moran (screenplay), Christopher Smith (screenplay), James Moran (story)","Toby Stephens, Claudie Blakley, Andy Nyman, Babou Ceesay",During a team-building retreat in the mountains a group of sales representatives are hunted down one by one.,"English, Hungarian, Russian","UK, Germany, Hungary",3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BN2FkZjM2ZTUtMGNlYy00MTQwLWIyNDktN2Q0MzNiYzEwMDA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,62,6.5,"35,712",tt0464196,movie,N/A,N/A,N/A,N/A,True,6.5/10,66%,62/100,,,,
0,Time to Leave,2005,Unrated,30 Nov 2005,81 min,Drama,François Ozon,François Ozon,"Melvil Poupaud, Jeanne Moreau, Valeria Bruni Tedeschi, Daniel Duval","A fashion photographer with terminal cancer elects to die alone, preparing others to live past him rather than prolong the inevitable with chemotherapy or be smothered in sympathy by those who know him.","French, English, German",France,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BOGM2MmVkNDMtNTgxNS00MGYzLTkyYTgtMjc4ZmQxOWNkZDcxL2ltYWdlXkEyXkFqcGdeQXVyMjIyMDk1Nzg@._V1_SX300.jpg,67,7.1,"8,242",tt0417189,movie,N/A,N/A,N/A,N/A,True,7.1/10,76%,67/100,,,,
0,Hollywoodland,2006,R,08 Sep 2006,126 min,"Biography, Crime, Drama, History, Mystery, Romance, Thriller",Allen Coulter,Paul Bernbaum,"Adrien Brody, Diane Lane, Ben Affleck, Bob Hoskins","A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).","English, Spanish",USA,Nominated for 1 Golden Globe. Another 3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTc4ODQ2OTI5NF5BMl5BanBnXkFtZTcwMDIyNjYzMQ@@._V1_SX300.jpg,62,6.5,"32,142",tt0427969,movie,N/A,N/A,N/A,N/A,True,6.5/10,68%,62/100,,,,
0,The Covenant,2006,PG-13,08 Sep 2006,97 min,"Action, Adventure, Fantasy, Horror, Mystery, Thriller",Renny Harlin,J.S. Cardone,"Steven Strait, Laura Ramsey, Sebastian Stan, Taylor Kitsch","Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjI1MTM1OTEwMV5BMl5BanBnXkFtZTcwODYzNzUzMQ@@._V1_SX300.jpg,19,5.3,"45,692",tt0475944,movie,N/A,N/A,N/A,N/A,True,5.3/10,4%,19/100,,,,
0,The Assassination of Jesse James by the Coward Robert Ford,2007,R,19 Oct 2007,160 min,"Biography, Crime, Drama, History, Western",Andrew Dominik,"Andrew Dominik (screenplay), Ron Hansen (novel)","Brad Pitt, Mary-Louise Parker, Brooklynn Proulx, Dustin Bollinger","Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.","English, Danish","USA, Canada, UK",Nominated for 2 Oscars. Another 25 wins & 67 nominations.,https://m.media-amazon.com/images/M/MV5BMTY2NDI2MTc2NV5BMl5BanBnXkFtZTcwNjA2NTQzMw@@._V1_SX300.jpg,68,7.5,"163,687",tt0443680,movie,N/A,N/A,N/A,N/A,True,7.5/10,77%,68/100,,,,
0,The Last Kiss,2006,R,15 Sep 2006,104 min,"Comedy, Drama, Romance",Tony Goldwyn,"Paul Haggis (screenplay), Gabriele Muccino (motion picture ""L'ultimo bacio"")","Zach Braff, Jacinda Barrett, Casey Affleck, Rachel Bilson","Michael'd have a great job, still have his 4 best friends, and be in love with a beautiful girl at 30. He loves Jenna but his life seems predictable until he meets a college girl. It seems that everybody's having relationship problems.",English,"USA, Canada",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTk3Mjk4Mjg1OV5BMl5BanBnXkFtZTgwMzU0NTgxMDI@._V1_SX300.jpg,57,6.4,"40,380",tt0434139,movie,N/A,N/A,N/A,N/A,True,6.4/10,46%,57/100,,,,
0,Trust the Man,2005,R,01 Sep 2006,103 min,"Comedy, Drama, Romance",Bart Freundlich,Bart Freundlich,"David Duchovny, Julianne Moore, Sascha Gillen, Brianna Gillen","After much drama, cheating, and trial separations, two men fight to save their respective relationships.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTkyMTA1NTMzNF5BMl5BanBnXkFtZTcwODA4MjQzMQ@@._V1_SX300.jpg,43,5.7,"8,319",tt0427968,movie,06 Feb 2007,"$1,466,103",Fox Searchlight Pictures,N/A,True,5.7/10,28%,43/100,,,,
0,Sherrybaby,2006,R,09 Feb 2007,96 min,Drama,Laurie Collyer,Laurie Collyer,"Maggie Gyllenhaal, Michelle Hurst, Sandra Rodríguez, Anna Simpson",Sherry tries to integrate again into society and become a good mother.,English,USA,Nominated for 1 Golden Globe. Another 10 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTU1Mzc0ODE4MF5BMl5BanBnXkFtZTcwNjU1MzYzMQ@@._V1_SX300.jpg,66,6.6,"11,251",tt0423169,movie,14 Nov 2006,N/A,N/A,N/A,True,6.6/10,,66/100,,,,
0,Idiocracy,2006,R,25 Jan 2007,84 min,"Adventure, Comedy, Sci-Fi, Thriller",Mike Judge,"Mike Judge (story), Mike Judge (screenplay), Etan Cohen (screenplay)","Luke Wilson, Maya Rudolph, Dax Shepard, Terry Crews","Private Joe Bauers, the definition of ""average American"", is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten, he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMWQ4MzI2ZDQtYjk3MS00ODdjLTkwN2QtOTBjYzIwM2RmNzgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,66,6.6,"139,275",tt0387808,movie,N/A,N/A,N/A,N/A,True,6.6/10,76%,66/100,,,,
0,Jesus Camp,2006,PG-13,18 Apr 2007,87 min,Documentary,"Heidi Ewing, Rachel Grady",N/A,"Lou Engle, Becky Fischer, Ted Haggard, Mike Papantonio",A documentary on kids who attend a summer camp hoping to become the next Billy Graham.,English,USA,Nominated for 1 Oscar. Another 6 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMzEyZjJlMTQtNWVhZC00NTI3LTk2MmYtYmNjY2JjMDEwNGY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,62,7.4,"25,974",tt0486358,movie,N/A,N/A,N/A,N/A,True,7.4/10,87%,62/100,,,,
0,The Tiger and the Snow,2005,N/A,14 Oct 2005,110 min,"Comedy, Drama, Romance, War",Roberto Benigni,"Roberto Benigni, Vincenzo Cerami","Roberto Benigni, Jean Reno, Nicoletta Braschi, Tom Waits",A love-struck Italian poet is stuck in Iraq at the onset of an American invasion.,"Italian, English, Arabic, French",Italy,5 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNzQ5YWQ5NjgtMjk5NS00MzU4LWFkMTctMzNhYzFjNmM2ZTBlXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg,22,7.1,"13,136",tt0419198,movie,N/A,N/A,N/A,N/A,True,7.1/10,20%,22/100,,,,
0,The Fountain,2006,PG-13,22 Nov 2006,97 min,"Drama, Mystery, Romance, Sci-Fi",Darren Aronofsky,"Darren Aronofsky (screenplay), Darren Aronofsky (story), Ari Handel (story)","Hugh Jackman, Rachel Weisz, Ellen Burstyn, Mark Margolis","As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.","English, Maya","Canada, USA",Nominated for 1 Golden Globe. Another 9 wins & 34 nominations.,https://m.media-amazon.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_SX300.jpg,51,7.2,"223,229",tt0414993,movie,N/A,N/A,N/A,N/A,True,7.2/10,52%,51/100,,,,
0,Snoopy Come Home,1972,G,09 Aug 1972,81 min,"Animation, Adventure, Comedy, Drama, Family, Music, Musical",Bill Melendez,Charles M. Schulz (created & written by),"Chad Webber, Robin Kohn, Stephen Shea, David Carey","When Snoopy receives a letter from a girl named Lila, who's in a hospital, he goes on a journey with Woodstock to see her.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMjRhYjVjMWEtMDVlMy00ZTUyLWI3NTgtMDZlMzI4Nzk2NzgxXkEyXkFqcGdeQXVyNTkxMzEwMzU@._V1_SX300.jpg,N/A,7.4,"3,967",tt0069289,movie,N/A,N/A,N/A,N/A,True,7.4/10,93%,,,,,
0,The Science of Sleep,2006,R,29 Sep 2006,105 min,"Comedy, Drama, Fantasy, Romance",Michel Gondry,Michel Gondry,"Gael García Bernal, Charlotte Gainsbourg, Alain Chabat, Miou-Miou",A man entranced by his dreams and imagination is love-struck with a French woman and feels he can show her his world.,"French, English, Spanish","France, Italy",7 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTg3NTcxNzY5NV5BMl5BanBnXkFtZTcwODk5NTQzMQ@@._V1_SX300.jpg,70,7.3,"66,661",tt0354899,movie,N/A,N/A,N/A,N/A,True,7.3/10,70%,70/100,,,,
0,The Black Dahlia,2006,R,15 Sep 2006,121 min,"Crime, Drama, Mystery, Thriller",Brian De Palma,"Josh Friedman (screenplay), James Ellroy (novel)","Josh Hartnett, Scarlett Johansson, Aaron Eckhart, Hilary Swank","Two policemen see their personal and professional lives fall apart in the wake of the ""Black Dahlia"" Elizabeth Short murder investigation.","English, German","USA, Germany, France",Nominated for 1 Oscar. Another 4 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTg0MDc1OTQ5NF5BMl5BanBnXkFtZTcwNzE1ODUzMQ@@._V1_SX300.jpg,49,5.6,"70,143",tt0387877,movie,N/A,N/A,N/A,N/A,True,5.6/10,32%,49/100,,,,
0,The Wood,1999,R,16 Jul 1999,106 min,"Comedy, Drama, Romance",Rick Famuyiwa,"Rick Famuyiwa (story), Todd Boyd (story), Rick Famuyiwa (screenplay)","Elayn J. Taylor, Omar Epps, Richard T. Jones, Sean Nelson","While dealing with a friend's cold feet on his wedding day, a writer reminisces about his youth with his best friends.",English,USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2MDYxMzI0MV5BMl5BanBnXkFtZTcwOTU3NzYyMQ@@._V1_SX300.jpg,52,7.0,"7,981",tt0161100,movie,N/A,N/A,N/A,N/A,True,7.0/10,61%,52/100,,,,
0,Everyone's Hero,2006,G,15 Sep 2006,87 min,"Animation, Adventure, Comedy, Family, Sport","Colin Brady, Christopher Reeve, Daniel St. Pierre","Robert Kurtz (screenplay), Jeff Hand (screenplay), Howard Jonas (story)","Ritchie Allen, Jake T. Austin, Cherise Boothe, Jesse Bronstein",A boy (Jake T. Austin) begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.,English,"Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjE3MTgwNzY5N15BMl5BanBnXkFtZTcwNDU0OTUzMQ@@._V1_SX300.jpg,51,5.7,"7,637",tt0430779,movie,N/A,N/A,N/A,N/A,True,5.7/10,42%,51/100,,,,
0,Gridiron Gang,2006,PG-13,15 Sep 2006,125 min,"Biography, Crime, Drama, Sport",Phil Joanou,"Jeff Maguire, Jac Flanders (film ""Gridiron Gang"")","Dwayne Johnson, Xzibit, L. Scott Caldwell, Leon Rippy","Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNzk4NTAwNTAzN15BMl5BanBnXkFtZTcwNjczODYzMQ@@._V1_SX300.jpg,52,6.9,"51,385",tt0421206,movie,N/A,N/A,N/A,N/A,True,6.9/10,43%,52/100,,,,
0,Streamers,1983,R,14 Oct 1983,118 min,"Crime, Drama, War",Robert Altman,"David Rabe (play), David Rabe (screenplay)","Matthew Modine, Michael Wright, Mitchell Lichtenstein, David Alan Grier",Four young soldiers waiting to be shipped to Vietnam deal with racial tension and their own intolerance when one soldier reveals he's gay.,English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMDg3ODA1MzAtNDcxMS00MDM0LWE5NWMtYzkxNjZjZjRiY2E1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.5,"1,738",tt0086377,movie,N/A,N/A,N/A,N/A,True,6.5/10,56%,,,,,
0,Land of Plenty,2004,Not Rated,07 Oct 2004,123 min,"Drama, War",Wim Wenders,"Wim Wenders (story), Scott Derrickson (story), Michael Meredith, Wim Wenders","Michelle Williams, John Diehl, Shaun Toub, Wendell Pierce",A drama that investigates anxiety and disillusionment in America.,English,"USA, Germany, Canada",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3MDcxOTMwNF5BMl5BanBnXkFtZTcwMDc2MDI0MQ@@._V1_SX300.jpg,62,6.4,"3,674",tt0382357,movie,N/A,N/A,N/A,N/A,True,6.4/10,62%,62/100,,,,
0,Taxidermia,2006,Not Rated,23 Aug 2006,91 min,"Comedy, Drama, Horror",György Pálfi,"Lajos Parti Nagy (short stories), György Pálfi, Zsófia Ruttkay","Csaba Czene, Gergely Trócsányi, Marc Bischoff, Gina Moreno","Three generations of men, including a pervert that constantly seeks for new kinds of satisfaction, an obese speed eater and a passionate embalmer.","Hungarian, English, Russian","Hungary, Austria, France",9 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTM1OTU5NjAzMl5BMl5BanBnXkFtZTcwNDQ3NjA3Mg@@._V1_SX300.jpg,83,6.9,"15,940",tt0410730,movie,N/A,N/A,N/A,N/A,True,6.9/10,81%,83/100,,,,
0,The Bridge,2006,R,16 Feb 2007,94 min,"Documentary, Drama",Eric Steel,"Tad Friend (inspired by article ""Jumpers"")","Eric Geleynse, Chris Brown, Susan Ginwalla, Caroline Pressley",Filmmakers use hidden cameras to capture the various suicide attempts at the Golden Gate Bridge - the world's most popular suicide destination. Interviews with the victims' loved ones describe their lives and mental health.,English,"UK, USA",2 nominations.,https://m.media-amazon.com/images/M/MV5BMDJhNTlkYmItZGYzMC00Zjg5LWEzMWUtMmMwNDcyNTRiZGEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,58,7.2,"10,758",tt0799954,movie,N/A,N/A,N/A,N/A,True,7.2/10,67%,58/100,,,,
0,The Private Life of Henry VIII.,1933,Not Rated,21 Sep 1933,97 min,"Biography, Comedy, Drama, History, Romance",Alexander Korda,"Lajos Biró (story and dialogue), Arthur Wimperis (story and dialogue), Arthur Wimperis (scenario)","Charles Laughton, Robert Donat, Franklin Dyall, Miles Mander",King Henry VIII marries five more times after his divorce from his first wife Catherine of Aragon.,"English, German",UK,Won 1 Oscar. Another 1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDFiZjBmNzItZmRkMi00ZmNmLTg0OTctOGFkZWI2NzRjN2M5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,N/A,7.1,"3,424",tt0024473,movie,N/A,N/A,N/A,N/A,True,7.1/10,100%,,,,,
0,Apocalypto,2006,R,08 Dec 2006,139 min,"Action, Adventure, Drama, Thriller",Mel Gibson,"Mel Gibson, Farhad Safinia","Rudy Youngblood, Dalia Hernández, Jonathan Brewer, Morris Birdyellowhead","As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",Maya,"USA, Mexico, UK",Nominated for 3 Oscars. Another 9 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BMzhmNGMzMDMtZDM0Yi00MmVmLWExYjAtZDhjZjcxZDM0MzJhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,68,7.8,"281,509",tt0472043,movie,N/A,N/A,N/A,N/A,True,7.8/10,66%,68/100,,,,
0,Flyboys,2006,PG-13,22 Sep 2006,140 min,"Action, Drama, History, Romance, War",Tony Bill,"Phil Sears (screenplay), Blake T. Evans (screenplay), David S. Ward (screenplay), Blake T. Evans (story)","James Franco, Scott Hazell, Mac McDonald, Philip Winchester","The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.","English, French","UK, USA",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTYxMDg5NTkxMF5BMl5BanBnXkFtZTcwNjA4MDUzMQ@@._V1_SX300.jpg,47,6.5,"40,458",tt0454824,movie,N/A,N/A,N/A,N/A,True,6.5/10,33%,47/100,,,,
0,Jackass Number Two,2006,R,22 Sep 2006,92 min,"Documentary, Action, Comedy",Jeff Tremaine,"Jeff Tremaine (television series ""Jackass""), Spike Jonze (television series ""Jackass""), Johnny Knoxville (television series ""Jackass""), Jeff Tremaine (concepts by), Johnny Knoxville (concepts by), Bam Margera (concepts by), Steve-O (concepts by), Chris Pontius (concepts by), Ryan Dunn (concepts by), Jason 'Wee Man' Acuña (concepts by), Preston Lacy (concepts by), Dave England (concepts by), Ehren McGhehey (concepts by), Mark Lewman (concepts by), Dimitry Elyashkevich (concepts by), Al Walker (concepts by), Brandon DiCamillo (concepts by), Darrin Prescott (concepts by), David Weathers (concepts by), Gary Leffew (concepts by), Juicy J (concepts by), Loomis Fall (concepts by), Scott Rogers (concepts by), Sean Cliver (concepts by), Spike Jonze (concepts by), Thor Drake (concepts by), Whitey McConnaughy (concepts by), Preston Lacy (additional scenes)","Johnny Knoxville, Bam Margera, Steve-O, Chris Pontius","Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNzgzNDYyOTcxNl5BMl5BanBnXkFtZTcwODczNzUzMQ@@._V1_SX300.jpg,66,7.0,"64,863",tt0493430,movie,N/A,N/A,N/A,N/A,True,7.0/10,64%,66/100,,,,
0,All the King's Men,2006,PG-13,22 Sep 2006,128 min,"Drama, Thriller",Steven Zaillian,"Steven Zaillian (screenplay), Robert Penn Warren (novel)","Sean Penn, Jude Law, Anthony Hopkins, Kate Winslet","Based on the Robert Penn Warren novel. The life of populist Southerner Willie Stark, a political creature loosely based on Governor Huey Long of Louisiana.",English,"Germany, USA",2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMzY1MTIyNDg4MF5BMl5BanBnXkFtZTcwODQ4MTEzMw@@._V1_SX300.jpg,37,6.2,"23,020",tt0405676,movie,N/A,N/A,N/A,N/A,True,6.2/10,,37/100,,,,
0,Conversations with Other Women,2005,R,18 May 2007,84 min,"Comedy, Drama, Romance",Hans Canosa,Gabrielle Zevin,"Aaron Eckhart, Helena Bonham Carter, Yury Tsykun, Brian Geraghty","When a man and woman flirt with each other at a wedding reception, the sexual tension seems spontaneous. As they break from the party to a hotel room, the flirtation turns into a night filled with passion and remorse.",English,"UK, USA",3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1NjIyNzc3M15BMl5BanBnXkFtZTcwMTE3NjUzMQ@@._V1_SX300.jpg,62,7.0,"11,764",tt0435623,movie,09 Jan 2007,N/A,Fabrication Films,N/A,True,7.0/10,74%,62/100,,,,
0,Father Sergius,1918,N/A,N/A,112 min,"Biography, Drama, History","Yakov Protazanov, Alexandre Volkoff","Leo Tolstoy (novel), Alexandre Volkoff","Ivan Mozzhukhin, Olga Kondorova, V. Dzheneyeva, Vladimir Gajdarov","Prince Kasatsky is a just and proud youth, shock and disappointment with the world bring him to church, he becomes father Sergius. It is a story of his piety and temptation.",N/A,Russia,N/A,https://m.media-amazon.com/images/M/MV5BYzE4NzgwNDUtMGU4NS00ZmU3LWJiNzgtNTRlY2M3YThmMWZjXkEyXkFqcGdeQXVyNjUwMTQ4NjE@._V1_SX300.jpg,N/A,7.1,309,tt0008395,movie,N/A,N/A,N/A,N/A,True,7.1/10,,,,,,
0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,R,03 Nov 2006,84 min,Comedy,Larry Charles,"Sacha Baron Cohen (screenplay), Anthony Hines (screenplay), Peter Baynham (screenplay), Dan Mazer (screenplay), Sacha Baron Cohen (story), Peter Baynham (story), Anthony Hines (story), Todd Phillips (story), Sacha Baron Cohen (based on a character created by)","Sacha Baron Cohen, Ken Davitian, Luenell, Chester","Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.","English, Romanian, Hebrew, Polish, Armenian","USA, UK",Nominated for 1 Oscar. Another 20 wins & 33 nominations.,https://m.media-amazon.com/images/M/MV5BMTk0MTQ3NDQ4Ml5BMl5BanBnXkFtZTcwOTQ3OTQzMw@@._V1_SX300.jpg,89,7.3,"344,072",tt0443453,movie,N/A,N/A,N/A,N/A,True,7.3/10,91%,89/100,,,,
0,Pan's Labyrinth,2006,R,19 Jan 2007,118 min,"Drama, Fantasy, War",Guillermo del Toro,Guillermo del Toro,"Ivana Baquero, Sergi López, Maribel Verdú, Doug Jones","In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",Spanish,"Mexico, Spain",Won 3 Oscars. Another 103 wins & 110 nominations.,https://m.media-amazon.com/images/M/MV5BMTU3ODg2NjQ5NF5BMl5BanBnXkFtZTcwMDEwODgzMQ@@._V1_SX300.jpg,98,8.2,"601,334",tt0457430,movie,N/A,N/A,N/A,N/A,True,8.2/10,95%,98/100,,,,
