,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons
0,Maid in Manhattan,2002,PG-13,13 Dec 2002,105 min,"Comedy, Drama, Romance",Wayne Wang,"John Hughes (story), Kevin Wade (screenplay)","Jennifer Lopez, Ralph Fiennes, Natasha Richardson, Stanley Tucci","A Senatorial candidate falls for a hotel maid, thinking she is a socialite, when he sees her trying on a wealthy woman's dress.","English, French, Spanish",USA,1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTczODg2ODI2M15BMl5BanBnXkFtZTYwODIxMDg5._V1_SX300.jpg,45,5.3,"82,192",tt0252076,movie,N/A,N/A,N/A,N/A,True,5.3/10,39%,45/100,
0,Star Trek: Nemesis,2002,PG-13,13 Dec 2002,116 min,"Action, Adventure, Sci-Fi, Thriller",Stuart Baird,"Gene Roddenberry (television series Star Trek), John Logan (story), Rick Berman (story), Brent Spiner (story), John Logan (screenplay)","Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton","The Enterprise is diverted to the Romulan homeworld Romulus, supposedly because they want to negotiate a peace treaty. Captain Picard and his crew discover a serious threat to the Federation once Praetor Shinzon plans to attack Earth.",English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjAxNjY2NDY3NF5BMl5BanBnXkFtZTcwMjA0MTEzMw@@._V1_SX300.jpg,51,6.4,"71,555",tt0253754,movie,N/A,N/A,N/A,N/A,True,6.4/10,38%,51/100,
0,About Schmidt,2002,R,03 Jan 2003,125 min,"Comedy, Drama",Alexander Payne,"Louis Begley (novel), Alexander Payne (screenplay), Jim Taylor (screenplay)","Jack Nicholson, Kathy Bates, Hope Davis, Dermot Mulroney","A recently retired man embarks on a journey to his estranged daughter's wedding, only to discover more about himself and life than he ever expected.",English,USA,Nominated for 2 Oscars. Another 25 wins & 69 nominations.,https://m.media-amazon.com/images/M/MV5BNDgxYzgyMGUtYTkxYS00Yzk5LWIwMmItNGIzY2I5ZTE3MmNjXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,85,7.1,"119,829",tt0257360,movie,N/A,N/A,N/A,N/A,True,7.1/10,85%,85/100,
0,El Bola,2000,N/A,20 Oct 2000,88 min,Drama,Achero Mañas,"Achero Mañas, Verónica Fernández (collaborating writer)","Juan José Ballesta, Pablo Galán, Alberto Jiménez, Manuel Morón","El Bola, a 12 year old boy a.k.a. ""Pellet"" is a 12 year old boy raised in a violent and sordid environment. Embarrassed by his family life, he avoids becoming close to classmates. The ...",Spanish,Spain,23 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTIwNzA5ODc1N15BMl5BanBnXkFtZTcwOTczNDQzMQ@@._V1_SX300.jpg,70,7.2,"5,789",tt0243794,movie,N/A,N/A,N/A,N/A,True,7.2/10,91%,70/100,
0,Evelyn,2002,PG,25 Dec 2002,94 min,Drama,Bruce Beresford,Paul Pender,"Sophie Vavasseur, Niall Beagan, Hugh McDonagh, Pierce Brosnan","1953. Desmond Doyle is devastated when his wife abandons their family on the day after Christmas. His unemployment, and the fact that there is no woman in the house to care for the children...",English,"USA, Germany, Ireland, UK, Netherlands",4 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTYwNjUwNTkxOF5BMl5BanBnXkFtZTYwMzA1MDg5._V1_SX300.jpg,55,7.0,"6,165",tt0298856,movie,15 Apr 2003,"$1,341,151",MGM/UA,N/A,True,7.0/10,64%,55/100,
0,Family Guy,1999–,TV-14,31 Jan 1999,22 min,"Animation, Comedy",N/A,"Seth MacFarlane, David Zuckerman","Seth MacFarlane, Alex Borstein, Seth Green, Mila Kunis","In a wacky Rhode Island town, a dysfunctional family strive to cope with everyday life as they are thrown from one crazy scenario to another.","English, Portuguese",USA,Won 9 Primetime Emmys. Another 27 wins & 97 nominations.,https://m.media-amazon.com/images/M/MV5BODEwZjEzMjAtNjQxMy00Yjc4LWFlMDAtYjhjZTAxNDU3OTg3XkEyXkFqcGdeQXVyOTM2NTM4MjA@._V1_SX300.jpg,N/A,8.1,"296,144",tt0182576,series,,,,,True,8.1/10,,,18
0,Intacto,2001,R,09 Nov 2001,108 min,"Drama, Fantasy, Romance, Thriller",Juan Carlos Fresnadillo,"Juan Carlos Fresnadillo, Andrés M. Koppel","Leonardo Sbaraglia, Eusebio Poncela, Mónica López, Antonio Dechent",An enigmatic tale of four incredibly lucky people whose lives are intertwined by destiny are subject to the laws of fate. They discover that they cannot afford to be without luck as they ...,"Spanish, English, French",Spain,12 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ3MDcxNjk5N15BMl5BanBnXkFtZTYwMzYzMDg5._V1_SX300.jpg,59,6.9,"12,427",tt0220580,movie,N/A,N/A,N/A,N/A,True,6.9/10,72%,59/100,
0,The Jimmy Show,2001,R,16 Jan 2002,96 min,"Comedy, Drama",Frank Whaley,"Jonathan Marc Sherman (play), Frank Whaley","Frank Whaley, Carla Gugino, Ethan Hawke, Lynn Cohen","A failed New Jersey inventor embarks on a career as a standup comic, turns to drink, and labors to keep his family together.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTU5Nzg2NTY1MV5BMl5BanBnXkFtZTgwNTI2NTgwMzE@._V1_SX300.jpg,39,5.2,516,tt0271020,movie,27 May 2003,N/A,First Look,N/A,True,5.2/10,40%,39/100,
0,Morvern Callar,2002,R,01 Nov 2002,97 min,Drama,Lynne Ramsay,"Lynne Ramsay (screenplay by), Liana Dognini (screenplay by), Alan Warner (novel)","Samantha Morton, Kathleen McDermott, Paul Popplewell, Ruby Milton","After her beloved husband's suicide, a mourning supermarket worker and her best friend hit the road in Scotland, but find that grief is something that you can't run away from forever.","English, Spanish","UK, Canada",10 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BMTBjZmUxOTctYTM0Ni00ZjI0LTk5MDEtZWE2YzdlYzA5MzBmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,78,6.8,"8,684",tt0300214,movie,16 Dec 2003,N/A,Cowboy Pictures,N/A,True,6.8/10,84%,78/100,
0,The Lord of the Rings: The Two Towers,2002,PG-13,18 Dec 2002,179 min,"Adventure, Drama, Fantasy",Peter Jackson,"J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Stephen Sinclair (screenplay), Peter Jackson (screenplay)","Bruce Allpress, Sean Astin, John Bach, Sala Baker","While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.","English, Sindarin, Old English","New Zealand, USA",Won 2 Oscars. Another 123 wins & 137 nominations.,https://m.media-amazon.com/images/M/MV5BNGE5MzIyNTAtNWFlMC00NDA2LWJiMjItMjc4Yjg1OWM5NzhhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,87,8.7,"1,431,901",tt0167261,movie,N/A,N/A,N/A,N/A,True,8.7/10,95%,87/100,
0,Devils on the Doorstep,2000,N/A,14 Mar 2001,139 min,"Comedy, Drama, War",Wen Jiang,"Wen Jiang (screenplay), Wen Jiang (story), Haiying Li, Xing Liu, Jianquan Shi, Ping Shu (screenplay), Ping Shu (story), Fengwei You (novel), Fengwei You (screenplay)","Wen Jiang, Hongbo Jiang, Teruyuki Kagawa, Ding Yuan","During the Japanese occupation of China, two prisoners are dumped in a peasant's home in a small town. The owner is bullied into keeping the prisoners until the next New Year, at which time...","Mandarin, Japanese, English, French",China,8 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTMzMTUwNjQwNl5BMl5BanBnXkFtZTcwMjk2NTgyMQ@@._V1_SX300.jpg,70,8.2,"6,286",tt0245929,movie,N/A,N/A,N/A,N/A,True,8.2/10,90%,70/100,
0,25th Hour,2002,R,10 Jan 2003,135 min,Drama,Spike Lee,"David Benioff (novel), David Benioff (screenplay)","Edward Norton, Philip Seymour Hoffman, Barry Pepper, Rosario Dawson","Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.",English,USA,Nominated for 1 Golden Globe. Another 4 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,67,7.6,"166,545",tt0307901,movie,N/A,N/A,N/A,N/A,True,7.6/10,78%,67/100,
0,Antwone Fisher,2002,PG-13,10 Jan 2003,120 min,"Biography, Drama",Denzel Washington,Antwone Fisher,"Derek Luke, Malcolm David Kelley, Cory Hodges, Denzel Washington","Antwone Fisher, a young navy man, is forced to see a psychiatrist after a violent outburst against a fellow crewman. During the course of treatment a painful past is revealed and a new hope begins.","English, Japanese",USA,19 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMDY5MTIyNjEtNGVmYi00MzFkLWE2ODEtZjVjZjc5NGJhZGU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,62,7.3,"31,762",tt0168786,movie,N/A,N/A,N/A,N/A,True,7.3/10,79%,62/100,
0,Gangs of New York,2002,R,20 Dec 2002,167 min,"Crime, Drama",Martin Scorsese,"Jay Cocks (story), Jay Cocks (screenplay), Steven Zaillian (screenplay), Kenneth Lonergan (screenplay)","Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz, Jim Broadbent","In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.","English, Irish, Chinese, Latin","USA, Italy",Nominated for 10 Oscars. Another 50 wins & 124 nominations.,https://m.media-amazon.com/images/M/MV5BNDg3MmI1ZDYtMDZjYi00ZWRlLTk4NzEtZjY4Y2U0NjE5YmRiXkEyXkFqcGdeQXVyNzAxMjE1NDg@._V1_SX300.jpg,72,7.5,"391,951",tt0217505,movie,N/A,N/A,N/A,N/A,True,7.5/10,73%,72/100,
0,Two Weeks Notice,2002,PG-13,20 Dec 2002,101 min,"Comedy, Romance",Marc Lawrence,Marc Lawrence,"Sandra Bullock, Hugh Grant, Alicia Witt, Dana Ivey","A lawyer decides that she's used too much like a nanny by her boss, so she walks out on him.",English,"USA, Australia",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BYTg4N2M2ODItZjVjMy00YTljLTllNjUtYzY4ZTE2MTI2M2RhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,42,6.1,"101,820",tt0313737,movie,N/A,N/A,N/A,N/A,True,6.1/10,42%,42/100,
0,The Wild Thornberrys,2002,PG,20 Dec 2002,85 min,"Animation, Adventure, Comedy, Family, Fantasy","Cathy Malkasian, Jeff McGrath","Arlene Klasky (characters), Gabor Csupo (characters), Steve Pepoon (characters), David Silverman (characters), Stephen Sustarsic (characters), Kate Boutilier","Lacey Chabert, Tom Kane, Cree Summer, Tim Curry","Eliza (Lacey Chabert) and Debbie (Danielle Harris) are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals.",English,USA,Nominated for 1 Oscar. Another 12 nominations.,https://m.media-amazon.com/images/M/MV5BMjEwOTAxODc4NV5BMl5BanBnXkFtZTYwMTU3MTY3._V1_SX300.jpg,69,5.6,"13,806",tt0282120,movie,N/A,N/A,N/A,N/A,True,5.6/10,80%,69/100,
0,Narc,2002,R,10 Jan 2003,105 min,"Crime, Drama, Mystery, Thriller",Joe Carnahan,Joe Carnahan,"Dan Leis, Jason Patric, Lloyd Adams, Meagan Issa",When the trail goes cold on a murder investigation of a policeman an undercover narcotics officer is lured back to the force to help solve the case.,"English, Spanish","USA, Canada, Germany",1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BYjVhMWI2ZjgtNzNiNy00Mjc2LTljZDQtNGYwMzYwMTlhZGFhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,70,7.1,"37,716",tt0272207,movie,N/A,N/A,N/A,N/A,True,7.1/10,84%,70/100,
0,Bad Influence,1990,R,09 Mar 1990,99 min,"Drama, Thriller",Curtis Hanson,David Koepp,"Rob Lowe, James Spader, Lisa Zane, Marcia Cross",A soft and hesitant young man is in danger when tries to break toxic relationships with a mysterious stranger claiming to be his friend.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTM1ODYyNjk4Ml5BMl5BanBnXkFtZTcwMTY0MTcyNA@@._V1_SX300.jpg,63,6.2,"7,048",tt0099091,movie,N/A,N/A,N/A,N/A,True,6.2/10,67%,63/100,
0,Blue Steel,1990,R,16 Mar 1990,102 min,"Action, Crime, Drama, Thriller",Kathryn Bigelow,"Kathryn Bigelow, Eric Red","Jamie Lee Curtis, Ron Silver, Clancy Brown, Elizabeth Peña",A rookie in the police force must engage in a cat-and-mouse game with a pistol-wielding psychopath who becomes obsessed with her.,English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDQ5MjgxNGQtZWM0ZC00ZGJkLWFhYWQtNzAxZTQwMDcyNTQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,54,5.7,"11,745",tt0099160,movie,N/A,N/A,N/A,N/A,True,5.7/10,75%,54/100,
0,Body of Evidence,1992,R,15 Jan 1993,99 min,"Drama, Thriller",Uli Edel,Brad Mirman,"Madonna, Michael Forest, Joe Mantegna, Charles Hallahan",A lawyer defends a woman accused of killing her older lover by having sex with him.,English,"Germany, USA",1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BOTFhZTM2ZDAtZTc4OS00NzExLWIzODctNGVhNmMyMjBlNDRjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,29,4.5,"13,649",tt0106453,movie,N/A,N/A,N/A,N/A,True,4.5/10,8%,29/100,
0,The Children's Hour,1961,Not Rated,19 Dec 1961,108 min,"Drama, Romance",William Wyler,"Lillian Hellman (play), John Michael Hayes (screenplay), Lillian Hellman (adaptation)","Audrey Hepburn, Shirley MacLaine, James Garner, Miriam Hopkins",A troublemaking student at a girls' school accuses two teachers of being lesbians.,English,USA,Nominated for 5 Oscars. Another 1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNDRjYzQ4OTgtZjlmMC00ZmU2LThjYWMtNjYyM2M2NDk5NDc1XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,49,7.8,"13,647",tt0054743,movie,N/A,N/A,N/A,N/A,True,7.8/10,88%,49/100,
0,The Business,2005,R,02 Sep 2005,97 min,"Crime, Drama, Thriller",Nick Love,Nick Love,"Danny Dyer, Tamer Hassan, Geoff Bell, Georgina Chapman","Frankie is sent from London to Spain to make a delivery to Charlie, who likes the kid and shows him the ropes including the use of guns and drugs. Frankie likes the sun, pools and the cute, bikini clad girls and stays in Spain.","English, Spanish","UK, Spain",1 nomination.,https://m.media-amazon.com/images/M/MV5BOWY3NmVmY2MtY2RhYy00ZTJmLWEyNWMtMjBkODQ2NDdhZTFjL2ltYWdlXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_SX300.jpg,N/A,6.7,"12,795",tt0429715,movie,N/A,N/A,N/A,N/A,True,6.7/10,57%,,
0,The Duellists,1977,PG,01 Feb 1978,100 min,"Drama, War",Ridley Scott,"Gerald Vaughan-Hughes (screenplay), Joseph Conrad (story ""The Duel"")","Keith Carradine, Harvey Keitel, Albert Finney, Edward Fox","France, 1801. Due to a minor, perceived slight mild-mannered Lieutenant d'Hubert is forced into a duel with the hot-headed, irrational Lieutenant Feraud. The disagreement ultimately results in scores of duels, spanning several years.","English, Russian",UK,Nominated for 2 BAFTA Film Awards. Another 2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMDViNDlkNjQtZmMyOC00ZTY4LWFkNTktMzliMTk1YWM0MjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,70,7.4,"18,845",tt0075968,movie,N/A,N/A,N/A,N/A,True,7.4/10,92%,70/100,
0,A Kiss Before Dying,1956,Approved,12 Jun 1956,94 min,"Crime, Film-Noir, Mystery, Romance, Thriller",Gerd Oswald,"Lawrence Roman (screenplay), Ira Levin (novel)","Robert Wagner, Jeffrey Hunter, Virginia Leith, Joanne Woodward",A ruthless college student resorts to murder in an attempt to marry an heiress.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMmUxMTU1NDAtMjIzNC00ZDJhLTkxOWMtODIxZmFiYzM1ZDgxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,6.7,"2,952",tt0049414,movie,N/A,N/A,N/A,N/A,True,6.7/10,100%,,
0,Miami Blues,1990,R,20 Apr 1990,97 min,"Comedy, Crime, Drama, Thriller",George Armitage,"Charles Willeford (novel), George Armitage (screenplay)","Alec Baldwin, Cecilia Pérez-Cervera, Georgie Cranford, Edward Saxon",An ex-con's first act of freedom is moving to Miami where he restarts his old criminal ways with even more potency.,English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzcwZmJkYWYtZTFhMi00NDQ0LTk4NDgtYmJlY2ZmYjg0NjI0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,72,6.4,"7,510",tt0100143,movie,03 Dec 2002,N/A,Orion Home Video,N/A,True,6.4/10,81%,72/100,
0,My Girl,1991,PG,27 Nov 1991,102 min,"Comedy, Drama, Family, Romance",Howard Zieff,Laurice Elehwany,"Dan Aykroyd, Jamie Lee Curtis, Macaulay Culkin, Anna Chlumsky","A young girl, on the threshold of her teen years, finds her life turning upside down, when she is accompanied by an unlikely friend.",English,USA,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYWM2ZDliNjItZTcxOC00NTY2LWE1ODctNzRhNGM3YWIyYjBiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,56,6.9,"69,661",tt0102492,movie,N/A,N/A,N/A,N/A,True,6.9/10,53%,56/100,
0,My Girl,1991,PG,27 Nov 1991,102 min,"Comedy, Drama, Family, Romance",Howard Zieff,Laurice Elehwany,"Dan Aykroyd, Jamie Lee Curtis, Macaulay Culkin, Anna Chlumsky","A young girl, on the threshold of her teen years, finds her life turning upside down, when she is accompanied by an unlikely friend.",English,USA,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYWM2ZDliNjItZTcxOC00NTY2LWE1ODctNzRhNGM3YWIyYjBiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,56,6.9,"69,661",tt0102492,movie,N/A,N/A,N/A,N/A,True,6.9/10,53%,56/100,
0,My Neighbor Totoro,1988,G,13 Jul 1990,86 min,"Animation, Family, Fantasy",Hayao Miyazaki,Hayao Miyazaki,"Noriko Hidaka, Chika Sakamoto, Shigesato Itoi, Sumi Shimamoto","When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",Japanese,Japan,5 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,86,8.2,"269,901",tt0096283,movie,N/A,N/A,N/A,N/A,True,8.2/10,94%,86/100,
0,The Road to Hong Kong,1962,Passed,22 May 1962,91 min,"Comedy, Musical, Sci-Fi",Norman Panama,"Melvin Frank, Norman Panama","Bing Crosby, Bob Hope, Joan Collins, Robert Morley",Mistaken identity and the acquisition of a rare Tibetan herb put two buffoonish con men on the wrong side of a secret organization geared toward world domination.,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BNzY2NjgzMDk4N15BMl5BanBnXkFtZTcwNzI0NzI5NA@@._V1_SX300.jpg,N/A,6.2,"2,349",tt0056417,movie,N/A,N/A,N/A,N/A,True,6.2/10,,,
0,Running Time,1997,N/A,01 Mar 1997,70 min,"Crime, Thriller",Josh Becker,"Josh Becker, Peter Choi (screenplay), Peter Choi (story)","Bruce Campbell, Jeremy Roberts, Anita Barone, William Stanford Davis","Carl is released from jail after serving a 5-year term and immediately sets about executing his next heist. The plan is relatively simple but time is critical. However, he doesn't factor in bad luck or the incompetence of his accomplices.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTk0MjY5NjM0OF5BMl5BanBnXkFtZTcwNDgzMDAyMQ@@._V1_SX300.jpg,N/A,7.1,"1,265",tt0120042,movie,N/A,N/A,N/A,N/A,True,7.1/10,,,
0,The Thief of Bagdad,1924,Not Rated,11 Apr 1924,155 min,"Adventure, Family, Fantasy, Romance",Raoul Walsh,"Lotta Woods (scenario editor), Douglas Fairbanks (story)","Douglas Fairbanks, Snitz Edwards, Charles Belcher, Julanne Johnston",A recalcitrant thief vies with a duplicitous Mongol ruler for the hand of a beautiful princess.,N/A,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BNmM0MjdkMDQtMDMwMy00ZjE4LThjMDUtNjA4ZjkxYzM0MWRjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,7.8,"5,251",tt0015400,movie,07 Jan 1998,N/A,United Artists,N/A,True,7.8/10,96%,,
0,War and Peace,1956,PG,21 Aug 1956,208 min,"Drama, Romance, War",King Vidor,"Leo Tolstoy (based on the novel by), Bridget Boland (adaptation), Robert Westerby (adaptation), King Vidor (adaptation), Mario Camerini (adaptation), Ennio De Concini (adaptation), Ivo Perilli (adaptation)","Audrey Hepburn, Henry Fonda, Mel Ferrer, Vittorio Gassman",Napoleon's (Herbert Lom's) tumultuous relations with Russia including his disastrous 1812 invasion serve as the backdrop for the tangled personal lives of two aristocratic families.,"English, Italian, Russian","USA, Italy",Nominated for 3 Oscars. Another 5 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNmJjOThlYTYtYzFlZC00NjI1LWFhNzItYmIzNzk5NDZkZmRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,6.8,"8,611",tt0049934,movie,N/A,N/A,N/A,N/A,True,6.8/10,43%,,
0,Sleeping Dogs Lie,2006,R,21 Feb 2007,87 min,"Comedy, Drama, Romance",Bobcat Goldthwait,Bobcat Goldthwait,"Melinda Page Hamilton, Bryce Johnson, Geoff Pierson, Colby French",A recently engaged woman's life is thrown into turmoil after confessing to her fiancé that she once experimented with bestiality.,English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BZTE5ZjJjM2EtZDc5YS00ZTM3LWI0OTItNzVmZDg5ODk0YTljXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg,63,5.8,"3,049",tt0492492,movie,10 Apr 2007,N/A,Samuel Goldwyn Films,N/A,True,5.8/10,64%,63/100,
0,Where's Poppa?,1970,R,17 Jan 1972,82 min,Comedy,Carl Reiner,"Robert Klane (screenplay by), Robert Klane (based on his novel)","George Segal, Ruth Gordon, Ron Leibman, Trish Van Devere","When an attorney meets the girl of his dreams, he fears that his batty mother will scare her off, so he schemes to eliminate the senile old woman.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BNTdlODI5NDQtYTQyOC00ZGU1LTljZDktM2I5MWEwZDBiMjgzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,6.6,"1,594",tt0066563,movie,N/A,N/A,N/A,N/A,True,6.6/10,90%,,
0,The Whistle Blower,1986,PG,10 Jul 1987,100 min,Thriller,Simon Langton,"Julian Bond (screenplay), John Hale (novel)","Michael Caine, James Fox, Nigel Havers, John Gielgud",A war veteran tries to investigate the murder of his son who was working as a Russian translator for the British intelligence service during the Cold War. He meets a web of deception and paranoia that seems to be impenetrable.,"English, Russian",UK,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjE5Mzg4NDc0NV5BMl5BanBnXkFtZTcwOTY5OTcyMQ@@._V1_SX300.jpg,N/A,6.1,"1,852",tt0092206,movie,03 Dec 2002,N/A,Nelson Entertainment,N/A,True,6.1/10,88%,,
0,Attack of the Crab Monsters,1957,Approved,10 Feb 1957,62 min,"Horror, Sci-Fi",Roger Corman,Charles B. Griffith (screenplay by),"Richard Garland, Pamela Duncan, Russell Johnson, Leslie Bradley","Scientists become trapped on a shrinking island with intelligent, murderous giant crabs.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTc2Mjg0MzI1MF5BMl5BanBnXkFtZTgwNjM1OTg5MTE@._V1_SX300.jpg,N/A,4.9,"2,636",tt0050147,movie,N/A,N/A,N/A,N/A,True,4.9/10,67%,,
0,Black Christmas,2006,R,25 Dec 2006,84 min,Horror,Glen Morgan,"Glen Morgan (screenplay), Roy Moore","Katie Cassidy, Michelle Trachtenberg, Mary Elizabeth Winstead, Lacey Chabert","On Christmas Eve, an escaped maniac returns to his childhood home, which is now a sorority house, and begins to murder the sorority sisters one by one.",English,"USA, Canada",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTY0NDQzODE2OV5BMl5BanBnXkFtZTgwNjQ4ODE3MDI@._V1_SX300.jpg,22,4.6,"24,142",tt0454082,movie,N/A,N/A,N/A,N/A,True,4.6/10,,22/100,
0,Invasion of the Triffids,1963,Approved,27 Apr 1963,93 min,"Horror, Sci-Fi","Steve Sekely, Freddie Francis","Bernard Gordon (screenplay), Philip Yordan (front for Bernard Gordon), John Wyndham (novel)","Howard Keel, Nicole Maurey, Janette Scott, Kieron Moore","After an unusual meteor shower leaves most of the human population blind, a merchant navy officer must find a way to conquer tall, aggressive plants which are feeding on people and animals.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BY2U3NDcxM2UtYTE2Ny00OWEzLTgyZmUtZTliOTVhMDM5N2U0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,6.2,"7,081",tt0055894,movie,29 Mar 2005,N/A,Unknown,N/A,True,6.2/10,76%,,
0,Esther Kahn,2000,N/A,04 Oct 2000,142 min,"Drama, Romance",Arnaud Desplechin,"Emmanuel Bourdieu, Arnaud Desplechin, Arthur Symons (story)","Summer Phoenix, Ian Holm, Fabrice Desplechin, Akbar Kurtha","A Jewish girl in nineteenth century London, dreams of becoming a stage actress.",English,"France, UK",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNzY2MjY0MjUzNV5BMl5BanBnXkFtZTcwMDA2NDIyMQ@@._V1_SX300.jpg,46,6.7,837,tt0183056,movie,N/A,N/A,N/A,N/A,True,6.7/10,50%,46/100,
0,Invaders from Mars,1953,Approved,22 Apr 1953,78 min,"Horror, Sci-Fi",William Cameron Menzies,Richard Blake (screenplay),"Helena Carter, Arthur Franz, Jimmy Hunt, Leif Erickson",A young boy learns that space aliens are taking over the minds of earthlings.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNTkwMjA5MzEtM2M5OC00MzZhLTg4ZDktNTgyMjI4NmFmOTY1XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,N/A,6.3,"6,859",tt0045917,movie,N/A,N/A,N/A,N/A,True,6.3/10,82%,,
