,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons
0,The Gods Must Be Crazy II,1989,PG,13 Apr 1990,98 min,Comedy,Jamie Uys,Jamie Uys (written and devised by),"N!xau, Lena Farugia, Hans Strydom, Eiros","6 people comically meet in the Kalahari desert: a female NYC lawyer flying with a local zoologist/pilot in a mini-plane, a Cuban and an African soldier taking each other POW, a Boer elephant poacher and a bushman looking for his 2 sons.","Afrikaans, English, Ungwatsi","South Africa, Botswana",1 nomination.,https://m.media-amazon.com/images/M/MV5BYzg5OTczM2QtNjgxOC00NjZkLTllZDAtMjViYjJjNzE3NDJmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,6.9,"15,451",tt0097443,movie,N/A,N/A,N/A,N/A,True,6.9/10,54%,,
0,Air Bud: Golden Receiver,1998,G,14 Aug 1998,90 min,"Comedy, Family, Sport",Richard Martin,"Kevin DiCicco (character ""Air Bud""), Paul Tamasy (characters), Aaron Mendelsohn (characters), Paul Tamasy, Aaron Mendelsohn","Tim Conway, Dick Martin, Kevin Zegers, Cynthia Stevenson",Story of a golden retriever who can play football.,English,"USA, Canada",3 nominations.,https://m.media-amazon.com/images/M/MV5BNjcxMzQ2NDM0NF5BMl5BanBnXkFtZTgwOTI4OTY4ODE@._V1_SX300.jpg,N/A,4.5,"5,208",tt0140796,movie,N/A,N/A,N/A,N/A,True,4.5/10,21%,,
0,How Stella Got Her Groove Back,1998,R,14 Aug 1998,124 min,"Comedy, Drama, Romance",Kevin Rodney Sullivan,"Terry McMillan (novel), Terry McMillan (screenplay), Ronald Bass (screenplay)","Angela Bassett, Taye Diggs, Whoopi Goldberg, Regina King","Stella is a highly successful, forty-something San Francisco stock broker who is persuaded by her colorful New York girlfriend Delilah to take a well deserved, first-class vacation to Jamaica.",English,USA,4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BZjhlNzMxZDEtYmFjNy00ZjM5LWE1YmQtOTM1YTFmMTIxZGZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,56,5.7,"6,575",tt0120703,movie,N/A,N/A,N/A,N/A,True,5.7/10,49%,56/100,
0,Slums of Beverly Hills,1998,R,11 Sep 1998,91 min,"Comedy, Drama",Tamara Jenkins,Tamara Jenkins,"Natasha Lyonne, Alan Arkin, Bryna Weiss, Marisa Tomei","In 1976, a lower-middle-class teenager struggles to cope living with her neurotic family of nomads on the outskirts of Beverly Hills.",English,USA,9 nominations.,https://m.media-amazon.com/images/M/MV5BZTJmNzM0OGYtN2M3Zi00MWJkLThkNTQtMmQ4MjFkOTdlYzg3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,69,6.6,"11,625",tt0120831,movie,N/A,N/A,N/A,N/A,True,6.6/10,80%,69/100,
0,The Best Man,1997,PG,21 Aug 1998,101 min,"Comedy, Drama",Pupi Avati,Pupi Avati,"Diego Abatantuono, Inés Sastre, Dario Cantarelli, Cinzia Mascoli","Incredibly, the bride at the altar falls in love with the best man on first sight, and even though he makes efforts to avoid her infatuation with him, she is determined to annul her ...",Italian,Italy,Nominated for 1 Golden Globe. Another 2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTU5ODM3NDUyOV5BMl5BanBnXkFtZTcwMDE3NzEyMQ@@._V1_SX300.jpg,N/A,6.3,364,tt0133413,movie,N/A,N/A,N/A,N/A,True,6.3/10,57%,,
0,The Chambermaid on the Titanic,1997,N/A,14 Aug 1998,101 min,"Drama, Romance",Bigas Luna,"Cuca Canals (scenario), Jean-Louis Benoît (scenario), Bigas Luna, Didier Decoin (novel)","Olivier Martinez, Romane Bohringer, Aitana Sánchez-Gijón, Didier Bezace","An ordinary foundry worker fakes a love story between him and the chambermaid from RMS Titanic. When ship sinks and chambermaid probably dies, his story gains popularity. But lie always has its price.","French, English","France, Italy, Germany, Spain",7 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMWUzYjgyNDEtNTAyMi00M2JjLTlhMzMtMDJmOGM1ZmYzNzY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,6.5,"1,263",tt0129923,movie,N/A,N/A,N/A,N/A,True,6.5/10,81%,,
0,Henry II: Portrait of a Serial Killer,1996,R,14 Aug 1998,84 min,"Crime, Horror, Thriller",Chuck Parello,Chuck Parello,"Penelope Milford, Neil Giuntoli, Mike Houlihan, James Otis","Henry II picks up where the original (Henry: Portrait of a Serial Killer) left off. Henry (Neil Giuntoli) takes a thankless job at a port-o-john company where he meets husband and wife, Kai...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjQ2NTEyNzA3M15BMl5BanBnXkFtZTcwOTM5NDQzMQ@@._V1_SX300.jpg,N/A,4.8,753,tt0116516,movie,03 Nov 1998,N/A,N/A,N/A,True,4.8/10,,,
0,Henry: Portrait of a Serial Killer,1986,Unrated,07 Sep 1990,83 min,"Biography, Crime, Drama, Horror, Thriller",John McNaughton,"Richard Fire, John McNaughton","Mary Demas, Michael Rooker, Anne Bartoletti, Elizabeth Kaden","Henry, a drifter, commits a series of brutal murders, supposedly operating with impunity.",English,USA,9 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BM2VjMDkzMTUtMDZjZi00YzFlLWE2MzYtNjVhNTkwYzU0YmNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,80,7.0,"30,674",tt0099763,movie,N/A,N/A,N/A,N/A,True,7.0/10,87%,80/100,
0,Rosemary's Baby,1968,R,17 Oct 1968,137 min,"Drama, Horror",Roman Polanski,"Ira Levin (from the novel by), Roman Polanski (written for the screen)","Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer",A young couple trying for a baby move into a fancy apartment surrounded by peculiar neighbors.,English,USA,Won 1 Oscar. Another 10 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BZmEwZGU2NzctYzlmNi00MGJkLWE3N2MtYjBlN2ZhMGJkZTZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,96,8.0,"184,456",tt0063522,movie,N/A,N/A,N/A,N/A,True,8.0/10,96%,96/100,
0,The NeverEnding Story III,1994,G,27 Oct 1994,95 min,"Adventure, Comedy, Family, Fantasy",Peter MacDonald,"Jeff Lieberman (screenplay), Karin Howard (story), Michael Ende (characters)","Jason James Richter, Melody Kay, Jack Black, Carole Finn",A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,English,Germany,1 nomination.,https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,N/A,3.2,"10,390",tt0110647,movie,N/A,N/A,N/A,N/A,True,3.2/10,,,
0,The NeverEnding Story II: The Next Chapter,1990,PG,08 Feb 1991,89 min,"Adventure, Drama, Family, Fantasy",George Miller,"Karin Howard (screenplay), Michael Ende (based on the novel ""The Neverending Story"" by)","Jonathan Brandis, Kenny Morrison, Clarissa Burt, John Wesley Shipp",A young boy with a distant father enters a world of make-believe and magic through a portal within an antique book.,English,Germany,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNTZkNzNkMDYtYTIxYS00YjA4LWJkYmQtMTA0Njg0YjJmYmQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,5.2,"23,508",tt0100240,movie,N/A,N/A,N/A,N/A,True,5.2/10,14%,,
0,Attack of the Killer Tomatoes!,1978,PG,25 Dec 1978,83 min,"Adventure, Comedy, Horror, Musical, Sci-Fi",John De Bello,"Costa Dillon, John De Bello, J. Stephen Peace","David Miller, George Wilson, Sharon Taylor, J. Stephen Peace",A group of scientists band together to save the world from mutated killer tomatoes.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZWMxOTEzMjktYjE3NC00NmZjLThlNzYtMDE3MDlmNWVmZTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,9,4.6,"12,124",tt0080391,movie,N/A,N/A,N/A,N/A,True,4.6/10,27%,9/100,
0,Surf Nazis Must Die,1987,R,03 Jul 1987,83 min,"Action, Comedy, Drama, Horror",Peter George,"Jon Ayre (screenplay), Peter George (original story), Jon Ayre (original story)","Gail Neely, Robert Harden, Barry Brenner, Dawn Wildsmith","When the son of a gun-wielding woman is murdered by neo-Nazi surf punks in the post-apocalyptic future, his Mama hunts them down for some bloodthirsty revenge.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYzQ2Y2JlNGUtNGEzMC00ZmUzLWIwNmItNDliYjIyZDVhZjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,28,3.7,"4,871",tt0094077,movie,06 Mar 2001,N/A,Media Home Entertainment,N/A,True,3.7/10,20%,28/100,
0,Your Friends & Neighbors,1998,R,21 Aug 1998,100 min,"Comedy, Drama, Romance",Neil LaBute,Neil LaBute,"Amy Brenneman, Aaron Eckhart, Catherine Keener, Nastassja Kinski",Unhappy couples fall apart and hop into other beds with other people.,English,USA,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BYTgzY2Y3OTEtYTI0MC00YWNhLTlhZjEtNGYzZWZiNDg5MDMzXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,70,6.3,"7,549",tt0119517,movie,25 May 1999,N/A,Gramercy,N/A,True,6.3/10,77%,70/100,
0,Return to Paradise,1998,R,14 Aug 1998,111 min,"Drama, Romance, Thriller",Joseph Ruben,"Pierre Jolivet (motion picture Force Majeure), Olivier Schatzky (motion picture Force Majeure), Wesley Strick (screenplay), Bruce Robinson (screenplay)","Vince Vaughn, Anne Heche, Joaquin Phoenix, David Conrad",Two friends must choose whether to help a third friend who was arrested in Malaysia for drug possession.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BNjIyZDZmNDYtNTk0Mi00N2MyLWFhN2ItZjhiYzY4ZGU2NjI4XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,54,6.9,"13,415",tt0124595,movie,N/A,N/A,N/A,N/A,True,6.9/10,71%,54/100,
0,Blade,1998,R,21 Aug 1998,120 min,"Action, Horror, Sci-Fi",Stephen Norrington,David S. Goyer,"Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright","A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.","English, Russian, Serbian",USA,5 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BOTk2NDNjZWQtMGY0Mi00YTY2LWE5MzctMGRhZmNlYzljYTg5XkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_SX300.jpg,45,7.1,"237,334",tt0120611,movie,N/A,N/A,N/A,N/A,True,7.1/10,55%,45/100,
0,Dance with Me,1998,PG,21 Aug 1998,126 min,"Drama, Music, Romance",Randa Haines,Daryl Matthews,"Vanessa Williams, Chayanne, Kris Kristofferson, Joan Plowright","Rafael Infante (Chayanne) comes to Houston from Cuba to work at John Burnett's (Kris Kristofferson's) dance studio. He meets Ruby Sinclair (Vanessa Williams), a cute dance instructor there. Chemistry? Will John know he's Rafael's dad?",English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BOWMyZjdhZTYtZThmNy00YTVlLWFiZDEtYzI2NWZhNTI1MTAyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,5.8,"5,654",tt0120576,movie,N/A,N/A,N/A,N/A,True,5.8/10,51%,,
0,Dead Man on Campus,1998,R,21 Aug 1998,96 min,Comedy,Alan Cohn,"Anthony Abrams (story), Adam Larson Broder (story), Michael Traeger (screenplay), Mike White (screenplay)","Tom Everett Scott, Mark-Paul Gosselaar, Poppy Montgomery, Lochlyn Munro","Two college roommates go out and party, resulting in bad grades. They learn of the clause that says, ""If your roommate dies, you get an A,"" and decide to find someone who is on the verge, so to speak, to move in with them.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BY2EwMWZlMDYtMTdlZC00ZDIzLTkzOTAtNjZkNThhNmM5ZDU3XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,27,6.1,"13,214",tt0118301,movie,N/A,N/A,N/A,N/A,True,6.1/10,15%,27/100,
0,Wrongfully Accused,1998,PG-13,21 Aug 1998,87 min,"Action, Comedy, Thriller",Pat Proft,Pat Proft,"Leslie Nielsen, Richard Crenna, Kelly LeBrock, Melinda McGraw","Ryan Harrison is framed for murder and must prove himself innocent by finding a mysterious one-eyed, one-armed, one-legged man after escaping from a bus accident on the way to jail.",English,"Germany, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BOGI5NWUwNmItZDBmZS00Yjg5LWE0ZWMtMjAzYmVlNWIwMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.2,"22,803",tt0120901,movie,N/A,N/A,N/A,N/A,True,6.2/10,22%,,
0,Next Stop Wonderland,1998,R,21 Aug 1998,104 min,"Comedy, Drama, Romance",Brad Anderson,"Brad Anderson, Lyn Vaus","Hope Davis, Philip Seymour Hoffman, Callie Thorne, Ken Cheeseman","An unlucky in love nurse finds her life taking a detour when her mother places a personals ad in the paper, while on the other side of Boston, a plumber is trying to change careers.",English,USA,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTY0MTA4NzQ1OF5BMl5BanBnXkFtZTcwOTE5MTcxMQ@@._V1_SX300.jpg,71,6.6,"4,533",tt0119778,movie,N/A,N/A,N/A,N/A,True,6.6/10,75%,71/100,
0,All I Wanna Do,1998,PG-13,04 Sep 1998,97 min,Comedy,Sarah Kernochan,Sarah Kernochan,"Kirsten Dunst, Gaby Hoffmann, Lynn Redgrave, Rachael Leigh Cook","In the 1960s, a group of friends at an all girls school learn that their school is going to be combined with a nearby all boys school. They concoct a plan to save their school while dealing with everyday problems along the way.",English,"Italy, Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTA2YmVjMjItMjc1YS00NWI4LWJiMzgtNzllN2E4NjYwNTE1XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg,60,6.7,"6,296",tt0120692,movie,N/A,N/A,N/A,N/A,True,6.7/10,67%,60/100,
0,The Navigator: A Medieval Odyssey,1988,PG,15 Dec 1988,92 min,"Action, Adventure, Drama, Fantasy, Mystery, Thriller",Vincent Ward,"Geoff Chapple (screenplay), Kely Lyons (screenplay), Vincent Ward (from an original idea by), Vincent Ward (screenplay)","Bruce Lyons, Chris Haywood, Hamish Gough, Marshall Napier","Men seeking relief from the Black Death, guided by a boy's vision, dig a tunnel from 14th century England to 20th century New Zealand.",English,"Australia, New Zealand",21 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNWFiODAxMjQtNDUxOC00NmRiLTgyNjUtZWZlM2ZhMjJlMWZhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUwNzU0Njk@._V1_SX300.jpg,N/A,6.7,"3,219",tt0095709,movie,27 Feb 2001,N/A,Arenafilm,N/A,True,6.7/10,80%,,
0,Beetlejuice,1988,PG,30 Mar 1988,92 min,"Comedy, Fantasy",Tim Burton,"Michael McDowell (story), Larry Wilson (story), Michael McDowell (screenplay), Warren Skaaren (screenplay)","Alec Baldwin, Geena Davis, Annie McEnroe, Maurice Page","The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",English,USA,Won 1 Oscar. Another 6 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BZDdmNjBlYTctNWU0MC00ODQxLWEzNDQtZGY1NmRhYjNmNDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,70,7.5,"248,551",tt0094721,movie,N/A,N/A,N/A,N/A,True,7.5/10,84%,70/100,
0,Deja Vu,2006,PG-13,22 Nov 2006,126 min,"Action, Crime, Sci-Fi, Thriller",Tony Scott,"Bill Marsilii, Terry Rossio","Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel","After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.",English,"USA, UK",1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMzEwNTAwNjEwMV5BMl5BanBnXkFtZTYwMzgzMjA3._V1_SX300.jpg,59,7.0,"285,192",tt0453467,movie,N/A,N/A,N/A,N/A,True,7.0/10,55%,59/100,
0,Rope,1948,Approved,25 Sep 1948,80 min,"Crime, Drama, Mystery, Thriller",Alfred Hitchcock,"Hume Cronyn (adapted by), Patrick Hamilton (from the play by), Arthur Laurents (screenplay)","Dick Hogan, John Dall, Farley Granger, Edith Evanson",Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,English,USA,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BYWFjMDNlYzItY2VlMS00ZTRkLWJjYTEtYjI5NmFlMGE3MzQ2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,73,8.0,"123,423",tt0040746,movie,N/A,N/A,N/A,N/A,True,8.0/10,94%,73/100,
0,Family Plot,1976,PG,09 Apr 1976,120 min,"Comedy, Crime, Drama, Thriller",Alfred Hitchcock,"Ernest Lehman (screenplay), Victor Canning (novel)","Karen Black, Bruce Dern, Barbara Harris, William Devane",A phony psychic/con artist and her taxi driver/private investigator boyfriend encounter a pair of serial kidnappers while trailing a missing heir in California.,English,USA,Nominated for 1 Golden Globe. Another 2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BZWE5NDI0OTktNWZkZi00OTQ5LTg2ZTctNzljNDFmZmYyYWEzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,79,6.8,"19,623",tt0074512,movie,N/A,N/A,N/A,N/A,True,6.8/10,91%,79/100,
0,Frenzy,1972,R,21 Jun 1972,116 min,Thriller,Alfred Hitchcock,"Arthur La Bern (novel), Anthony Shaffer (screenplay)","Jon Finch, Barry Foster, Barbara Leigh-Hunt, Anna Massey","A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man.",English,UK,Nominated for 4 Golden Globes. Another 2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTg0MTg2ODE5Ml5BMl5BanBnXkFtZTgwMzUxMDY0MTE@._V1_SX300.jpg,91,7.4,"39,664",tt0068611,movie,N/A,N/A,N/A,N/A,True,7.4/10,90%,91/100,
0,Topaz,1969,PG,19 Dec 1969,143 min,"Drama, Thriller",Alfred Hitchcock,"Leon Uris (from the novel by), Samuel A. Taylor (screenplay)","Frederick Stafford, Dany Robin, John Vernon, Karin Dor","A French Intelligence Agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missile Crisis, and then back to France to break up an international Russian spy ring.","English, Spanish, French, Russian",USA,3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTYyZDdiYjEtYmZkMy00Y2EyLWIwOGUtYzdlMzgzZDZkOTQwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,6.3,"15,955",tt0065112,movie,06 Mar 2001,N/A,Universal Pictures,N/A,True,6.3/10,71%,,
0,Torn Curtain,1966,PG,27 Jul 1966,128 min,"Romance, Thriller",Alfred Hitchcock,Brian Moore,"Paul Newman, Julie Andrews, Lila Kedrova, Hansjörg Felmy",An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin before planning an escape back to the West.,"English, German, Swedish, Norwegian, Danish, French",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BNTYwODI4NjcwOV5BMl5BanBnXkFtZTgwMzU0OTk5MTE@._V1_SX300.jpg,55,6.7,"23,669",tt0061107,movie,N/A,N/A,N/A,N/A,True,6.7/10,67%,55/100,
0,Marnie,1964,PG,17 Jul 1964,130 min,"Crime, Drama, Mystery, Romance, Thriller",Alfred Hitchcock,"Winston Graham (from the novel by), Jay Presson Allen (screenplay by)","Tippi Hedren, Martin Gabel, Sean Connery, Louise Latham","Mark marries Marnie although she is a habitual thief and has serious psychological problems, and tries to help her confront and resolve them.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYjQwZjliMjQtZDg3Yy00MzVmLWI3YTgtYjMxNWNkN2ZhMzg2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.2,"42,454",tt0058329,movie,N/A,N/A,N/A,N/A,True,7.2/10,83%,,
0,The Wrong Man,1956,Not Rated,26 Jan 1957,105 min,"Drama, Film-Noir",Alfred Hitchcock,"Maxwell Anderson (screen play), Angus MacPhail (screen play), Maxwell Anderson (story)","Henry Fonda, Vera Miles, Anthony Quayle, Harold J. Stone","In 1953, an innocent man named Christopher Emmanuel ""Manny"" Balestrero is arrested after being mistaken for an armed robber.","English, Italian, Spanish",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BOWFhOTM1NDItZTMyYi00MGZiLWFjYTktOWI3YTgzNGRjY2I3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.4,"24,405",tt0051207,movie,N/A,N/A,N/A,N/A,True,7.4/10,92%,,
0,The Man Who Knew Too Much,1956,PG,01 Jun 1956,120 min,"Drama, Thriller",Alfred Hitchcock,"John Michael Hayes (screenplay), Charles Bennett (based on a story by), D.B. Wyndham-Lewis (based on a story by)","James Stewart, Doris Day, Brenda de Banzie, Bernard Miles",An American physician and his wife take matters into their own hands after assassins planning to execute a foreign Prime Minister kidnap their son.,"English, Arabic, French",USA,Won 1 Oscar. Another 1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNjQ2OWFhMjItYmFmNC00OGQzLWE1ZTMtZGQwZDM3YWUzMDgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,78,7.5,"55,659",tt0049470,movie,N/A,N/A,N/A,N/A,True,7.5/10,87%,78/100,
0,The Trouble with Harry,1955,PG,03 Oct 1955,99 min,"Comedy, Mystery",Alfred Hitchcock,"John Michael Hayes (screenplay), Jack Trevor Story (based on the novel by)","Edmund Gwenn, John Forsythe, Mildred Natwick, Mildred Dunnock","The trouble with Harry is that he's dead, and everyone seems to have a different idea of what should be done with his body.",English,USA,Won 1 Golden Globe. Another 4 nominations.,https://m.media-amazon.com/images/M/MV5BNjlkYmE2YzYtYzIzMC00ODFhLTljNjYtZjA4YWY2ZGM5NTYwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,74,7.1,"31,939",tt0048750,movie,N/A,N/A,N/A,N/A,True,7.1/10,90%,74/100,
0,I Confess,1953,Not Rated,28 Feb 1953,95 min,"Crime, Drama, Thriller",Alfred Hitchcock,"George Tabori (screen play), William Archibald (screen play), Paul Anthelme (from a play by)","Montgomery Clift, Anne Baxter, Karl Malden, Brian Aherne","A priest, who comes under suspicion for murder, cannot clear his name without breaking the seal of the confessional.","English, French, Italian, German","USA, Canada",1 nomination.,https://m.media-amazon.com/images/M/MV5BYTY0MTJmMmUtNTVkMy00YTBmLWEzNDUtZWQ0Mjc4NzRjZTNhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.3,"17,940",tt0045897,movie,N/A,N/A,N/A,N/A,True,7.3/10,81%,,
0,Strangers on a Train,1951,PG,30 Jun 1951,101 min,"Crime, Film-Noir, Thriller",Alfred Hitchcock,"Raymond Chandler (screen play), Czenzi Ormonde (screen play), Whitfield Cook (adaptation), Patricia Highsmith (from the novel by)","Farley Granger, Ruth Roman, Robert Walker, Leo G. Carroll",A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.,"English, French",USA,Nominated for 1 Oscar. Another 2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNzc5N2ZjNWMtNWVkZi00MzYyLTkxNjYtMzc0NjE0MDFjNGQ0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,88,8.0,"119,236",tt0044079,movie,N/A,N/A,N/A,N/A,True,8.0/10,98%,88/100,
0,Stage Fright,1950,Approved,15 Apr 1950,110 min,"Film-Noir, Thriller",Alfred Hitchcock,"Whitfield Cook (screen play), Alma Reville (adaptation), Selwyn Jepson (based on the novel ""Man Running"" by)","Jane Wyman, Marlene Dietrich, Michael Wilding, Richard Todd",A struggling actress tries to help a friend prove his innocence when he's accused of murdering the husband of a high society entertainer.,English,UK,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNmVhMDQ4ZTQtMzJjNi00ZDM0LTg4Y2UtMWUyNjg0ZWM0YWZlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,7.1,"12,121",tt0042994,movie,07 Sep 2004,N/A,IMAX,N/A,True,7.1/10,90%,,
0,54,1998,R,28 Aug 1998,93 min,"Drama, Music",Mark Christopher,Mark Christopher,"Ryan Phillippe, Salma Hayek, Neve Campbell, Mike Myers",The famous 1970s New York City nightclub seen and told through the eyes of a young employee.,English,USA,9 nominations.,https://m.media-amazon.com/images/M/MV5BYTIzNzIxMjEtZDNiZS00Y2E1LTkwOTItZGJjOTMwYzU4YzVmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,33,5.9,"30,993",tt0120577,movie,N/A,N/A,N/A,N/A,True,5.9/10,17%,33/100,
0,I Married a Strange Person!,1997,R,28 Aug 1998,75 min,"Animation, Comedy, Drama, Fantasy, Sci-Fi",Bill Plympton,"Bill Plympton, P.C. Vey","Charis Michelsen, Tom Larson, Richard Spore, Chris Cooke","A newlywed develops a strange lump on his neck that gives him the ability to transform people or objects at will. His wife is very upset. Meanwhile, the CEO of Smilecorp learns of this man ...",English,USA,3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOTM2NGY1OTctYTg4Mi00Zjk0LThmZGUtZmE0NDU2OTQzMDZlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,7.0,"1,591",tt0119346,movie,N/A,N/A,N/A,N/A,True,7.0/10,70%,,
0,Why Do Fools Fall in Love,1998,R,28 Aug 1998,116 min,"Biography, Drama, Music",Gregory Nava,Tina Andrews,"Halle Berry, Vivica A. Fox, Lela Rochon, Larenz Tate","Three women each claim to be the widow of 1950s doo-wop singer Frankie Lymon, claiming legal rights to his estate.",English,USA,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOGNhYjczZjUtY2QzNC00NTNjLWExN2MtNzI3ODIzNzAyZWI0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.4,"3,555",tt0123324,movie,N/A,N/A,N/A,N/A,True,6.4/10,52%,,
0,A Merry War,1997,PG-13,28 Aug 1998,101 min,"Comedy, Drama, Romance",Robert Bierman,"George Orwell (novel), Alan Plater (screenplay)","Richard E. Grant, Helena Bonham Carter, Julian Wadham, Jim Carter","Gordon Comstock is a copywriter at an ad agency, and his girlfriend Rosemary is a designer. Gordon believes he is a genius, a marvelous poet and quits the ad agency, trying to live on his ...",English,UK,1 win.,https://m.media-amazon.com/images/M/MV5BMTE5OTk2NjE4OF5BMl5BanBnXkFtZTcwNTQ4NDYxMQ@@._V1_SX300.jpg,N/A,6.4,"1,182",tt0119453,movie,01 Jun 1999,N/A,A-Pix,N/A,True,6.4/10,83%,,
