,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Planet of the Vampires,1965,Not Rated,27 Oct 1965,88 min,"Horror, Sci-Fi",Mario Bava,"Renato Pestriniero (story ""One Night of 21 Hours""), Ib Melchior (screenplay), Alberto Bevilacqua (screenplay), Callisto Cosulich (screenplay), Mario Bava (screenplay), Antonio Román (screenplay), Rafael J. Salvia (screenplay), Ib Melchior (screenplay), Louis M. Heyward (screenplay), Ib Melchior (screen story)","Barry Sullivan, Norma Bengell, Ángel Aranda, Evi Marandi","After landing on a mysterious planet, a team of astronauts begin to turn on each other, swayed by the uncertain influence of the planet and its strange inhabitants.","Italian, English","Italy, Spain, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BMzk1MTFlMjAtZWVhMi00NmUwLWE0NzctMTc3MTYwNGIyMjM0XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,N/A,6.3,"5,090",tt0059792,movie,N/A,N/A,N/A,N/A,True,6.3/10,73%,,,,,
0,Pure Country,1992,PG,23 Oct 1992,112 min,"Drama, Music, Romance, Western",Christopher Cain,Rex McGee,"George Strait, Lesley Ann Warren, Isabel Glasser, Kyle Chandler","Dusty gets tired of all the smoke and light effects, wonders what happened to doing it the way that made him famous and happy. Takes a walk to find what seems to be missing and finds himself and his music again!",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZGZjNTM3YTUtNzg3MS00NTc4LThkN2ItMzEzOTNhZDljYTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,7.0,"3,757",tt0105191,movie,N/A,N/A,N/A,N/A,True,7.0/10,41%,,,,,
0,Brigadoon,1954,Passed,08 Sep 1954,108 min,"Fantasy, Musical, Romance",Vincente Minnelli,"Alan Jay Lerner (screenplay), Alan Jay Lerner (musical)","Gene Kelly, Van Johnson, Cyd Charisse, Elaine Stewart","Two Americans on a hunting trip in Scotland become lost. They encounter a small village, not on the map, called Brigadoon, in which people harbor a mysterious secret, and behave as if they were still living two hundred years in the past.",English,USA,Nominated for 3 Oscars. Another 1 win.,https://m.media-amazon.com/images/M/MV5BZDIxMjM4MWEtMTcxMC00ZjcwLTkxOTEtNzIwNGU1YjNiMTlkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,6.8,"7,204",tt0046807,movie,27 Aug 1997,N/A,MGM,N/A,True,6.8/10,85%,,,,,
0,Marjorie Morningstar,1958,Approved,24 Apr 1958,128 min,"Drama, Romance",Irving Rapper,"Everett Freeman (screenplay), Herman Wouk (novel)","Gene Kelly, Natalie Wood, Claire Trevor, Everett Sloane","While working as a counselor at a summer camp, college-student Marjorie Morgenstern falls for 32-year-old Noel Airman, a would-be dramatist working at a nearby summer theater. Like Marjorie...",English,USA,Nominated for 1 Oscar. Another 5 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BOWU2ZTA0NGUtZjJhZC00NmU1LTliYTYtNzIyZWI5YjE0NGU5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,6.2,867,tt0051911,movie,05 Jan 2002,N/A,Republic Pictures Home Video,N/A,True,6.2/10,,,,,,
0,The Power of One,1992,PG-13,27 Mar 1992,127 min,"Drama, Sport",John G. Avildsen,"Bryce Courtenay (novel), Robert Mark Kamen (screenplay)","Nomadlozi Kubheka, Agatha Hurle, Nigel Ivy, Tracy Brooks Swope","An English boy, living in Africa during World War II, through his boxing prowess, becomes a symbol of hope, in a time of war.",English,"Australia, France, USA",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ1NTYxOGYtNzc5MC00ZDY2LWE1ODctNmZjMzliYmNlMWMzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,7.2,"8,925",tt0105159,movie,N/A,N/A,N/A,N/A,True,7.2/10,39%,,,,,
0,The Weather Underground,2002,Unrated,13 Nov 2003,92 min,"Documentary, History, War","Sam Green, Bill Siegel(co-director)",N/A,"Lili Taylor, Pamela Z, Jim Lange, Evan White","The remarkable story of The Weather Underground, radical activists of the 1970s, and of radical politics at its best and most disastrous.",English,USA,Nominated for 1 Oscar. Another 4 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTI2MTU5Njc3M15BMl5BanBnXkFtZTcwNzA2NzUyMQ@@._V1_SX300.jpg,77,7.5,"3,313",tt0343168,movie,N/A,N/A,N/A,N/A,True,7.5/10,91%,77/100,,,,
0,Kikujiro,1999,PG-13,26 May 2000,122 min,"Drama, Comedy",Takeshi Kitano,Takeshi Kitano,"Takeshi Kitano, Yusuke Sekiguchi, Kayoko Kishimoto, The Great Gidayû","A young, naive boy sets out alone on the road to find his wayward mother. Soon he finds an unlikely protector in a crotchety man and the two have a series of unexpected adventures along the way.",Japanese,Japan,4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BM2IyMzNkYzMtMmYzNC00MDFhLTkxN2EtNGNmMmQyMjY3NTg1XkEyXkFqcGdeQXVyOTcyNDU5MDA@._V1_SX300.jpg,44,7.8,"17,650",tt0199683,movie,N/A,N/A,N/A,N/A,True,7.8/10,,44/100,,,,
0,I'm with Lucy,2002,R,04 Sep 2002,90 min,"Comedy, Romance",Jon Sherman,Eric Pomerance,"Monica Potter, Craig Bierko, Linda Halaska, Julianne Nicholson","A woman experiences five blind dates in one year, but only one of them is ""Mr. Right"".","English, Spanish","France, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTEwNDE4OTE0OTFeQTJeQWpwZ15BbWU3MDI2NDY5MTE@._V1_SX300.jpg,N/A,6.0,"3,171",tt0282593,movie,N/A,N/A,N/A,N/A,True,6.0/10,,,,,,
0,"Spring, Summer, Fall, Winter... and Spring",2003,R,28 May 2004,103 min,"Drama, Romance",Ki-duk Kim,Ki-duk Kim,"Yeong-su Oh, Ki-duk Kim, Young-min Kim, Jae-kyeong Seo",A boy is raised by a Buddhist monk on an isolated floating temple where the years pass like the seasons.,Korean,"South Korea, Germany",15 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTI0ODMwOTIxOV5BMl5BanBnXkFtZTcwMzE2NDUyMQ@@._V1_SX300.jpg,85,8.0,"73,601",tt0374546,movie,N/A,N/A,N/A,N/A,True,8.0/10,94%,85/100,,,,
0,The Phantom Tollbooth,1970,G,01 Dec 1972,90 min,"Family, Adventure, Animation, Fantasy","Chuck Jones, Abe Levitow, Dave Monahan","Chuck Jones (screenplay), Sam Rosen (screenplay), Norton Juster (based on the book by)","Butch Patrick, Mel Blanc, Daws Butler, Candy Candido","Milo is a boy who is bored with life. One day he comes home to find a toll booth in his room. Having nothing better to do, he gets in his toy car and drives through - only to emerge in a world full of adventure.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODc3NTEyNmEtYmU0My00NTJlLWI1NjQtYTAxZTAxOTIwNDUwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.9,"2,783",tt0064806,movie,N/A,N/A,N/A,N/A,True,6.9/10,100%,,,,,
0,A Perfect Getaway,2009,R,07 Aug 2009,98 min,"Drama, Mystery, Thriller",David Twohy,David Twohy,"Steve Zahn, Timothy Olyphant, Milla Jovovich, Kiele Sanchez",Two pairs of lovers on a Hawaiian vacation discover that psychopaths are stalking and murdering tourists on the islands.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjA3NzcxNzAwOV5BMl5BanBnXkFtZTcwNTgyNDU2Mg@@._V1_SX300.jpg,63,6.5,"66,037",tt0971209,movie,N/A,N/A,N/A,N/A,True,6.5/10,63%,63/100,,,,
0,10 Rillington Place,1971,GP,29 Jan 1971,111 min,"Biography, Crime, Drama, Thriller",Richard Fleischer,"Clive Exton (screenplay), Ludovic Kennedy (book)","Richard Attenborough, Judy Geeson, John Hurt, Pat Heywood","Based on the real-life case of the British serial killer John Christie, and what happened to his neighbors Tim and Beryl Evans.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BYzc4NDVlYWEtNjAzOC00NWNkLTkxMDQtOWVkOGExNDAyMDFhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,N/A,7.6,"7,069",tt0066730,movie,N/A,N/A,N/A,N/A,True,7.6/10,58%,,,,,
0,Dark Water,2002,PG-13,19 Jan 2002,101 min,"Drama, Horror, Mystery, Thriller",Hideo Nakata,"Kôji Suzuki (novel), Ken'ichi Suzuki (screenplay), Yoshihiro Nakamura (screenplay)","Hitomi Kuroki, Rio Kanno, Mirei Oguchi, Asami Mizukawa",A mother and her 6 year old daughter move into a creepy apartment whose every surface is permeated by water.,Japanese,Japan,6 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BOTRmYzUxMWYtM2Q3Ni00ODQ0LTk4YmYtNDE4MDgzYzg4YWNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.7,"28,847",tt0308379,movie,N/A,N/A,N/A,N/A,True,6.7/10,80%,,,,,
0,The Thing Called Love,1993,PG-13,27 Aug 1993,116 min,"Comedy, Drama, Music, Romance",Peter Bogdanovich,Carol Heikkinen,"River Phoenix, Samantha Mathis, Dermot Mulroney, Sandra Bullock",A group of newcomers to the country music business seek love and stardom.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGI2MmE2NzYtNDhiYy00Mzg2LWI0ZTMtNTRlYmQ3OWRjMzRmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.4,"6,915",tt0108327,movie,N/A,N/A,N/A,N/A,True,6.4/10,57%,,,,,
0,The Thief,1997,R,17 Jul 1998,96 min,"Crime, Drama",Pavel Chukhray,Pavel Chukhray,"Vladimir Mashkov, Yekaterina Rednikova, Mikhail Filipchuk, Dima Chigaryov",A woman meets a man who isn't the right man for her - but she hasn't realised it yet...,Russian,"Russia, France",Nominated for 1 Oscar. Another 14 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTc4NDU4MDgyNl5BMl5BanBnXkFtZTcwODA3NzU4Mg@@._V1_SX300.jpg,N/A,7.7,"4,144",tt0124207,movie,N/A,N/A,N/A,N/A,True,7.7/10,88%,,,,,
0,How to Steal a Million,1966,Not Rated,19 Aug 1966,123 min,"Comedy, Crime, Romance",William Wyler,"George Bradshaw (based on a story by), Harry Kurnitz (screenplay)","Audrey Hepburn, Peter O'Toole, Eli Wallach, Hugh Griffith",A woman who must steal a statue from a Paris museum to help conceal her father's art forgeries is assisted by a man.,"English, French",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BYTk4MTBjY2QtMjNiOS00MWZmLWE4MTUtMjc0NDA3YzE2ZTkxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,7.6,"23,406",tt0060522,movie,N/A,N/A,N/A,N/A,True,7.6/10,100%,,,,,
0,The Stendhal Syndrome,1996,Not Rated,26 Jan 1996,113 min,"Horror, Mystery, Thriller",Dario Argento,"Graziella Magherini (novel), Dario Argento (story), Franco Ferrini (story), Dario Argento (screenplay)","Asia Argento, Thomas Kretschmann, Marco Leonardi, Luigi Diberti",A young policewoman slowly goes insane while tracking down an elusive serial rapist/killer through Italy when she herself becomes a victim of the brutal man's obsession.,Italian,Italy,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNTQxY2JmNjctODk5MC00ODkzLWE4YjQtNzAzNTNmNWZlZjNmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,42,6.1,"7,161",tt0117658,movie,N/A,N/A,N/A,N/A,True,6.1/10,77%,42/100,,,,
0,Non-Stop,1996,N/A,09 Nov 1996,82 min,"Comedy, Action, Crime",SABU,SABU,"Tomorô Taguchi, Diamond Yukai, Shin'ichi Tsutsumi, Akaji Maro","A salaryman, a drug addict and a yakuza go on a breathless three man chase through the streets of Tokyo, each for a different reason and fighting demons.",Japanese,Japan,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BOWQwYTc2NzgtYjY2Ni00NjQxLWJlYTktZTc4Mjc0MjZkNzFlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,56,6.8,692,tt0116015,movie,N/A,N/A,N/A,N/A,True,6.8/10,57%,56/100,,,,
0,Support Your Local Sheriff!,1969,G,26 Mar 1969,92 min,"Comedy, Romance, Western",Burt Kennedy,William Bowers,"James Garner, Joan Hackett, Walter Brennan, Harry Morgan","In the old west, a man becomes a Sheriff just for the pay, figuring he can decamp if things get tough. In the end, he uses ingenuity instead.",English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNjM3NDY3NDYtYTQwYi00NTUyLTg0MmYtZDg1ZmVhYjA4YzMwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.5,"9,635",tt0065051,movie,N/A,N/A,N/A,N/A,True,7.5/10,73%,,,,,
0,Brain Donors,1992,PG,17 Apr 1992,80 min,Comedy,Dennis Dugan,"Pat Proft (screenplay), George S. Kaufman (screenplay ""A Night At the Opera""), Morrie Ryskind (screenplay ""A Night At the Opera""), James Kevin McGuinness (story)","John Turturro, Bob Nelson, Mel Smith, George De La Pena","Three manic idiots; a lawyer, cab driver and a handyman team up to run a ballet company to fulfill the will of a millionaire. Tribute to The Marx Brothers, antics result as the trio try to ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTJkYTIwZDUtYTYzYi00NWE2LWFjYjQtYTEzZWMzMGQ5OGYwXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,44,7.1,"3,851",tt0103872,movie,N/A,N/A,N/A,N/A,True,7.1/10,45%,44/100,,,,
0,Passed Away,1992,PG-13,24 Apr 1992,96 min,Comedy,Charlie Peters,Charlie Peters,"Bob Hoskins, Jack Warden, William Petersen, Diana Bellamy",A bunch of eccentric relatives gather for their patriarch's funeral.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZjc3ZDlhMWMtMjU0My00NTQ3LWE4MmItMGZlNWVjM2M2ZjY1XkEyXkFqcGdeQXVyNTA0MTcxMjg@._V1_SX300.jpg,N/A,5.9,"1,113",tt0105103,movie,18 Nov 1992,N/A,Hollywood Pictures,N/A,True,5.9/10,10%,,,,,
0,Mean Streets,1973,R,14 Oct 1973,112 min,"Crime, Drama, Thriller",Martin Scorsese,"Martin Scorsese (screenplay), Mardik Martin (screenplay), Martin Scorsese (story)","Robert De Niro, Harvey Keitel, David Proval, Amy Robinson",A small-time hood aspires to work his way up the ranks of a local mob.,"English, Italian",USA,5 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMWNmNGY3ZGMtYWQ3OC00Zjg4LWFiN2EtZjM2MDI1YzRiNjg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,96,7.3,"93,577",tt0070379,movie,N/A,N/A,N/A,N/A,True,7.3/10,97%,96/100,,,,
0,Jack the Bear,1993,PG-13,02 Apr 1993,99 min,"Comedy, Drama",Marshall Herskovitz,"Dan McCall (novel), Steven Zaillian (screenplay)","Danny DeVito, Robert J. Steinmiller Jr., Miko Hughes, Gary Sinise","Danny DeVito is John Leary, a professional clown, whose wife's death in a car accident has left him to care for his two young boys.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTY1Mjk3MTQxOV5BMl5BanBnXkFtZTcwODkzMDcyMQ@@._V1_SX300.jpg,N/A,6.5,"3,693",tt0107247,movie,N/A,N/A,N/A,N/A,True,6.5/10,29%,,,,,
0,I Am a Fugitive from a Chain Gang,1932,Passed,19 Nov 1932,92 min,"Crime, Drama, Film-Noir",Mervyn LeRoy,"Robert E. Burns (by), Howard J. Green (screen play), Brown Holmes (screen play)","Paul Muni, Glenda Farrell, Helen Vinson, Noel Francis","Wrongly convicted James Allen serves in the intolerable conditions of a southern chain gang, which later comes back to haunt him.",English,USA,Nominated for 3 Oscars. Another 3 wins.,https://m.media-amazon.com/images/M/MV5BMDllMDA4YWQtYzdmNC00OGYxLWE0N2QtZmNjM2QxMTgxYzFkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,8.2,"11,086",tt0023042,movie,10 May 2005,N/A,Vitaphone Corporation,N/A,True,8.2/10,96%,,,,,
0,Hamburger Hill,1987,R,28 Aug 1987,110 min,"Action, Drama, Thriller, War",John Irvin,James Carabatsos,"Anthony Barrile, Michael Boatman, Don Cheadle, Michael Dolan",A very realistic interpretation of one of the bloodiest battles of the Vietnam War.,"English, French",USA,N/A,https://m.media-amazon.com/images/M/MV5BZWQ3NWI5NDYtMGNiZS00MTNhLTk4ODItNWM2NTcyNjFiMTljL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,64,6.7,"23,045",tt0093137,movie,N/A,N/A,N/A,N/A,True,6.7/10,100%,64/100,,,,
0,Harper,1966,Not Rated,30 Mar 1966,121 min,"Crime, Drama, Mystery, Thriller",Jack Smight,"William Goldman (screenplay), Ross Macdonald (novel)","Paul Newman, Lauren Bacall, Julie Harris, Arthur Hill","Lew Harper, a cool private investigator, is hired by a wealthy California matron to locate her kidnapped husband.",English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BZDg4MjdjOWEtZjVmYS00OTc3LTk4YzItOGRlMzEzNTgzZTQyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,51,6.9,"7,784",tt0060490,movie,14 Nov 2006,N/A,Warner Bros.,N/A,True,6.9/10,100%,51/100,,,,
0,Sweet Bird of Youth,1962,Approved,03 May 1962,120 min,Drama,Richard Brooks,"Tennessee Williams (play), Richard Brooks (written for the screen by)","Paul Newman, Geraldine Page, Shirley Knight, Ed Begley","Drifter Chance Wayne returns to his hometown after many years of trying to make it in the movies. Arriving with him is a faded film star he picked up along the way, Alexandra Del Lago. ...",English,USA,Won 1 Oscar. Another 2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BN2M2YmFhZGYtMDZhNS00NjJiLWJiNWYtNzhkOGNkYmU1MmI1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,N/A,7.3,"6,424",tt0056541,movie,N/A,N/A,N/A,N/A,True,7.3/10,76%,,,,,
0,Dahmer,2002,R,13 Mar 2003,101 min,"Biography, Crime, Drama, Horror, Thriller",David Jacobson,David Jacobson,"Jeremy Renner, Bruce Davison, Artel Great, Matt Newton","Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BZmQ0NzYyM2ItMzU2Yy00NDA0LWIzYjAtMjg3Y2Y1NmQ0MWFiXkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_SX300.jpg,63,5.6,"9,172",tt0285728,movie,N/A,N/A,N/A,N/A,True,5.6/10,69%,63/100,,,,
0,Paradise,1982,R,07 May 1982,100 min,"Adventure, Romance",Stuart Gillard,Stuart Gillard,"Willie Aames, Phoebe Cates, Tuvia Tavi, Richard Curnock","In the Victorian period, two teenagers, David and Sarah, travel with a caravan from Baghdad to Damascus. At an oasis, the white slave agent known as the Jackal raids them, mainly to add the...",English,Canada,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjNhZDAwMTItYzY2Yi00NTZmLTgzZTItYTI1YjRiNmM4ZjkwL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,20,5.0,"2,312",tt0084469,movie,N/A,N/A,N/A,N/A,True,5.0/10,,20/100,,,,
0,Comes a Horseman,1978,PG,25 Oct 1978,118 min,"Drama, Romance, Western",Alan J. Pakula,Dennis Lynton Clark,"James Caan, Jane Fonda, Jason Robards, George Grizzard","Ella Connors is a single woman who gets pressured to sell her failing cattle farm to her corrupt ex suitor, Jacob Ewing. She asks for help from her neighbor, Frank Athearn. As Ella and ...",English,USA,Nominated for 1 Oscar. Another 5 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BYTdjOGMzNjctN2Y2ZC00OTEzLWIyZDQtMjFiZWU1NTNlY2ExXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.3,"2,215",tt0077360,movie,N/A,N/A,N/A,N/A,True,6.3/10,70%,,,,,
0,Grill Point,2002,N/A,03 Oct 2002,106 min,"Comedy, Drama",Andreas Dresen,"Andreas Dresen, Cooky Ziesche (dramaturge)","Steffi Kühnert, Gabriela Maria Schmeide, Thorsten Merten, Axel Prahl","Two pairs, each married for quite a long time, are living in a small east German town. The film focuses on the relationships between each of the four people and what happens when an affair ...",German,Germany,11 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1MDM5ODIzMF5BMl5BanBnXkFtZTYwNDk0ODc5._V1_SX300.jpg,N/A,7.2,"1,499",tt0304126,movie,N/A,N/A,N/A,N/A,True,7.2/10,,,,,,
0,Roger Corman's Frankenstein Unbound,1990,R,02 Nov 1990,85 min,"Drama, Horror, Sci-Fi",Roger Corman,"Brian Aldiss (novel), Roger Corman (screenplay), F.X. Feeney (screenplay)","John Hurt, Raul Julia, Nick Brimble, Bridget Fonda","The ultimate weapon, which was meant to be safe for humankind, produces global side-effects, including time slides and disappearances. The scientist behind the project and his car are ...",English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BMzE4MWUyOWQtMThhMS00ZTY0LWE5OGQtOTdhMjIzN2NmZGVjXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg,N/A,5.5,"3,439",tt0099612,movie,N/A,N/A,N/A,N/A,True,5.5/10,44%,,,,,
0,Swiri,1999,R,13 Feb 1999,125 min,"Action, Thriller",Je-kyu Kang,Je-kyu Kang,"Suk-kyu Han, Min-sik Choi, Yunjin Kim, Kang-ho Song","South Korean agents Ryu and Lee are tracking a female assassin from North Korea who has mysteriously disappeared. With new killings and the theft of a deadly bomb, time is running out to catch her.",Korean,South Korea,7 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZDZmMTQ0OWMtYTM1YS00MWM1LWFhZTQtOTc3NzI1ZGQyOTkzXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,50,6.6,"7,745",tt0192657,movie,N/A,N/A,N/A,N/A,True,6.6/10,59%,50/100,,,,
0,Bad Day at Black Rock,1955,Passed,15 May 1955,81 min,"Crime, Drama, Mystery, Thriller, Western",John Sturges,"Millard Kaufman (screen play), Don McGuire (adaptation), Howard Breslin (based on a story by)","Spencer Tracy, Robert Ryan, Anne Francis, Dean Jagger","A one-armed stranger comes to a tiny town possessing a terrible past they want to keep secret, by violent means if necessary.",English,USA,Nominated for 3 Oscars. Another 4 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYmYzNDcyNmEtNGJhMS00M2Y2LTgxYTEtMzM3NjljNDEyOGFjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.7,"18,452",tt0047849,movie,N/A,N/A,N/A,N/A,True,7.7/10,97%,,,,,
0,In China They Eat Dogs,1999,Not Rated,10 Sep 1999,91 min,"Action, Comedy, Crime",Lasse Spang Olsen,Anders Thomas Jensen (screenplay),"Kim Bodnia, Dejan Cukic, Nikolaj Lie Kaas, Tomas Villum Jensen","Two brothers, one cold and ruthless, the other sensitive and reluctant, and their brutal misadventures.","Danish, English, Serbian, German",Denmark,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5NzU1MDM1NF5BMl5BanBnXkFtZTcwNjk3NTgyMQ@@._V1_SX300.jpg,N/A,7.4,"19,154",tt0180748,movie,19 Apr 2005,N/A,TLA Releasing,N/A,True,7.4/10,,,,,,
0,Delta Force 2: The Colombian Connection,1990,R,24 Aug 1990,111 min,"Action, Adventure, Crime, Thriller",Aaron Norris,"James Bruner (characters), Menahem Golan (characters), Lee Reynolds","Chuck Norris, Billy Drago, John P. Ryan, Richard Jaeckel","When DEA agents are taken captive by a ruthless South American kingpin, the Delta Force is reunited to rescue them in this sequel to the 1986 film.","English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BOTczODgwYzktYzk0Mi00Nzc5LWJkNWYtMzlhZGM2YTkyMWIwXkEyXkFqcGdeQXVyMjc1NDA2OA@@._V1_SX300.jpg,N/A,4.9,"6,466",tt0099399,movie,N/A,N/A,N/A,N/A,True,4.9/10,11%,,,,,
0,Crossroads,2002,PG-13,15 Feb 2002,93 min,"Comedy, Drama, Romance",Tamra Davis,Shonda Rhimes,"Britney Spears, Anson Mount, Zoe Saldana, Taryn Manning","Three childhood best friends, and a guy they just met, take a road trip across the country, finding themselves and their friendship in the process.",English,USA,2 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BOTI0NGM2MjktNjgxMi00Zjk3LTkyYWEtYTMzOGI2YTAxMmRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,27,3.5,"37,872",tt0275022,movie,N/A,N/A,N/A,N/A,True,3.5/10,14%,27/100,,,,
0,29th Street,1991,R,01 Nov 1991,101 min,"Comedy, Drama",George Gallo,"Frank Pesce (story), James Franciscus (story), George Gallo (screenplay)","Danny Aiello, Anthony LaPaglia, Lainie Kazan, Frank Pesce","Frank Pesce is the luckiest man alive in spite of his bad luck. Based on a true story, a man growing up in a tough New York neighborhood has a gift for finding himself in the worst possible...",English,"Japan, USA",N/A,https://m.media-amazon.com/images/M/MV5BMWY2MTY1NWUtN2E1NC00MTg2LWFkOWQtNmE0ODJlMDZhYzUyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,7.3,"2,411",tt0101252,movie,N/A,N/A,N/A,N/A,True,7.3/10,82%,,,,,
0,Seducing Doctor Lewis,2003,Unrated,26 Mar 2004,108 min,Comedy,Jean-François Pouliot,Ken Scott,"Raymond Bouchard, Dominik Michon-Dagenais, Guy-Daniel Tremblay, Nadia Drouin","A much-needed boost, in the form of a new factory, is promised to the residents of the tiny fishing village St. Marie-La-Mauderne, provided they can lure a doctor to take up full-time residency on the island. Inspired, the villagers devise a scheme to make Dr. Christopher Lewis a local.",French,Canada,15 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMTM2NTI2NTY0NF5BMl5BanBnXkFtZTcwMTc0NjcyMQ@@._V1_SX300.jpg,59,7.4,"4,983",tt0366532,movie,N/A,N/A,N/A,N/A,True,7.4/10,68%,59/100,,,,
0,Beyond the City Limits,2001,R,05 May 2002,91 min,"Drama, Crime",Gigi Gaston,"Christian Gudegast (story), Paul Horsun (screenplay), Paul Horsun (story), John McMahon","Jennifer Esposito, Alyson Hannigan, Steve Harris, Nastassja Kinski",Three women outsmart unsavory men who try to cheat them out of their take in an almost-botched casino heist.,English,"Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTYxMDk4MjQ4OF5BMl5BanBnXkFtZTcwNjYwNTQyMQ@@._V1_SX300.jpg,N/A,3.9,598,tt0201479,movie,N/A,N/A,N/A,N/A,True,3.9/10,,,,,,
