,movieID,title,imdbID,ratingAvg,imdbRating Avg,Rotten TomatoesAvg,Internet Movie Database Avg,Metascore Avg,Metacritic Avg
411469,2179.0,Topaz,tt0065112,2.825,3.149999999999999,3.5499999999999985,3.149999999999999,,
577170,3494.0,True Grit,tt0065126,3.5350877192982457,3.6999999999999966,4.400000000000004,3.6999999999999966,,
811834,6428.0,Two Mules for Sister Sara,tt0065134,3.409090909090909,3.5,3.3499999999999974,3.5,3.0999999999999974,3.0999999999999974
953846,41014.0,L'uccello dalle piume di cristallo,tt0065143,3.21875,3.600000000000001,4.65,3.600000000000001,,
812744,6462.0,The Undefeated,tt0065150,3.4375,3.3500000000000005,1.4499999999999997,3.3500000000000005,2.4,2.4
616270,3850.0,What Ever Happened to Aunt Alice?,tt0065206,2.875,3.45,,3.45,,
829775,6808.0,Where Eagles Dare,tt0065207,3.8917525773195876,3.8500000000000045,4.550000000000007,3.8500000000000045,3.1499999999999995,3.1499999999999995
138182,599.0,The Wild Bunch,tt0065214,3.931654676258993,3.9499999999999957,4.600000000000012,3.9499999999999957,4.850000000000012,4.850000000000012
461074,2520.0,Airport,tt0065377,3.046511627906977,3.2999999999999994,3.650000000000003,3.2999999999999994,2.0999999999999988,2.0999999999999988
140110,616.0,The AristoCats,tt0065421,3.199453551912568,3.5499999999999967,3.3,3.5499999999999967,3.3,3.3
552795,3202.0,Auch Zwerge haben klein angefangen,tt0065436,3.090909090909091,3.45,5.0,3.45,,
875430,7897.0,The Ballad of Cable Hogue,tt0065446,3.638888888888889,3.6000000000000005,4.650000000000001,3.6000000000000005,,
464569,2530.0,Beneath the Planet of the Apes,tt0065462,2.9157303370786516,3.050000000000005,1.900000000000003,3.050000000000005,2.300000000000003,2.300000000000003
820878,6646.0,Beyond the Valley of the Dolls,tt0065466,2.861111111111111,3.099999999999996,3.75,3.099999999999996,3.0,3.0
876300,7958.0,Bloody Mama,tt0065481,2.25,2.85,0.85,2.85,3.45,3.45
869985,7474.0,The Boys in the Band,tt0065488,3.388888888888889,3.8000000000000003,4.45,3.8000000000000003,,
675745,4349.0,Catch-22,tt0065528,3.5384615384615383,3.600000000000004,3.949999999999993,3.600000000000004,3.5,3.5
839896,6920.0,Le cercle rouge,tt0065531,3.6666666666666665,4.0,4.75,4.0,4.549999999999998,4.549999999999998
755629,5519.0,Change of Habit,tt0065537,1.75,3.05,0.5,3.05,,
995630,57476.0,The Cheyenne Social Club,tt0065542,3.1,3.45,,3.45,,
812855,6470.0,Chisum,tt0065547,3.230769230769231,3.4500000000000006,4.1499999999999995,3.4500000000000006,,
390444,2040.0,The Computer Wore Tennis Shoes,tt0065566,2.9444444444444446,3.0,2.5,3.0,2.700000000000001,2.700000000000001
517565,2925.0,Il conformista,tt0065571,3.966666666666667,4.0,4.900000000000003,4.0,5.0,5.0
875281,7886.0,Countess Dracula,tt0065580,3.3,3.0,,3.0,,
879835,8272.0,Cromwell,tt0065593,3.7857142857142856,3.4499999999999997,1.6500000000000001,3.4499999999999997,,
913284,26222.0,Dodesukaden,tt0065649,3.3125,3.6999999999999997,2.8500000000000005,3.6999999999999997,,
957050,43011.0,The Dunwich Horror,tt0065669,2.5,2.75,0.85,2.75,,
657604,4185.0,Elvis: That's the Way It Is,tt0065687,3.6666666666666665,4.0,4.45,4.0,,
552735,3201.0,Five Easy Pieces,tt0065724,3.771276595744681,3.75,4.400000000000003,3.75,4.25,4.25
875464,7900.0,Frankenstein Must Be Destroyed,tt0065738,3.5,3.4,3.5,3.4,,
693060,4689.0,Il gatto a nove code,tt0065761,2.8,3.35,4.05,3.35,3.15,3.15
913291,26225.0,Le genou de Claire,tt0065772,3.0,3.85,4.8,3.85,,
680277,4424.0,Il giardino dei Finzi Contini,tt0065777,4.025,3.7000000000000015,5.0,3.7000000000000015,,
870355,7484.0,Gimme Shelter,tt0065780,3.7674418604651163,3.9499999999999984,4.800000000000003,3.9499999999999984,4.0,4.0
926611,31467.0,The Great White Hope,tt0065797,3.2222222222222223,3.5,2.15,3.5,,
845078,6995.0,Hercules in New York,tt0065832,2.0,1.6499999999999995,0.8499999999999998,1.6499999999999995,1.15,1.15
913292,26226.0,"Hi, Mom!",tt0065836,2.0,3.1,3.65,3.1,,
788023,8456.0,Indagine su un cittadino al di sopra di ogni sospetto,tt0065889,3.6785714285714284,4.049999999999998,5.0,4.049999999999998,4.450000000000002,4.450000000000002
616036,3836.0,Kelly's Heroes,tt0065938,3.7804878048780486,3.800000000000006,3.8999999999999986,3.800000000000006,2.5,2.5
913295,26228.0,En kärlekshistoria,tt0065955,4.25,3.7,,3.7,,
893872,8682.0,The Last Valley,tt0065969,3.5,3.6,,3.6,,
533410,3037.0,Little Big Man,tt0065988,3.986206896551724,3.800000000000004,4.799999999999994,3.800000000000004,3.1499999999999924,3.1499999999999924
668972,4296.0,Love Story,tt0066011,3.008771929824561,3.4499999999999975,3.349999999999997,3.4499999999999975,4.199999999999996,4.199999999999996
894498,8757.0,Lovers and Other Strangers,tt0066016,3.9,3.3,5.0,3.3,,
720641,5060.0,MASH,tt0066026,3.7755102040816326,3.75,4.2999999999999705,3.75,4.0,4.0
811098,6392.0,A Man Called Horse,tt0066049,3.475,3.4500000000000015,4.299999999999999,3.4500000000000015,2.2999999999999994,2.2999999999999994
884464,8407.0,The Molly Maguires,tt0066090,3.3333333333333335,3.4499999999999997,4.5,3.4499999999999997,3.1,3.1
978555,50970.0,Myra Breckinridge,tt0066115,2.0,2.2,1.45,2.2,,
564424,3348.0,The Night Visitor,tt0066141,,3.3,0.65,3.3,,
913304,26230.0,On a Clear Day You Can See Forever,tt0066181,3.8333333333333335,3.1999999999999997,5.0,3.1999999999999997,,
711480,4972.0,The Owl and the Pussycat,tt0066195,3.1666666666666665,3.35,4.0,3.35,,
266578,1272.0,Patton,tt0066206,4.057017543859649,3.9500000000000153,4.70000000000002,3.9500000000000153,4.549999999999981,4.549999999999981
913322,26231.0,Performance,tt0066214,3.8421052631578947,3.4500000000000015,4.25,3.4500000000000015,,
818768,6581.0,The Private Life of Sherlock Holmes,tt0066249,3.4722222222222223,3.549999999999999,4.599999999999999,3.549999999999999,,
811458,6401.0,Rio Lobo,tt0066301,3.59375,3.399999999999999,3.399999999999999,3.399999999999999,2.75,2.75
852794,7111.0,Ryan's Daughter,tt0066319,3.7916666666666665,3.7000000000000006,2.3500000000000005,3.7000000000000006,,
830630,6849.0,Scrooge,tt0066344,3.40625,3.75,3.700000000000001,3.75,2.899999999999999,2.899999999999999
553571,3216.0,Vampiros lesbos,tt0066380,3.1,2.6999999999999997,2.8500000000000005,2.6999999999999997,,
569233,3419.0,Something for Everyone,tt0066392,3.75,3.6,,3.6,,
814432,6528.0,Start the Revolution Without Me,tt0066402,3.875,3.25,4.1499999999999995,3.25,,
768867,5733.0,Eyewitness,tt0066420,3.357142857142857,3.0500000000000003,,3.0500000000000003,,
820862,6645.0,THX 1138,tt0066434,3.4516129032258065,3.3500000000000063,4.300000000000006,3.3500000000000063,3.75,3.75
858174,7183.0,There's a Girl in My Soup,tt0066449,3.2,2.85,,2.85,,
676751,4363.0,Too Late the Hero,tt0066471,3.5,3.35,2.85,3.35,,
535820,3066.0,Tora! Tora! Tora!,tt0066473,3.7282608695652173,3.75,2.75,3.75,2.3000000000000034,2.3000000000000034
595266,3622.0,The Twelve Chairs,tt0066495,3.6666666666666665,3.25,4.65,3.25,,
875277,7885.0,The Vampire Lovers,tt0066518,3.5,3.25,3.1999999999999997,3.25,,
925417,31188.0,La voie lactée,tt0066534,3.75,3.75,4.7,3.75,,
874423,7814.0,Waterloo,tt0066549,3.375,3.65,1.35,3.65,,
900316,8900.0,Watermelon Man,tt0066550,3.1666666666666665,3.2999999999999994,,3.2999999999999994,,
783955,5977.0,Where's Poppa?,tt0066563,3.5,3.3,4.5,3.3,,
797759,6247.0,Women in Love,tt0066579,4.03125,3.649999999999999,,3.649999999999999,,
874926,7836.0,Woodstock,tt0066580,3.9740259740259742,4.100000000000001,5.0,4.100000000000001,4.75,4.75
390147,2031.0,The Million Dollar Duck,tt0066728,2.6666666666666665,2.9499999999999997,0.5,2.9499999999999997,2.25,2.25
877397,8017.0,10 Rillington Place,tt0066730,3.7777777777777777,3.8000000000000003,2.8999999999999995,3.8000000000000003,,
658121,4195.0,The Abominable Dr. Phibes,tt0066740,3.5833333333333335,3.549999999999998,4.400000000000002,3.549999999999998,,
502735,2788.0,And Now for Something Completely Different,tt0066765,3.9183673469387754,3.799999999999984,4.39999999999999,3.799999999999984,,
209622,1078.0,Bananas,tt0066808,3.6527777777777777,3.5,4.050000000000007,3.5,3.3500000000000036,3.3500000000000036
390154,2032.0,The Barefoot Executive,tt0066811,2.9444444444444446,3.0,4.1499999999999995,3.0,2.75,2.75
199002,1031.0,Bedknobs and Broomsticks,tt0066817,3.347457627118644,3.550000000000007,3.25,3.550000000000007,2.9499999999999935,2.9499999999999935
913335,26240.0,The Beguiled,tt0066819,3.7142857142857144,3.600000000000001,4.3999999999999995,3.600000000000001,3.2999999999999994,3.2999999999999994
725209,5156.0,The Big Doll House,tt0066830,3.5,3.0,5.0,3.0,,
811124,6394.0,Big Jake,tt0066831,3.9,3.600000000000001,,3.600000000000001,2.850000000000001,2.850000000000001
626721,3957.0,Billy Jack,tt0066832,2.6904761904761907,3.149999999999999,3.149999999999999,3.149999999999999,2.5,2.5
547321,3167.0,Carnal Knowledge,tt0066892,3.5,3.5,4.349999999999998,3.5,3.8499999999999974,3.8499999999999974
237022,1206.0,A Clockwork Orange,tt0066921,3.989514348785872,4.150000000000062,4.3499999999999375,4.150000000000062,4.0,4.0
632629,3984.0,Diamonds Are Forever,tt0066995,3.4565217391304346,3.2999999999999945,3.2999999999999945,3.2999999999999945,2.9500000000000006,2.9500000000000006
701101,4855.0,Dirty Harry,tt0066999,3.7676282051282053,3.85,4.450000000000026,3.85,4.5,4.5
913446,26242.0,Duel,tt0067023,3.633587786259542,3.800000000000008,4.39999999999999,3.800000000000008,,
464741,2533.0,Escape from the Planet of the Apes,tt0067065,3.013888888888889,3.1499999999999972,3.9499999999999926,3.1499999999999972,3.4499999999999935,3.4499999999999935
701434,4857.0,Fiddler on the Roof,tt0067093,3.8636363636363638,4.0,4.149999999999988,4.0,3.3500000000000094,3.3500000000000094
370930,1953.0,The French Connection,tt0067116,3.8127035830618894,3.8500000000000014,4.900000000000018,3.8500000000000014,4.700000000000026,4.700000000000026
875375,7894.0,Giù la testa,tt0067140,3.3958333333333335,3.849999999999999,4.549999999999998,3.849999999999999,3.849999999999999,3.849999999999999
250417,1235.0,Harold and Maude,tt0067185,3.97787610619469,3.950000000000015,4.200000000000017,3.950000000000015,3.1000000000000125,3.1000000000000125
839881,6919.0,The Hired Hand,tt0067204,2.75,3.5,4.35,3.5,,
753850,5745.0,Händler der vier Jahreszeiten,tt0067227,3.3863636363636362,3.699999999999999,4.650000000000004,3.699999999999999,,
913477,26246.0,Johnny Got His Gun,tt0067277,3.7142857142857144,3.9500000000000006,3.350000000000001,3.9500000000000006,3.5499999999999994,3.5499999999999994
374286,1964.0,Klute,tt0067309,3.7586206896551726,3.550000000000003,4.650000000000003,3.550000000000003,4.050000000000004,4.050000000000004
894505,8758.0,Kotch,tt0067314,3.0,3.3,3.75,3.3,,
545415,3152.0,The Last Picture Show,tt0067328,4.072115384615385,4.0,5.0,4.0,4.6499999999999915,4.6499999999999915
811442,6398.0,Le Mans,tt0067334,3.0,3.3999999999999995,3.3500000000000005,3.3999999999999995,2.6,2.6
879397,8238.0,Little Murders,tt0067350,3.5,3.5,3.0,3.5,,
913492,26249.0,Lo chiamavano Trinità...,tt0067355,3.4210526315789473,3.75,,3.75,,
850828,7069.0,The Tragedy of Macbeth,tt0067372,3.6470588235294117,3.700000000000002,4.3,3.700000000000002,,
539362,3093.0,McCabe & Mrs. Miller,tt0067411,3.83,3.8499999999999965,4.349999999999997,3.8499999999999965,,
560447,3283.0,Minnie and Moskowitz,tt0067433,4.333333333333333,3.65,4.0,3.65,,
913503,26251.0,Mon oncle Antoine,tt0067439,3.0,3.8,5.0,3.8,,
823275,6684.0,Morte a Venezia,tt0067445,3.0,3.700000000000001,3.399999999999999,3.700000000000001,,
813540,6498.0,Murphy's War,tt0067458,3.2857142857142856,3.3999999999999995,,3.3999999999999995,,
532538,3032.0,The Omega Man,tt0067525,3.3492063492063493,3.25,3.25,3.25,2.800000000000002,2.800000000000002
524648,2984.0,On Any Sunday,tt0067527,3.9375,3.8999999999999995,4.1499999999999995,3.8999999999999995,3.75,3.75
886378,8496.0,The Panic in Needle Park,tt0067549,3.4545454545454546,3.55,4.25,3.55,3.7,3.7
698515,4803.0,Play Misty for Me,tt0067588,3.55,3.5,4.099999999999996,3.5,3.900000000000004,3.900000000000004
859553,7249.0,Plaza Suite,tt0067589,3.111111111111111,3.3000000000000003,3.1499999999999995,3.3000000000000003,,
969139,47306.0,I racconti di Canterbury,tt0067647,3.7142857142857144,3.25,2.8000000000000003,3.25,,
542356,3119.0,Reazione a catena,tt0067656,4.0,3.3,4.25,3.3,,
581063,3522.0,Sacco e Vanzetti,tt0067698,4.0,3.9,2.85,3.9,,
605056,3744.0,Shaft,tt0067741,3.069169960474308,3.299999999999971,4.400000000000041,3.299999999999971,3.299999999999971,3.299999999999971
744124,5410.0,Silent Running,tt0067756,3.4468085106382977,3.3499999999999974,3.3499999999999974,3.3499999999999974,,
969135,47274.0,Le souffle au coeur,tt0067778,3.55,3.8500000000000005,4.700000000000001,3.8500000000000005,,
801583,6301.0,Straw Dogs,tt0067800,3.655844155844156,3.75,4.149999999999999,3.75,3.6500000000000017,3.6500000000000017
723962,5122.0,Summer of '42,tt0067803,3.6666666666666665,3.650000000000001,3.849999999999999,3.650000000000001,,
680668,4440.0,Tang shan da xiong,tt0067824,3.6,3.549999999999998,3.2000000000000015,3.549999999999998,,
560451,3284.0,They Might Be Giants,tt0067848,3.3636363636363638,3.399999999999999,3.75,3.399999999999999,,
913513,26258.0,El topo,tt0067866,3.896551724137931,3.75,3.950000000000002,3.75,,
900294,8897.0,The Trojan Women,tt0067881,3.5,3.55,,3.55,,
797001,6229.0,Two-Lane Blacktop,tt0067893,3.95,3.6000000000000005,4.6000000000000005,3.6000000000000005,4.450000000000001,4.450000000000001
698043,4791.0,Valdez Is Coming,tt0067921,3.3,3.4,,3.4,,
861774,7300.0,Vanishing Point,tt0067927,3.590909090909091,3.599999999999998,3.799999999999998,3.599999999999998,3.0499999999999985,3.0499999999999985
300785,1419.0,Walkabout,tt0067959,4.043478260869565,3.8000000000000016,4.1999999999999975,3.8000000000000016,4.25,4.25
209117,1073.0,Willy Wonka & the Chocolate Factory,tt0067992,3.6819407008086253,3.9000000000000528,4.550000000000052,3.9000000000000528,3.349999999999953,3.349999999999953
752808,5472.0,1776,tt0068156,3.640625,3.799999999999998,3.450000000000002,3.799999999999998,,
707594,4907.0,Across 110th Street,tt0068168,3.5,3.5,4.05,3.5,,
850580,7063.0,"Aguirre, der Zorn Gottes",tt0068182,3.9,3.949999999999994,4.899999999999994,3.949999999999994,,
818643,6573.0,Avanti!,tt0068240,3.5555555555555554,3.6000000000000005,4.05,3.6000000000000005,,
725206,5155.0,The Big Bird Cage,tt0068273,2.0,3.0,5.0,3.0,,
860246,7280.0,Blacula,tt0068284,2.5,2.85,2.5,2.85,,
730339,5275.0,Boxcar Bertha,tt0068309,2.5,3.0,2.6,3.0,3.05,3.05
566211,3373.0,Buck and the Preacher,tt0068323,3.0,3.2,,3.2,,
739820,5353.0,Butterflies Are Free,tt0068326,3.2058823529411766,3.600000000000001,3.450000000000001,3.600000000000001,,
587458,3545.0,Cabaret,tt0068327,3.8805970149253732,3.899999999999991,4.75,3.899999999999991,4.0,4.0
875549,7922.0,The Valachi Papers,tt0068341,3.0,3.25,,3.25,,
822257,6666.0,Le charme discret de la bourgeoisie,tt0068361,3.992424242424242,3.9499999999999957,4.899999999999999,3.9499999999999957,4.6499999999999995,4.6499999999999995
464727,2532.0,Conquest of the Planet of the Apes,tt0068408,2.9047619047619047,3.050000000000003,2.5,3.050000000000003,2.4499999999999997,2.4499999999999997
894274,8728.0,The Creeping Flesh,tt0068424,3.0,3.15,4.0,3.15,,
927439,31689.0,Deep Throat,tt0068468,3.486111111111111,2.5999999999999988,,2.5999999999999988,,
512076,2871.0,Deliverance,tt0068473,3.7847222222222223,3.8500000000000076,4.5,3.8500000000000076,4.0,4.0
913537,26265.0,Dr. Phibes Rises Again,tt0068503,3.3333333333333335,3.2000000000000006,3.15,3.2000000000000006,,
535947,3069.0,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,tt0068528,3.6,3.75,3.5,3.75,,
614532,3812.0,Every Thing You Always Wanted to Know About Sex * But Were Afraid to Ask,tt0068555,3.453781512605042,3.399999999999994,4.350000000000009,3.399999999999994,3.300000000000007,3.300000000000007
784095,5986.0,Fat City,tt0068575,3.4285714285714284,3.6499999999999995,5.0,3.6499999999999995,,
411395,2178.0,Frenzy,tt0068611,3.6953125,3.6999999999999957,4.5,3.6999999999999957,4.550000000000005,4.550000000000005
716623,5002.0,Fritz the Cat,tt0068612,2.8676470588235294,3.1500000000000017,3.0,3.1500000000000017,2.7000000000000015,2.7000000000000015
174147,858.0,The Godfather,tt0068646,4.33641404805915,4.600000000000187,4.899999999999801,4.600000000000187,5.0,5.0
1002245,63647.0,Goyôkiba,tt0068650,3.5,3.4,,3.4,,
614011,3803.0,Greaser's Palace,tt0068659,3.3333333333333335,2.9500000000000006,2.5,2.9500000000000006,,
516972,2921.0,High Plains Drifter,tt0068699,3.8838383838383836,3.75,4.800000000000008,3.75,3.449999999999994,3.449999999999994
577124,3490.0,Horror Express,tt0068713,2.7142857142857144,3.25,3.5,3.25,3.3999999999999995,3.3999999999999995
812612,6451.0,The Hot Rock,tt0068718,3.7916666666666665,3.399999999999999,3.1999999999999997,3.399999999999999,,
536475,3074.0,Jeremiah Johnson,tt0068762,3.8979591836734695,3.800000000000002,4.75,3.800000000000002,3.75,3.75
680628,4438.0,Jing wu men,tt0068767,3.828125,3.700000000000002,,3.700000000000002,3.4000000000000017,3.4000000000000017
821050,6652.0,Joe Kidd,tt0068768,3.1666666666666665,3.25,4.299999999999999,3.25,2.6000000000000005,2.6000000000000005
875443,7898.0,Junior Bonner,tt0068786,3.7,3.35,4.6,3.35,,
592985,3588.0,The King of Marvin Gardens,tt0068805,2.8636363636363638,3.25,3.45,3.25,,
913538,26269.0,Kozure ôkami: Ko wo kashi ude kashi tsukamatsuru,tt0068815,4.0,3.9,4.1,3.9,,
913544,26270.0,Kozure Ôkami: Sanzu no kawa no ubaguruma,tt0068816,4.0,4.0,5.0,4.0,,
1001945,62801.0,Kozure Ôkami: Shinikazeni mukau ubaguruma,tt0068817,3.5833333333333335,3.8000000000000003,,3.8000000000000003,,
913555,26271.0,Lady Sings the Blues,tt0068828,3.7142857142857144,3.5499999999999994,3.4500000000000006,3.5499999999999994,,
752835,5474.0,The Legend of Boggy Creek,tt0068837,2.25,2.6,,2.6,,
813129,6478.0,The Life and Times of Judge Roy Bean,tt0068853,3.340909090909091,3.5,3.9000000000000004,3.5,,
596533,3630.0,Lisa e il diavolo,tt0068863,3.0,3.2,3.1,3.2,,
893876,8683.0,The Magnificent Seven Ride!,tt0068897,3.0,2.85,,2.85,,
892705,8651.0,Man of La Mancha,tt0068909,3.15625,3.299999999999999,2.3,3.299999999999999,,
1001732,62198.0,Marjoe,tt0068924,3.0,3.8,5.0,3.8,,
766831,5692.0,The Mechanic,tt0068931,3.625,3.450000000000001,1.6499999999999995,3.450000000000001,2.55,2.55
680819,4444.0,Meng long guo jiang,tt0068935,3.661290322580645,3.650000000000002,4.45,3.650000000000002,2.900000000000001,2.900000000000001
513855,2895.0,Napoleon and Samantha,tt0068990,,3.0,,3.0,,
597621,3651.0,La novia ensangrentada,tt0069029,4.0,3.1,5.0,3.1,,
888400,8544.0,"Now You See Him, Now You Don't",tt0069031,3.5,3.15,4.0,3.15,,
876299,7954.0,Gli orrori del castello di Norimberga,tt0069048,3.0,3.0,0.7,3.0,,
879347,8222.0,The Other,tt0069050,3.875,3.4499999999999997,4.1499999999999995,3.4499999999999997,,
434137,2361.0,Pink Flamingos,tt0069089,3.1153846153846154,3.049999999999998,4.0,3.049999999999998,2.349999999999999,2.349999999999999
851359,7084.0,"Play It Again, Sam",tt0069097,4.026666666666666,3.800000000000005,4.850000000000004,3.800000000000005,3.849999999999999,3.849999999999999
385017,2013.0,The Poseidon Adventure,tt0069113,3.2532467532467533,3.5500000000000047,3.9500000000000006,3.5500000000000047,3.5,3.5
941042,34583.0,Prime Cut,tt0069121,3.5625,3.3999999999999995,3.1999999999999997,3.3999999999999995,,
668554,4283.0,Roma,tt0069191,3.466666666666667,3.700000000000001,3.549999999999999,3.700000000000001,,
225860,1162.0,The Ruling Class,tt0069198,3.980769230769231,3.75,4.150000000000002,3.75,,
610118,3782.0,Shaft's Big Score!,tt0069257,2.75,3.0,2.9,3.0,,
532150,8690.0,Slaughterhouse-Five,tt0069280,3.657142857142857,3.4500000000000077,4.0,3.4500000000000077,3.299999999999994,3.299999999999994
970966,48061.0,Snoopy Come Home,tt0069289,3.4242424242424243,3.700000000000002,4.650000000000003,3.700000000000002,,
811093,6391.0,Snowball Express,tt0069291,2.9166666666666665,3.25,,3.25,,
578749,5881.0,Solyaris,tt0069293,3.3523936170212765,4.050000000000038,4.75,4.050000000000038,4.5,4.5
860204,7272.0,Super Fly,tt0069332,3.625,3.25,4.6000000000000005,3.25,3.350000000000001,3.350000000000001
680113,4412.0,The Thing with Two Heads,tt0069372,2.0,2.2,0.5,2.2,,
814505,6532.0,Up the Sandbox,tt0069449,1.8333333333333333,3.2999999999999994,3.0,3.2999999999999994,,
680243,4422.0,Viskningar och rop,tt0069467,4.15,4.050000000000001,4.4499999999999975,4.050000000000001,,
814530,6533.0,"What's Up, Doc?",tt0069495,3.7386363636363638,3.849999999999997,4.5,3.849999999999997,,
565910,3363.0,American Graffiti,tt0069704,3.8035714285714284,3.700000000000021,4.799999999999973,3.700000000000021,4.849999999999982,4.849999999999982
606385,3741.0,Badlands,tt0069762,4.0514018691588785,3.8999999999999937,4.8999999999999915,3.8999999999999937,4.6499999999999915,4.6499999999999915
797005,6230.0,Bang the Drum Slowly,tt0069765,3.7142857142857144,3.4500000000000015,4.599999999999999,3.4500000000000015,4.0,4.0
464628,2531.0,Battle for the Planet of the Apes,tt0069768,2.830357142857143,2.75,1.7999999999999983,2.75,2.0,2.0
893958,8696.0,Breezy,tt0069822,4.0,3.5,,3.5,3.4,3.4
867620,7388.0,"Fratello sole, sorella luna",tt0069824,3.5,3.6000000000000005,2.1,3.6000000000000005,,
812841,6469.0,Cahill U.S. Marshal,tt0069834,2.5,3.3000000000000003,,3.3000000000000003,,
913752,26283.0,Charley Varrick,tt0069865,3.25,3.75,4.1000000000000005,3.75,,
650217,4064.0,Coffy,tt0069897,3.566666666666667,3.399999999999999,3.950000000000001,3.399999999999999,,
913774,26285.0,Dark Star,tt0069945,3.625,3.150000000000002,4.0,3.150000000000002,3.2999999999999985,3.2999999999999985
819639,6613.0,The Day of the Dolphin,tt0069946,3.125,3.0500000000000003,2.1999999999999997,3.0500000000000003,,
879254,8207.0,The Day of the Jackal,tt0069947,3.923076923076923,3.89999999999999,4.450000000000003,3.89999999999999,4.0,4.0
425833,2308.0,Detroit 9000,tt0069966,2.375,3.2,1.25,3.2,,
509260,2854.0,The Forgotten,tt0069994,1.8333333333333333,2.55,,2.55,,
722958,5105.0,Don't Look Now,tt0069995,3.8174603174603177,3.599999999999996,4.699999999999995,3.599999999999996,,
930949,32632.0,Electra Glide in Blue,tt0070022,3.5,3.6000000000000005,3.0,3.6000000000000005,,
913800,26289.0,Emperor of the North Pole,tt0070030,3.7,3.65,3.55,3.65,,
870163,7482.0,Enter the Dragon,tt0070034,3.771144278606965,3.850000000000014,4.700000000000017,3.850000000000014,4.149999999999986,4.149999999999986
956158,42094.0,El espíritu de la colmena,tt0070040,4.071428571428571,3.9500000000000006,4.799999999999999,3.9500000000000006,4.3500000000000005,4.3500000000000005
378224,1997.0,The Exorcist,tt0070047,3.6234347048300535,4.0,4.150000000000044,4.0,4.049999999999988,4.049999999999988
597838,3655.0,La grande bouffe,tt0070130,3.619047619047619,3.5999999999999996,3.3500000000000005,3.5999999999999996,,
788389,6051.0,The Harder They Come,tt0070155,3.730769230769231,3.4500000000000006,4.549999999999999,3.4500000000000006,,
707593,4905.0,Hell Up in Harlem,tt0070169,4.5,3.05,1.1,3.05,,
801909,6307.0,The Iceman Cometh,tt0070212,3.0,3.6,4.5,3.6,,
913802,26294.0,Il mio nome è Nessuno,tt0070215,3.32,3.75,5.0,3.75,3.4000000000000004,3.4000000000000004
928021,31742.0,Jeremy,tt0070238,2.75,3.5,,3.5,,
850483,7060.0,Jesus Christ Superstar,tt0070239,3.50561797752809,3.699999999999994,2.6999999999999957,3.699999999999994,3.1999999999999944,3.1999999999999944
925179,31086.0,Jingi naki tatakai,tt0070246,3.4166666666666665,3.75,,3.75,,
552465,3200.0,The Last Detail,tt0070290,3.8222222222222224,3.75,4.550000000000003,3.75,4.449999999999997,4.449999999999997
884379,8395.0,The Last of Sheila,tt0070291,3.888888888888889,3.6499999999999995,4.3,3.6499999999999995,,
928918,32049.0,The Laughing Policeman,tt0070292,3.5,3.2,2.85,3.2,,
697870,4786.0,The Legend of Hell House,tt0070294,3.1944444444444446,3.350000000000001,3.100000000000001,3.350000000000001,,
526814,2991.0,Live and Let Die,tt0070328,3.386574074074074,3.3999999999999866,3.299999999999993,3.3999999999999866,2.75,2.75
460305,2511.0,The Long Goodbye,tt0070334,3.84,3.8000000000000025,4.849999999999996,3.8000000000000025,4.349999999999997,4.349999999999997
758612,5590.0,The Mack,tt0070350,3.1,3.35,,3.35,,
722090,5091.0,Le magnifique,tt0070354,3.5,3.65,,3.65,,
599271,3682.0,Magnum Force,tt0070355,3.6893939393939394,3.599999999999996,3.75,3.599999999999996,2.900000000000003,2.900000000000003
877571,8042.0,Mean Streets,tt0070379,3.8373015873015874,3.6499999999999924,4.850000000000011,3.6499999999999924,4.8,4.8
799555,6271.0,La nuit américaine,tt0070460,4.125,4.0,5.0,4.0,,
985327,53887.0,O Lucky Man!,tt0070464,3.6785714285714284,3.899999999999999,3.899999999999999,3.899999999999999,,
593536,3607.0,One Little Indian,tt0070481,,3.15,,3.15,,
139992,615.0,Pane e cioccolata,tt0070506,3.8214285714285716,3.7999999999999994,5.0,3.7999999999999994,,
605718,3733.0,The Paper Chase,tt0070509,3.7464788732394365,3.599999999999996,4.300000000000006,3.599999999999996,3.25,3.25
825688,6724.0,Paper Moon,tt0070510,4.070707070707071,4.0,4.600000000000008,4.0,3.850000000000005,3.850000000000005
552362,3198.0,Papillon,tt0070511,3.97244094488189,4.0,4.049999999999981,4.0,2.8999999999999866,2.8999999999999866
875325,7889.0,Pat Garrett & Billy the Kid,tt0070518,3.2962962962962963,3.6500000000000017,4.299999999999998,3.6500000000000017,2.65,2.65
457959,2495.0,La planète sauvage,tt0070544,3.6666666666666665,3.9000000000000017,4.5,3.9000000000000017,,
900246,8886.0,Sssssss,tt0070622,2.5,2.6999999999999997,1.5,2.6999999999999997,,
813545,6500.0,The Satanic Rites of Dracula,tt0070634,3.0833333333333335,2.8000000000000003,,2.8000000000000003,,
913829,26301.0,Save the Tiger,tt0070640,3.4166666666666665,3.4499999999999997,4.1499999999999995,3.4499999999999997,,
913840,26302.0,Scarecrow,tt0070643,3.5384615384615383,3.649999999999999,3.75,3.649999999999999,3.600000000000001,3.600000000000001
867703,7396.0,Scener ur ett äktenskap,tt0070644,3.986111111111111,4.199999999999999,4.449999999999999,4.199999999999999,,
